Year,Month,Day,net_move,Station
2017,11,01,3.93,9449880
2017,11,02,5.484,9449880
2017,11,03,6.152,9449880
2017,11,04,6.696,9449880
2017,11,05,7.020999999999999,9449880
2017,11,06,4.247,9449880
2017,11,07,6.95,9449880
2017,11,08,6.6259999999999994,9449880
2017,11,09,6.1819999999999995,9449880
2017,11,10,5.709999999999999,9449880
2017,11,11,5.268,9449880
2017,11,12,4.579,9449880
2017,11,13,4.652000000000001,9449880
2017,11,14,4.85,9449880
2017,11,15,5.142,9449880
2017,11,16,5.404999999999999,9449880
2017,11,17,5.61,9449880
2017,11,18,5.731999999999999,9449880
2017,11,19,5.76,9449880
2017,11,20,5.684,9449880
2017,11,21,3.3440000000000003,9449880
2017,11,22,4.804,9449880
2017,11,23,5.102,9449880
2017,11,24,4.8260000000000005,9449880
2017,11,25,4.477,9449880
2017,11,26,5.169999999999999,9449880
2017,11,27,4.1080000000000005,9449880
2017,11,28,3.638,9449880
2017,11,29,4.260999999999999,9449880
2017,11,30,4.973,9449880
