Year,Month,Day,net_move,Station
2017,10,01,2.9690000000000003,9448683
2017,10,02,5.29,9448683
2017,10,03,5.893,9448683
2017,10,04,6.518000000000001,9448683
2017,10,05,7.078,9448683
2017,10,06,7.483,9448683
2017,10,07,7.674999999999999,9448683
2017,10,08,7.606,9448683
2017,10,09,4.695,9448683
2017,10,10,6.886,9448683
2017,10,11,6.397,9448683
2017,10,12,5.998,9448683
2017,10,13,5.836,9448683
2017,10,14,5.905,9448683
2017,10,15,5.299000000000001,9448683
2017,10,16,6.2059999999999995,9448683
2017,10,17,6.542999999999999,9448683
2017,10,18,6.790000000000001,9448683
2017,10,19,6.898,9448683
2017,10,20,6.87,9448683
2017,10,21,6.712,9448683
2017,10,22,6.4190000000000005,9448683
2017,10,23,3.8770000000000002,9448683
2017,10,24,5.6899999999999995,9448683
2017,10,25,5.234999999999999,9448683
2017,10,26,4.878,9448683
2017,10,27,4.6339999999999995,9448683
2017,10,28,4.503,9448683
2017,10,29,4.577,9448683
2017,10,30,4.2459999999999996,9448683
2017,10,31,5.163,9448683
