Year,Month,Day,net_move,Station
2017,11,01,4.558999999999999,9448918
2017,11,02,6.398,9448918
2017,11,03,7.151,9448918
2017,11,04,7.718999999999999,9448918
2017,11,05,8.012,9448918
2017,11,06,4.916,9448918
2017,11,07,7.761000000000001,9448918
2017,11,08,7.296,9448918
2017,11,09,6.693,9448918
2017,11,10,6.145999999999999,9448918
2017,11,11,5.7589999999999995,9448918
2017,11,12,4.99,9448918
2017,11,13,5.2940000000000005,9448918
2017,11,14,5.548,9448918
2017,11,15,5.878000000000001,9448918
2017,11,16,6.151,9448918
2017,11,17,6.338,9448918
2017,11,18,6.422000000000001,9448918
2017,11,19,6.386000000000001,9448918
2017,11,20,6.229,9448918
2017,11,21,3.6569999999999996,9448918
2017,11,22,5.786,9448918
2017,11,23,5.436,9448918
2017,11,24,4.33,9448918
2017,11,25,4.644,9448918
2017,11,26,5.469,9448918
2017,11,27,4.493,9448918
2017,11,28,4.023,9448918
2017,11,29,4.8469999999999995,9448918
2017,11,30,5.6530000000000005,9448918
