Year,Month,Day,net_move,Station
2017,10,01,3.807,9449904
2017,10,02,4.475,9449904
2017,10,03,5.11,9449904
2017,10,04,5.7620000000000005,9449904
2017,10,05,6.343,9449904
2017,10,06,6.760000000000001,9449904
2017,10,07,6.948,9449904
2017,10,08,4.375,9449904
2017,10,09,6.518000000000001,9449904
2017,10,10,6.0920000000000005,9449904
2017,10,11,5.581,9449904
2017,10,12,5.171,9449904
2017,10,13,5.013999999999999,9449904
2017,10,14,4.768,9449904
2017,10,15,5.090000000000001,9449904
2017,10,16,5.421,9449904
2017,10,17,5.769,9449904
2017,10,18,6.0169999999999995,9449904
2017,10,19,6.121,9449904
2017,10,20,6.0809999999999995,9449904
2017,10,21,5.904,9449904
2017,10,22,3.452,9449904
2017,10,23,5.2669999999999995,9449904
2017,10,24,4.815999999999999,9449904
2017,10,25,4.476999999999999,9449904
2017,10,26,4.236,9449904
2017,10,27,3.9640000000000004,9449904
2017,10,28,3.6830000000000003,9449904
2017,10,29,3.74,9449904
2017,10,30,3.643,9449904
2017,10,31,4.3469999999999995,9449904
