Year,Month,Day,net_move,Station
2017,10,01,2.3970000000000002,9449828
2017,10,02,4.0440000000000005,9449828
2017,10,03,4.398,9449828
2017,10,04,4.845,9449828
2017,10,05,5.314,9449828
2017,10,06,5.712,9449828
2017,10,07,5.962000000000001,9449828
2017,10,08,3.747,9449828
2017,10,09,5.826,9449828
2017,10,10,5.635999999999999,9449828
2017,10,11,5.365,9449828
2017,10,12,5.135,9449828
2017,10,13,5.013,9449828
2017,10,14,4.979,9449828
2017,10,15,4.522,9449828
2017,10,16,4.945,9449828
2017,10,17,5.119,9449828
2017,10,18,5.263,9449828
2017,10,19,5.345000000000001,9449828
2017,10,20,5.361999999999999,9449828
2017,10,21,5.295,9449828
2017,10,22,5.1370000000000005,9449828
2017,10,23,2.9370000000000003,9449828
2017,10,24,4.678,9449828
2017,10,25,3.9779999999999998,9449828
2017,10,26,4.151999999999999,9449828
2017,10,27,3.919,9449828
2017,10,28,3.6480000000000006,9449828
2017,10,29,4.359999999999999,9449828
2017,10,30,3.3869999999999996,9449828
2017,10,31,3.8140000000000005,9449828
