Year,Month,Day,net_move,Station
2017,11,01,4.786,9448683
2017,11,02,6.681,9448683
2017,11,03,7.418,9448683
2017,11,04,7.975,9448683
2017,11,05,8.261,9448683
2017,11,06,8.23,9448683
2017,11,07,5.0009999999999994,9448683
2017,11,08,7.582000000000001,9448683
2017,11,09,6.996,9448683
2017,11,10,6.455,9448683
2017,11,11,6.064,9448683
2017,11,12,5.197,9448683
2017,11,13,5.612,9448683
2017,11,14,5.863,9448683
2017,11,15,6.193,9448683
2017,11,16,6.471,9448683
2017,11,17,6.664,9448683
2017,11,18,6.75,9448683
2017,11,19,6.721,9448683
2017,11,20,6.571,9448683
2017,11,21,6.301,9448683
2017,11,22,3.835,9448683
2017,11,23,5.792999999999999,9448683
2017,11,24,5.48,9448683
2017,11,25,5.161,9448683
2017,11,26,4.8999999999999995,9448683
2017,11,27,4.832,9448683
2017,11,28,4.274,9448683
2017,11,29,5.184,9448683
2017,11,30,5.9719999999999995,9448683
