Year,Month,Day,net_move,Station
2017,11,01,4.102,9449771
2017,11,02,5.672999999999999,9449771
2017,11,03,6.327,9449771
2017,11,04,6.851,9449771
2017,11,05,7.154000000000001,9449771
2017,11,06,4.337999999999999,9449771
2017,11,07,7.036,9449771
2017,11,08,6.718999999999999,9449771
2017,11,09,6.292,9449771
2017,11,10,5.805000000000001,9449771
2017,11,11,5.343,9449771
2017,11,12,4.67,9449771
2017,11,13,4.744,9449771
2017,11,14,4.981,9449771
2017,11,15,5.279999999999999,9449771
2017,11,16,5.552,9449771
2017,11,17,5.757000000000001,9449771
2017,11,18,5.870000000000001,9449771
2017,11,19,5.87,9449771
2017,11,20,5.753,9449771
2017,11,21,3.328,9449771
2017,11,22,5.405,9449771
2017,11,23,4.568999999999999,9449771
2017,11,24,4.8309999999999995,9449771
2017,11,25,4.529,9449771
2017,11,26,4.165,9449771
2017,11,27,5.227,9449771
2017,11,28,3.7510000000000003,9449771
2017,11,29,4.3919999999999995,9449771
2017,11,30,5.146,9449771
