Year,Month,Day,net_move,Station
2017,11,01,3.818,9449982
2017,11,02,5.2860000000000005,9449982
2017,11,03,5.981,9449982
2017,11,04,6.52,9449982
2017,11,05,6.813999999999999,9449982
2017,11,06,6.811,9449982
2017,11,07,3.799,9449982
2017,11,08,6.2490000000000006,9449982
2017,11,09,5.729,9449982
2017,11,10,5.282,9449982
2017,11,11,4.889,9449982
2017,11,12,4.6129999999999995,9449982
2017,11,13,3.8970000000000002,9449982
2017,11,14,4.398,9449982
2017,11,15,4.711,9449982
2017,11,16,5.023000000000001,9449982
2017,11,17,5.263999999999999,9449982
2017,11,18,5.388999999999999,9449982
2017,11,19,5.386,9449982
2017,11,20,5.254,9449982
2017,11,21,5.016,9449982
2017,11,22,2.407,9449982
2017,11,23,4.653,9449982
2017,11,24,4.427,9449982
2017,11,25,4.139,9449982
2017,11,26,3.798,9449982
2017,11,27,4.695,9449982
2017,11,28,3.9469999999999996,9449982
2017,11,29,3.4739999999999998,9449982
2017,11,30,4.662999999999999,9449982
