Year,Month,Day,net_move,Station
2017,11,01,4.405,9449746
2017,11,02,6.159,9449746
2017,11,03,6.865,9449746
2017,11,04,7.422000000000001,9449746
2017,11,05,7.736000000000001,9449746
2017,11,06,4.779999999999999,9449746
2017,11,07,7.587000000000001,9449746
2017,11,08,7.217,9449746
2017,11,09,6.705,9449746
2017,11,10,6.145,9449746
2017,11,11,5.663,9449746
2017,11,12,4.932,9449746
2017,11,13,5.103,9449746
2017,11,14,5.3580000000000005,9449746
2017,11,15,5.687,9449746
2017,11,16,5.983999999999999,9449746
2017,11,17,6.191000000000001,9449746
2017,11,18,6.289000000000001,9449746
2017,11,19,6.270999999999999,9449746
2017,11,20,3.7439999999999998,9449746
2017,11,21,6.017999999999999,9449746
2017,11,22,5.757,9449746
2017,11,23,4.7749999999999995,9449746
2017,11,24,5.090999999999999,9449746
2017,11,25,4.760999999999999,9449746
2017,11,26,4.366,9449746
2017,11,27,5.550000000000001,9449746
2017,11,28,3.9659999999999997,9449746
2017,11,29,4.7250000000000005,9449746
2017,11,30,5.529,9449746
