Year,Month,Day,net_move,Station
2017,11,01,4.628,9448876
2017,11,02,6.492000000000001,9448876
2017,11,03,7.253,9448876
2017,11,04,7.823,9448876
2017,11,05,8.116,9448876
2017,11,06,4.998,9448876
2017,11,07,7.868,9448876
2017,11,08,7.4,9448876
2017,11,09,6.7940000000000005,9448876
2017,11,10,6.242999999999999,9448876
2017,11,11,5.85,9448876
2017,11,12,5.064,9448876
2017,11,13,5.382,9448876
2017,11,14,5.638,9448876
2017,11,15,5.972,9448876
2017,11,16,6.2490000000000006,9448876
2017,11,17,6.44,9448876
2017,11,18,6.524,9448876
2017,11,19,6.4879999999999995,9448876
2017,11,20,6.329,9448876
2017,11,21,3.733,9448876
2017,11,22,5.885,9448876
2017,11,23,5.530999999999999,9448876
2017,11,24,4.377000000000001,9448876
2017,11,25,5.702,9448876
2017,11,26,4.64,9448876
2017,11,27,4.576,9448876
2017,11,28,4.0920000000000005,9448876
2017,11,29,4.9350000000000005,9448876
2017,11,30,5.747,9448876
