Year,Month,Day,net_move,Station
2017,10,01,2.6290000000000004,9449911
2017,10,02,4.5440000000000005,9449911
2017,10,03,5.039000000000001,9449911
2017,10,04,5.521000000000001,9449911
2017,10,05,5.9430000000000005,9449911
2017,10,06,6.251,9449911
2017,10,07,6.3919999999999995,9449911
2017,10,08,4.033999999999999,9449911
2017,10,09,6.067,9449911
2017,10,10,5.824,9449911
2017,10,11,5.542,9449911
2017,10,12,5.295,9449911
2017,10,13,5.167999999999999,9449911
2017,10,14,5.162,9449911
2017,10,15,4.751,9449911
2017,10,16,5.293,9449911
2017,10,17,5.571999999999999,9449911
2017,10,18,5.773,9449911
2017,10,19,5.859,9449911
2017,10,20,5.808999999999999,9449911
2017,10,21,5.633,9449911
2017,10,22,3.356,9449911
2017,10,23,5.085,9449911
2017,10,24,4.748,9449911
2017,10,25,4.422000000000001,9449911
2017,10,26,3.7169999999999996,9449911
2017,10,27,3.9449999999999994,9449911
2017,10,28,3.7759999999999994,9449911
2017,10,29,4.7059999999999995,9449911
2017,10,30,3.7590000000000003,9449911
2017,10,31,4.334,9449911
