Year,Month,Day,net_move,Station
2017,11,01,4.1850000000000005,9449834
2017,11,02,5.909999999999999,9449834
2017,11,03,6.6579999999999995,9449834
2017,11,04,7.22,9449834
2017,11,05,7.502000000000001,9449834
2017,11,06,4.481,9449834
2017,11,07,7.237,9449834
2017,11,08,6.775,9449834
2017,11,09,6.179,9449834
2017,11,10,5.6419999999999995,9449834
2017,11,11,5.269,9449834
2017,11,12,4.623,9449834
2017,11,13,4.804,9449834
2017,11,14,5.051,9449834
2017,11,15,5.372,9449834
2017,11,16,5.637,9449834
2017,11,17,5.814,9449834
2017,11,18,5.888,9449834
2017,11,19,5.8469999999999995,9449834
2017,11,20,5.689,9449834
2017,11,21,3.199,9449834
2017,11,22,5.38,9449834
2017,11,23,5.188,9449834
2017,11,24,4.898999999999999,9449834
2017,11,25,4.529,9449834
2017,11,26,4.077,9449834
2017,11,27,4.008,9449834
2017,11,28,3.644,9449834
2017,11,29,4.356999999999999,9449834
2017,11,30,5.1530000000000005,9449834
