Year,Month,Day,net_move,Station
2017,10,01,4.543,9449161
2017,10,02,5.332,9449161
2017,10,03,5.979,9449161
2017,10,04,6.595,9449161
2017,10,05,7.118,9449161
2017,10,06,7.4879999999999995,9449161
2017,10,07,5.140000000000001,9449161
2017,10,08,7.470000000000001,9449161
2017,10,09,7.2589999999999995,9449161
2017,10,10,6.899,9449161
2017,10,11,6.4879999999999995,9449161
2017,10,12,6.154,9449161
2017,10,13,6.007,9449161
2017,10,14,5.672000000000001,9449161
2017,10,15,6.037999999999999,9449161
2017,10,16,6.404,9449161
2017,10,17,6.781000000000001,9449161
2017,10,18,7.045,9449161
2017,10,19,7.139,9449161
2017,10,20,7.042999999999999,9449161
2017,10,21,4.4350000000000005,9449161
2017,10,22,6.452,9449161
2017,10,23,5.9990000000000006,9449161
2017,10,24,5.516,9449161
2017,10,25,5.081,9449161
2017,10,26,4.102,9449161
2017,10,27,4.478999999999999,9449161
2017,10,28,4.27,9449161
2017,10,29,5.303,9449161
2017,10,30,4.527,9449161
2017,10,31,5.117999999999999,9449161
