Date_Time (LST/LDT), Event, Speed (knots)
2019-01-01 02:29, slack,-
2019-01-01 06:03, ebb,-1.9
2019-01-01 09:22, slack,-
2019-01-01 11:20, flood,0.5
2019-01-01 13:35, slack,-
2019-01-01 17:39, ebb,-2.8
2019-01-01 21:40, slack,-
2019-01-02 00:20, flood,0.9
2019-01-02 03:35, slack,-
2019-01-02 07:09, ebb,-2.1
2019-01-02 10:34, slack,-
2019-01-02 12:14, flood,0.4
2019-01-02 14:23, slack,-
2019-01-02 18:33, ebb,-2.9
2019-01-02 22:22, slack,-
2019-01-03 01:14, flood,1.1
2019-01-03 04:29, slack,-
2019-01-03 08:09, ebb,-2.2
2019-01-03 11:34, slack,-
2019-01-03 13:08, flood,0.4
2019-01-03 14:59, slack,-
2019-01-03 19:09, ebb,-3.0
2019-01-03 23:04, slack,-
2019-01-04 01:56, flood,1.1
2019-01-04 05:17, slack,-
2019-01-04 08:57, ebb,-2.2
2019-01-04 12:34, slack,-
2019-01-04 13:50, flood,0.3
2019-01-04 15:35, slack,-
2019-01-04 19:51, ebb,-3.0
2019-01-04 23:40, slack,-
2019-01-05 02:38, flood,1.2
2019-01-05 06:05, slack,-
2019-01-05 09:45, ebb,-2.2
2019-01-05 13:28, slack,-
2019-01-05 14:32, flood,0.2
2019-01-05 16:05, slack,-
2019-01-05 20:27, ebb,-3.0
2019-01-06 00:10, slack,-
2019-01-06 03:14, flood,1.2
2019-01-06 06:41, slack,-
2019-01-06 10:21, ebb,-2.1
2019-01-06 14:16, slack,-
2019-01-06 15:14, flood,0.2
2019-01-06 16:35, slack,-
2019-01-06 21:03, ebb,-2.8
2019-01-07 00:40, slack,-
2019-01-07 03:44, flood,1.1
2019-01-07 07:17, slack,-
2019-01-07 11:03, ebb,-2.1
2019-01-07 15:10, slack,-
2019-01-07 15:50, flood,0.1
2019-01-07 17:05, slack,-
2019-01-07 21:39, ebb,-2.7
2019-01-08 01:16, slack,-
2019-01-08 04:20, flood,1.1
2019-01-08 07:47, slack,-
2019-01-08 11:33, ebb,-2.1
2019-01-08 15:52, slack,-
2019-01-08 17:41, slack,-
2019-01-08 22:15, ebb,-2.4
2019-01-09 01:46, slack,-
2019-01-09 04:50, flood,1.0
2019-01-09 08:17, slack,-
2019-01-09 11:57, ebb,-2.1
2019-01-09 16:28, slack,-
2019-01-09 18:23, slack,-
2019-01-09 22:57, ebb,-2.1
2019-01-10 02:22, slack,-
2019-01-10 05:26, flood,0.9
2019-01-10 08:47, slack,-
2019-01-10 12:33, ebb,-2.1
2019-01-10 17:04, slack,-
2019-01-10 18:02, flood,0.1
2019-01-10 19:23, slack,-
2019-01-10 23:51, ebb,-1.8
2019-01-11 03:04, slack,-
2019-01-11 06:02, flood,0.8
2019-01-11 09:11, slack,-
2019-01-11 13:03, ebb,-2.1
2019-01-11 17:34, slack,-
2019-01-11 18:50, flood,0.2
2019-01-11 20:29, slack,-
2019-01-12 00:45, ebb,-1.6
2019-01-12 03:52, slack,-
2019-01-12 06:44, flood,0.7
2019-01-12 09:41, slack,-
2019-01-12 13:33, ebb,-2.2
2019-01-12 18:10, slack,-
2019-01-12 19:44, flood,0.2
2019-01-12 21:59, slack,-
2019-01-13 01:51, ebb,-1.4
2019-01-13 04:52, slack,-
2019-01-13 07:26, flood,0.5
2019-01-13 10:17, slack,-
2019-01-13 14:15, ebb,-2.2
2019-01-13 18:46, slack,-
2019-01-13 20:50, flood,0.3
2019-01-13 23:35, slack,-
2019-01-14 03:03, ebb,-1.3
2019-01-14 06:04, slack,-
2019-01-14 08:20, flood,0.4
2019-01-14 10:53, slack,-
2019-01-14 14:57, ebb,-2.3
2019-01-14 19:28, slack,-
2019-01-14 22:02, flood,0.5
2019-01-15 00:59, slack,-
2019-01-15 04:15, ebb,-1.2
2019-01-15 07:16, slack,-
2019-01-15 09:20, flood,0.3
2019-01-15 11:29, slack,-
2019-01-15 15:45, ebb,-2.4
2019-01-15 20:10, slack,-
2019-01-15 22:56, flood,0.6
2019-01-16 02:11, slack,-
2019-01-16 05:27, ebb,-1.3
2019-01-16 08:34, slack,-
2019-01-16 10:20, flood,0.3
2019-01-16 12:11, slack,-
2019-01-16 16:39, ebb,-2.7
2019-01-16 20:52, slack,-
2019-01-16 23:50, flood,0.8
2019-01-17 03:11, slack,-
2019-01-17 06:27, ebb,-1.4
2019-01-17 09:46, slack,-
2019-01-17 11:14, flood,0.2
2019-01-17 12:53, slack,-
2019-01-17 17:27, ebb,-3.0
2019-01-17 21:34, slack,-
2019-01-18 00:38, flood,1.0
2019-01-18 04:05, slack,-
2019-01-18 07:21, ebb,-1.6
2019-01-18 10:46, slack,-
2019-01-18 12:08, flood,0.2
2019-01-18 13:41, slack,-
2019-01-18 18:15, ebb,-3.4
2019-01-18 22:16, slack,-
2019-01-19 01:20, flood,1.2
2019-01-19 04:53, slack,-
2019-01-19 08:09, ebb,-1.8
2019-01-19 11:40, slack,-
2019-01-19 13:02, flood,0.2
2019-01-19 14:29, slack,-
2019-01-19 18:57, ebb,-3.6
2019-01-19 22:58, slack,-
2019-01-20 02:08, flood,1.3
2019-01-20 05:41, slack,-
2019-01-20 08:51, ebb,-2.0
2019-01-20 12:34, slack,-
2019-01-20 13:50, flood,0.3
2019-01-20 15:23, slack,-
2019-01-20 19:51, ebb,-3.8
2019-01-20 23:40, slack,-
2019-01-21 02:50, flood,1.4
2019-01-21 06:17, slack,-
2019-01-21 09:33, ebb,-2.2
2019-01-21 13:22, slack,-
2019-01-21 14:44, flood,0.3
2019-01-21 16:17, slack,-
2019-01-21 20:39, ebb,-3.7
2019-01-22 00:28, slack,-
2019-01-22 03:32, flood,1.4
2019-01-22 06:59, slack,-
2019-01-22 10:15, ebb,-2.4
2019-01-22 14:10, slack,-
2019-01-22 15:38, flood,0.3
2019-01-22 17:17, slack,-
2019-01-22 21:27, ebb,-3.6
2019-01-23 01:16, slack,-
2019-01-23 04:20, flood,1.4
2019-01-23 07:41, slack,-
2019-01-23 11:03, ebb,-2.5
2019-01-23 14:58, slack,-
