Date_Time (LST/LDT), Event, Speed (knots)
2019-01-01 02:03, slack,-
2019-01-01 05:21, ebb,-0.7
2019-01-01 07:12, slack,-
2019-01-01 10:09, flood,1.1
2019-01-01 13:09, slack,-
2019-01-01 16:57, ebb,-1.1
2019-01-01 19:30, slack,-
2019-01-01 23:09, flood,2.0
2019-01-02 03:09, slack,-
2019-01-02 06:27, ebb,-0.8
2019-01-02 08:24, slack,-
2019-01-02 11:03, flood,0.9
2019-01-02 13:57, slack,-
2019-01-02 17:51, ebb,-1.1
2019-01-02 20:12, slack,-
2019-01-03 00:03, flood,2.3
2019-01-03 04:03, slack,-
2019-01-03 07:27, ebb,-0.8
2019-01-03 09:24, slack,-
2019-01-03 11:57, flood,0.8
2019-01-03 14:33, slack,-
2019-01-03 18:27, ebb,-1.1
2019-01-03 20:54, slack,-
2019-01-04 00:45, flood,2.5
2019-01-04 04:51, slack,-
2019-01-04 08:15, ebb,-0.8
2019-01-04 10:24, slack,-
2019-01-04 12:39, flood,0.6
2019-01-04 15:09, slack,-
2019-01-04 19:09, ebb,-1.2
2019-01-04 21:30, slack,-
2019-01-05 01:27, flood,2.5
2019-01-05 05:39, slack,-
2019-01-05 09:03, ebb,-0.8
2019-01-05 11:18, slack,-
2019-01-05 13:21, flood,0.5
2019-01-05 15:39, slack,-
2019-01-05 19:45, ebb,-1.1
2019-01-05 22:00, slack,-
2019-01-06 02:03, flood,2.5
2019-01-06 06:15, slack,-
2019-01-06 09:39, ebb,-0.8
2019-01-06 12:06, slack,-
2019-01-06 14:03, flood,0.4
2019-01-06 16:09, slack,-
2019-01-06 20:21, ebb,-1.1
2019-01-06 22:30, slack,-
2019-01-07 02:33, flood,2.5
2019-01-07 06:51, slack,-
2019-01-07 10:21, ebb,-0.8
2019-01-07 13:00, slack,-
2019-01-07 14:39, flood,0.3
2019-01-07 16:39, slack,-
2019-01-07 20:57, ebb,-1.0
2019-01-07 23:06, slack,-
2019-01-08 03:09, flood,2.3
2019-01-08 07:21, slack,-
2019-01-08 10:51, ebb,-0.8
2019-01-08 13:42, slack,-
2019-01-08 15:21, flood,0.2
2019-01-08 17:15, slack,-
2019-01-08 21:33, ebb,-0.9
2019-01-08 23:36, slack,-
2019-01-09 03:39, flood,2.2
2019-01-09 07:51, slack,-
2019-01-09 11:15, ebb,-0.8
2019-01-09 14:18, slack,-
2019-01-09 16:03, flood,0.2
2019-01-09 17:57, slack,-
