Date_Time (LST/LDT), Event, Speed (knots)
2019-01-01 01:18, slack,-
2019-01-01 04:00, ebb,-2.1
2019-01-01 07:30, slack,-
2019-01-01 10:18, flood,1.5
2019-01-01 12:42, slack,-
2019-01-01 16:42, ebb,-3.6
2019-01-01 21:18, slack,-
2019-01-02 00:00, flood,2.2
2019-01-02 02:24, slack,-
2019-01-02 05:00, ebb,-1.8
2019-01-02 08:54, slack,-
2019-01-02 11:18, flood,1.1
2019-01-02 13:18, slack,-
2019-01-02 17:24, ebb,-3.6
2019-01-02 22:06, slack,-
2019-01-03 00:48, flood,2.5
2019-01-03 03:30, slack,-
2019-01-03 06:06, ebb,-1.5
2019-01-03 10:24, slack,-
2019-01-03 12:18, flood,0.8
2019-01-03 13:54, slack,-
2019-01-03 18:12, ebb,-3.5
2019-01-03 22:48, slack,-
2019-01-04 01:36, flood,2.7
2019-01-04 04:24, slack,-
2019-01-04 07:12, ebb,-1.4
2019-01-04 11:30, slack,-
2019-01-04 13:06, flood,0.6
2019-01-04 14:30, slack,-
2019-01-04 18:48, ebb,-3.5
2019-01-04 23:30, slack,-
2019-01-05 02:18, flood,2.8
2019-01-05 05:18, slack,-
2019-01-05 08:24, ebb,-1.4
2019-01-05 12:24, slack,-
2019-01-05 13:48, flood,0.5
2019-01-05 15:06, slack,-
2019-01-05 19:42, ebb,-3.4
2019-01-06 00:12, slack,-
2019-01-06 02:54, flood,2.8
2019-01-06 06:00, slack,-
2019-01-06 09:24, ebb,-1.5
2019-01-06 13:06, slack,-
2019-01-06 14:30, flood,0.5
2019-01-06 15:54, slack,-
2019-01-06 20:30, ebb,-3.4
2019-01-07 00:54, slack,-
2019-01-07 03:36, flood,2.6
2019-01-07 06:42, slack,-
2019-01-07 10:06, ebb,-1.6
2019-01-07 13:42, slack,-
2019-01-07 15:12, flood,0.6
2019-01-07 16:36, slack,-
2019-01-07 21:18, ebb,-3.4
2019-01-08 01:30, slack,-
2019-01-08 04:06, flood,2.5
2019-01-08 07:18, slack,-
2019-01-08 10:42, ebb,-1.6
2019-01-08 14:18, slack,-
2019-01-08 15:48, flood,0.6
2019-01-08 17:24, slack,-
2019-01-08 22:00, ebb,-3.5
2019-01-09 02:06, slack,-
2019-01-09 04:42, flood,2.4
2019-01-09 07:54, slack,-
2019-01-09 11:24, ebb,-1.7
2019-01-09 14:54, slack,-
2019-01-09 16:30, flood,0.7
2019-01-09 18:06, slack,-
2019-01-09 22:42, ebb,-3.4
2019-01-10 02:36, slack,-
2019-01-10 05:12, flood,2.3
2019-01-10 08:30, slack,-
2019-01-10 12:00, ebb,-1.8
2019-01-10 15:36, slack,-
2019-01-10 17:12, flood,0.6
2019-01-10 18:42, slack,-
2019-01-10 23:18, ebb,-3.3
2019-01-11 03:06, slack,-
2019-01-11 05:48, flood,2.2
2019-01-11 09:06, slack,-
2019-01-11 12:36, ebb,-1.9
2019-01-11 16:30, slack,-
2019-01-11 17:54, flood,0.5
2019-01-11 19:18, slack,-
2019-01-11 23:48, ebb,-3.1
2019-01-12 03:36, slack,-
2019-01-12 06:18, flood,2.1
2019-01-12 09:36, slack,-
2019-01-12 13:18, ebb,-2.0
2019-01-12 17:30, slack,-
2019-01-12 18:42, flood,0.3
2019-01-12 19:54, slack,-
2019-01-13 00:30, ebb,-2.8
2019-01-13 04:06, slack,-
2019-01-13 06:54, flood,1.9
2019-01-13 10:00, slack,-
2019-01-13 14:00, ebb,-2.2
2019-01-13 18:36, slack,-
2019-01-13 19:36, flood,0.3
2019-01-13 20:48, slack,-
2019-01-14 01:12, ebb,-2.5
2019-01-14 04:36, slack,-
2019-01-14 07:24, flood,1.7
2019-01-14 10:24, slack,-
2019-01-14 14:30, ebb,-2.3
2019-01-14 19:30, slack,-
2019-01-14 20:42, flood,0.3
2019-01-14 22:06, slack,-
2019-01-15 02:00, ebb,-2.1
2019-01-15 05:18, slack,-
2019-01-15 08:00, flood,1.5
2019-01-15 10:54, slack,-
2019-01-15 15:12, ebb,-2.6
2019-01-15 20:18, slack,-
2019-01-15 22:00, flood,0.6
2019-01-15 23:54, slack,-
2019-01-16 02:54, ebb,-1.8
2019-01-16 06:00, slack,-
2019-01-16 08:42, flood,1.2
2019-01-16 11:24, slack,-
2019-01-16 15:54, ebb,-2.9
2019-01-16 21:00, slack,-
