Date_Time (LST/LDT), Event, Speed (knots)
2019-01-01 01:30, slack,-
2019-01-01 05:12, ebb,-1.9
2019-01-01 07:54, slack,-
2019-01-01 10:36, flood,1.0
2019-01-01 12:42, slack,-
2019-01-01 16:18, ebb,-3.9
2019-01-01 19:54, slack,-
2019-01-01 23:48, flood,1.8
2019-01-02 02:42, slack,-
2019-01-02 06:12, ebb,-2.3
2019-01-02 09:06, slack,-
2019-01-02 11:24, flood,0.9
2019-01-02 13:24, slack,-
2019-01-02 16:54, ebb,-3.9
2019-01-02 20:36, slack,-
2019-01-03 00:54, flood,2.0
2019-01-03 03:42, slack,-
2019-01-03 07:06, ebb,-2.7
2019-01-03 10:12, slack,-
2019-01-03 12:06, flood,0.9
2019-01-03 14:06, slack,-
2019-01-03 17:36, ebb,-3.9
2019-01-03 21:18, slack,-
2019-01-04 02:00, flood,2.2
2019-01-04 04:36, slack,-
2019-01-04 07:54, ebb,-3.0
2019-01-04 11:06, slack,-
2019-01-04 12:54, flood,0.9
2019-01-04 14:48, slack,-
2019-01-04 18:18, ebb,-3.8
2019-01-04 22:00, slack,-
2019-01-05 02:48, flood,2.3
2019-01-05 05:30, slack,-
2019-01-05 08:48, ebb,-3.2
2019-01-05 12:00, slack,-
2019-01-05 13:42, flood,0.8
2019-01-05 15:36, slack,-
2019-01-05 19:00, ebb,-3.7
2019-01-05 22:42, slack,-
2019-01-06 03:42, flood,2.3
2019-01-06 06:18, slack,-
2019-01-06 09:36, ebb,-3.3
2019-01-06 12:48, slack,-
2019-01-06 14:30, flood,0.8
2019-01-06 16:18, slack,-
2019-01-06 19:42, ebb,-3.6
2019-01-06 23:24, slack,-
2019-01-07 04:30, flood,2.1
2019-01-07 07:00, slack,-
2019-01-07 10:24, ebb,-3.2
2019-01-07 13:30, slack,-
2019-01-07 15:12, flood,0.8
2019-01-07 17:00, slack,-
2019-01-07 20:24, ebb,-3.5
2019-01-08 00:12, slack,-
2019-01-08 05:12, flood,1.9
2019-01-08 07:42, slack,-
2019-01-08 11:06, ebb,-3.0
2019-01-08 14:12, slack,-
2019-01-08 15:54, flood,0.7
2019-01-08 17:42, slack,-
2019-01-08 21:12, ebb,-3.3
2019-01-09 01:00, slack,-
2019-01-09 05:54, flood,1.7
2019-01-09 08:18, slack,-
2019-01-09 11:48, ebb,-2.9
2019-01-09 15:00, slack,-
2019-01-09 16:36, flood,0.6
2019-01-09 18:24, slack,-
2019-01-09 21:54, ebb,-3.0
2019-01-10 01:42, slack,-
2019-01-10 04:30, flood,1.5
2019-01-10 08:48, slack,-
2019-01-10 12:30, ebb,-2.8
2019-01-10 15:42, slack,-
2019-01-10 17:18, flood,0.6
2019-01-10 19:12, slack,-
2019-01-10 22:36, ebb,-2.7
2019-01-11 02:24, slack,-
2019-01-11 04:54, flood,1.4
2019-01-11 09:12, slack,-
2019-01-11 12:54, ebb,-2.7
2019-01-11 16:24, slack,-
2019-01-11 18:06, flood,0.5
2019-01-11 20:06, slack,-
2019-01-11 23:24, ebb,-2.3
2019-01-12 03:00, slack,-
2019-01-12 05:36, flood,1.4
2019-01-12 09:36, slack,-
2019-01-12 12:48, ebb,-2.9
2019-01-12 17:00, slack,-
2019-01-12 18:54, flood,0.6
2019-01-12 21:12, slack,-
2019-01-13 00:12, ebb,-1.9
2019-01-13 03:48, slack,-
2019-01-13 06:24, flood,1.3
2019-01-13 09:54, slack,-
2019-01-13 13:12, ebb,-3.2
2019-01-13 17:36, slack,-
2019-01-13 19:42, flood,0.7
2019-01-13 22:30, slack,-
2019-01-14 01:06, ebb,-1.6
2019-01-14 04:42, slack,-
2019-01-14 07:18, flood,1.3
2019-01-14 10:18, slack,-
2019-01-14 13:48, ebb,-3.6
2019-01-14 18:12, slack,-
2019-01-14 20:30, flood,0.8
2019-01-15 00:00, slack,-
2019-01-15 02:06, ebb,-1.2
2019-01-15 05:54, slack,-
2019-01-15 08:18, flood,1.1
2019-01-15 10:54, slack,-
2019-01-15 14:30, ebb,-3.9
2019-01-15 18:48, slack,-
2019-01-15 21:18, flood,1.1
2019-01-16 01:18, slack,-
2019-01-16 04:54, ebb,-1.1
2019-01-16 07:06, slack,-
2019-01-16 09:18, flood,1.0
2019-01-16 11:36, slack,-
2019-01-16 15:18, ebb,-4.1
2019-01-16 19:30, slack,-
2019-01-16 22:24, flood,1.3
2019-01-17 02:30, slack,-
2019-01-17 06:00, ebb,-1.5
2019-01-17 08:12, slack,-
2019-01-17 10:24, flood,1.0
2019-01-17 12:24, slack,-
2019-01-17 16:12, ebb,-4.3
2019-01-17 20:12, slack,-
2019-01-17 23:36, flood,1.5
2019-01-18 03:30, slack,-
2019-01-18 06:54, ebb,-1.9
2019-01-18 09:12, slack,-
2019-01-18 11:18, flood,1.1
2019-01-18 13:18, slack,-
2019-01-18 17:00, ebb,-4.4
2019-01-18 21:00, slack,-
2019-01-19 02:00, flood,1.7
2019-01-19 04:24, slack,-
2019-01-19 07:42, ebb,-2.2
2019-01-19 10:06, slack,-
2019-01-19 12:12, flood,1.2
2019-01-19 14:18, slack,-
2019-01-19 17:54, ebb,-4.5
2019-01-19 21:48, slack,-
2019-01-20 02:54, flood,1.8
2019-01-20 05:12, slack,-
2019-01-20 08:30, ebb,-2.5
2019-01-20 11:00, slack,-
2019-01-20 13:00, flood,1.3
2019-01-20 15:12, slack,-
2019-01-20 18:42, ebb,-4.4
2019-01-20 22:36, slack,-
2019-01-21 03:42, flood,1.9
2019-01-21 06:00, slack,-
2019-01-21 09:12, ebb,-2.7
2019-01-21 11:42, slack,-
2019-01-21 13:54, flood,1.4
2019-01-21 16:12, slack,-
2019-01-21 19:36, ebb,-4.2
2019-01-21 23:24, slack,-
2019-01-22 04:24, flood,1.8
2019-01-22 06:42, slack,-
2019-01-22 09:54, ebb,-2.9
2019-01-22 12:30, slack,-
2019-01-22 14:42, flood,1.5
2019-01-22 17:06, slack,-
2019-01-22 20:30, ebb,-4.0
2019-01-23 00:18, slack,-
2019-01-23 05:06, flood,1.7
2019-01-23 07:24, slack,-
2019-01-23 10:36, ebb,-3.1
2019-01-23 13:24, slack,-
2019-01-23 15:30, flood,1.5
2019-01-23 18:06, slack,-
2019-01-23 21:18, ebb,-3.6
2019-01-24 01:06, slack,-
2019-01-24 05:48, flood,1.5
2019-01-24 08:00, slack,-
2019-01-24 11:12, ebb,-3.3
2019-01-24 14:12, slack,-
2019-01-24 16:18, flood,1.4
2019-01-24 19:06, slack,-
2019-01-24 22:12, ebb,-3.1
2019-01-25 01:54, slack,-
2019-01-25 06:06, flood,1.4
2019-01-25 08:42, slack,-
2019-01-25 11:54, ebb,-3.5
2019-01-25 15:06, slack,-
2019-01-25 17:12, flood,1.3
2019-01-25 20:12, slack,-
2019-01-25 23:06, ebb,-2.6
2019-01-26 02:48, slack,-
2019-01-26 06:24, flood,1.3
2019-01-26 09:18, slack,-
2019-01-26 12:30, ebb,-3.6
2019-01-26 15:54, slack,-
2019-01-26 18:12, flood,1.2
2019-01-26 21:30, slack,-
2019-01-27 00:06, ebb,-2.1
2019-01-27 03:48, slack,-
2019-01-27 07:12, flood,1.1
2019-01-27 09:54, slack,-
2019-01-27 13:12, ebb,-3.7
2019-01-27 16:48, slack,-
2019-01-27 19:12, flood,1.2
2019-01-27 22:48, slack,-
2019-01-28 01:24, ebb,-1.6
2019-01-28 05:06, slack,-
2019-01-28 08:06, flood,1.0
2019-01-28 10:30, slack,-
2019-01-28 13:48, ebb,-3.7
2019-01-28 17:42, slack,-
2019-01-28 20:24, flood,1.3
2019-01-29 00:06, slack,-
2019-01-29 03:48, ebb,-1.7
2019-01-29 06:30, slack,-
2019-01-29 09:06, flood,0.8
2019-01-29 11:12, slack,-
2019-01-29 14:36, ebb,-3.6
2019-01-29 18:30, slack,-
2019-01-29 23:00, flood,1.5
2019-01-30 01:24, slack,-
2019-01-30 05:00, ebb,-2.1
2019-01-30 07:54, slack,-
2019-01-30 10:06, flood,0.8
2019-01-30 12:00, slack,-
2019-01-30 15:24, ebb,-3.5
2019-01-30 19:18, slack,-
2019-01-31 00:06, flood,1.8
2019-01-31 02:30, slack,-
2019-01-31 05:54, ebb,-2.6
2019-01-31 09:06, slack,-
2019-01-31 11:00, flood,0.8
2019-01-31 12:48, slack,-
2019-01-31 16:12, ebb,-3.4
2019-01-31 20:06, slack,-
2019-02-01 01:00, flood,2.0
2019-02-01 03:30, slack,-
2019-02-01 06:48, ebb,-3.0
2019-02-01 10:00, slack,-
2019-02-01 11:48, flood,0.8
2019-02-01 13:42, slack,-
2019-02-01 17:06, ebb,-3.4
2019-02-01 20:54, slack,-
2019-02-02 01:54, flood,2.2
2019-02-02 04:24, slack,-
2019-02-02 07:36, ebb,-3.2
2019-02-02 10:48, slack,-
2019-02-02 12:36, flood,0.9
2019-02-02 14:30, slack,-
2019-02-02 17:48, ebb,-3.4
2019-02-02 21:42, slack,-
2019-02-03 02:42, flood,2.3
2019-02-03 05:06, slack,-
2019-02-03 08:24, ebb,-3.3
2019-02-03 11:30, slack,-
2019-02-03 13:18, flood,1.0
2019-02-03 15:18, slack,-
2019-02-03 18:36, ebb,-3.5
2019-02-03 22:30, slack,-
2019-02-04 03:24, flood,2.2
2019-02-04 05:48, slack,-
2019-02-04 09:06, ebb,-3.3
2019-02-04 12:06, slack,-
2019-02-04 14:00, flood,1.0
2019-02-04 16:06, slack,-
2019-02-04 19:18, ebb,-3.4
2019-02-04 23:12, slack,-
2019-02-05 03:54, flood,2.1
2019-02-05 06:24, slack,-
2019-02-05 09:48, ebb,-3.2
2019-02-05 12:48, slack,-
2019-02-05 14:42, flood,1.0
2019-02-05 16:48, slack,-
2019-02-05 20:00, ebb,-3.3
2019-02-05 23:54, slack,-
2019-02-06 04:00, flood,1.8
2019-02-06 06:54, slack,-
2019-02-06 10:24, ebb,-3.0
2019-02-06 13:24, slack,-
2019-02-06 15:18, flood,1.0
2019-02-06 17:24, slack,-
2019-02-06 20:42, ebb,-3.1
2019-02-07 00:36, slack,-
2019-02-07 03:42, flood,1.7
2019-02-07 07:24, slack,-
2019-02-07 10:54, ebb,-2.9
2019-02-07 14:00, slack,-
2019-02-07 15:54, flood,0.9
2019-02-07 18:06, slack,-
2019-02-07 21:24, ebb,-2.9
2019-02-08 01:12, slack,-
2019-02-08 03:48, flood,1.7
2019-02-08 07:42, slack,-
2019-02-08 11:00, ebb,-2.9
2019-02-08 14:36, slack,-
2019-02-08 16:24, flood,0.9
2019-02-08 18:54, slack,-
2019-02-08 22:12, ebb,-2.5
2019-02-09 01:48, slack,-
2019-02-09 04:18, flood,1.6
2019-02-09 08:00, slack,-
2019-02-09 11:12, ebb,-3.2
2019-02-09 15:12, slack,-
2019-02-09 17:00, flood,0.9
2019-02-09 19:48, slack,-
2019-02-09 23:00, ebb,-2.1
2019-02-10 02:30, slack,-
2019-02-10 04:54, flood,1.5
2019-02-10 08:24, slack,-
2019-02-10 11:42, ebb,-3.5
2019-02-10 15:48, slack,-
2019-02-10 17:36, flood,0.9
2019-02-10 20:54, slack,-
2019-02-10 23:48, ebb,-1.8
2019-02-11 03:18, slack,-
2019-02-11 05:42, flood,1.4
2019-02-11 08:48, slack,-
2019-02-11 12:24, ebb,-3.8
2019-02-11 16:24, slack,-
2019-02-11 18:18, flood,1.0
2019-02-11 22:24, slack,-
2019-02-12 00:48, ebb,-1.4
2019-02-12 04:24, slack,-
2019-02-12 06:48, flood,1.2
2019-02-12 09:24, slack,-
2019-02-12 13:06, ebb,-3.9
2019-02-12 17:12, slack,-
2019-02-12 19:06, flood,1.0
2019-02-12 23:48, slack,-
2019-02-13 01:54, ebb,-1.2
2019-02-13 05:42, slack,-
2019-02-13 07:54, flood,1.0
2019-02-13 10:06, slack,-
2019-02-13 13:54, ebb,-4.0
2019-02-13 18:00, slack,-
2019-02-13 20:00, flood,1.1
2019-02-13 22:18, flood,0.9
2019-02-14 01:06, slack,-
2019-02-14 04:48, ebb,-1.4
2019-02-14 06:54, slack,-
2019-02-14 09:00, flood,0.9
2019-02-14 11:00, slack,-
2019-02-14 14:48, ebb,-4.0
2019-02-14 18:54, slack,-
2019-02-15 00:06, flood,1.3
2019-02-15 02:18, slack,-
2019-02-15 05:42, ebb,-1.8
2019-02-15 08:06, slack,-
2019-02-15 10:06, flood,1.0
2019-02-15 12:06, slack,-
2019-02-15 15:42, ebb,-4.0
2019-02-15 19:48, slack,-
