Date_Time (LST/LDT), Event, Speed (knots)
2019-01-01 00:30, flood,1.4
2019-01-01 03:42, slack,-
2019-01-01 06:06, ebb,-0.9
2019-01-01 08:54, slack,-
2019-01-01 11:12, flood,0.9
2019-01-01 13:36, slack,-
2019-01-01 18:12, ebb,-3.8
2019-01-01 22:18, slack,-
2019-01-02 01:24, flood,2.1
2019-01-02 05:00, slack,-
2019-01-02 07:24, ebb,-0.9
2019-01-02 10:24, slack,-
2019-01-02 12:06, flood,0.6
2019-01-02 14:00, slack,-
2019-01-02 18:48, ebb,-3.9
2019-01-02 22:48, slack,-
2019-01-03 02:00, flood,2.6
2019-01-03 06:06, slack,-
2019-01-03 08:42, ebb,-0.9
2019-01-03 11:54, slack,-
2019-01-03 13:00, flood,0.3
2019-01-03 14:12, slack,-
2019-01-03 19:24, ebb,-4.0
2019-01-03 23:24, slack,-
2019-01-04 02:36, flood,2.9
2019-01-04 06:54, slack,-
2019-01-04 09:48, ebb,-0.9
2019-01-04 13:12, slack,-
2019-01-04 14:18, slack,-
2019-01-04 19:54, ebb,-4.1
2019-01-05 00:00, slack,-
2019-01-05 03:06, flood,3.0
2019-01-05 07:36, slack,-
2019-01-05 10:42, ebb,-0.9
2019-01-05 14:24, slack,-
2019-01-05 20:30, ebb,-4.0
2019-01-06 00:36, slack,-
2019-01-06 03:42, flood,3.1
2019-01-06 08:18, slack,-
2019-01-06 11:12, ebb,-0.8
2019-01-06 15:00, ebb,-0.1
2019-01-06 21:00, ebb,-3.9
2019-01-07 01:12, slack,-
2019-01-07 04:12, flood,3.0
2019-01-07 08:48, slack,-
2019-01-07 11:42, ebb,-0.8
2019-01-07 15:36, ebb,-0.1
2019-01-07 21:36, ebb,-3.7
2019-01-08 01:48, slack,-
2019-01-08 04:48, flood,2.9
2019-01-08 09:12, slack,-
2019-01-08 12:12, ebb,-0.9
2019-01-08 16:12, ebb,-0.2
2019-01-08 22:12, ebb,-3.4
2019-01-09 02:24, slack,-
2019-01-09 05:24, flood,2.7
2019-01-09 09:36, slack,-
2019-01-09 12:42, ebb,-1.0
2019-01-09 16:54, ebb,-0.3
2019-01-09 22:48, ebb,-3.0
2019-01-10 02:54, slack,-
2019-01-10 06:06, flood,2.6
2019-01-10 10:06, slack,-
2019-01-10 13:18, ebb,-1.3
2019-01-10 17:42, ebb,-0.4
2019-01-10 23:24, ebb,-2.7
2019-01-11 03:30, slack,-
2019-01-11 06:48, flood,2.4
2019-01-11 10:36, slack,-
2019-01-11 14:00, ebb,-1.6
2019-01-11 18:42, ebb,-0.4
2019-01-12 00:00, ebb,-2.2
2019-01-12 04:00, slack,-
2019-01-12 07:30, flood,2.2
2019-01-12 11:00, slack,-
2019-01-12 14:42, ebb,-2.0
2019-01-12 19:48, ebb,-0.4
2019-01-13 00:48, ebb,-1.7
2019-01-13 04:36, slack,-
2019-01-13 08:12, flood,2.0
2019-01-13 11:30, slack,-
2019-01-13 15:30, ebb,-2.4
2019-01-13 21:00, ebb,-0.2
2019-01-14 01:54, ebb,-1.1
2019-01-14 05:12, slack,-
2019-01-14 08:54, flood,1.7
2019-01-14 11:54, slack,-
2019-01-14 16:12, ebb,-2.8
2019-01-14 21:06, slack,-
2019-01-14 22:06, flood,0.2
2019-01-14 23:42, slack,-
2019-01-15 03:18, ebb,-0.6
2019-01-15 06:00, slack,-
2019-01-15 09:36, flood,1.3
2019-01-15 12:18, slack,-
2019-01-15 16:48, ebb,-3.2
2019-01-15 21:18, slack,-
