Date_Time (LST/LDT), Event, Speed (knots)
2019-01-01 01:36, slack,-
2019-01-01 04:54, ebb,-3.0
2019-01-01 08:12, slack,-
2019-01-01 10:36, flood,2.1
2019-01-01 12:48, slack,-
2019-01-01 16:36, ebb,-3.9
2019-01-01 20:30, slack,-
2019-01-01 23:36, flood,4.0
2019-01-02 02:42, slack,-
2019-01-02 05:54, ebb,-3.2
2019-01-02 09:24, slack,-
2019-01-02 11:30, flood,1.8
2019-01-02 13:36, slack,-
2019-01-02 17:24, ebb,-4.0
2019-01-02 21:12, slack,-
2019-01-03 00:30, flood,4.6
2019-01-03 03:36, slack,-
2019-01-03 06:54, ebb,-3.4
2019-01-03 10:24, slack,-
2019-01-03 12:18, flood,1.6
2019-01-03 14:12, slack,-
2019-01-03 18:06, ebb,-4.1
2019-01-03 21:54, slack,-
2019-01-04 01:12, flood,4.9
2019-01-04 04:30, slack,-
2019-01-04 07:42, ebb,-3.4
2019-01-04 11:18, slack,-
2019-01-04 13:06, flood,1.3
2019-01-04 14:48, slack,-
2019-01-04 18:36, ebb,-4.1
2019-01-04 22:30, slack,-
2019-01-05 01:54, flood,5.0
2019-01-05 05:12, slack,-
2019-01-05 08:30, ebb,-3.4
2019-01-05 12:12, slack,-
2019-01-05 13:48, flood,1.0
2019-01-05 15:18, slack,-
2019-01-05 19:06, ebb,-4.0
2019-01-05 23:00, slack,-
2019-01-06 02:30, flood,5.0
2019-01-06 05:54, slack,-
2019-01-06 09:12, ebb,-3.3
2019-01-06 13:06, slack,-
2019-01-06 14:24, flood,0.8
2019-01-06 15:48, slack,-
2019-01-06 19:36, ebb,-3.9
2019-01-06 23:36, slack,-
2019-01-07 03:00, flood,4.8
2019-01-07 06:30, slack,-
2019-01-07 09:54, ebb,-3.3
2019-01-07 13:54, slack,-
2019-01-07 15:06, flood,0.5
2019-01-07 16:18, slack,-
2019-01-07 20:12, ebb,-3.6
2019-01-08 00:06, slack,-
2019-01-08 03:36, flood,4.6
2019-01-08 07:00, slack,-
2019-01-08 10:36, ebb,-3.2
2019-01-08 14:42, slack,-
2019-01-08 15:48, flood,0.4
2019-01-08 16:48, slack,-
2019-01-08 20:54, ebb,-3.3
2019-01-09 00:36, slack,-
2019-01-09 04:06, flood,4.3
2019-01-09 07:30, slack,-
2019-01-09 11:12, ebb,-3.2
2019-01-09 15:24, slack,-
2019-01-09 16:30, flood,0.4
2019-01-09 17:36, slack,-
2019-01-09 21:36, ebb,-3.0
2019-01-10 01:12, slack,-
2019-01-10 04:36, flood,3.9
2019-01-10 08:00, slack,-
2019-01-10 11:42, ebb,-3.2
2019-01-10 16:00, slack,-
2019-01-10 17:18, flood,0.4
2019-01-10 18:30, slack,-
2019-01-10 22:30, ebb,-2.6
2019-01-11 01:54, slack,-
2019-01-11 05:18, flood,3.5
2019-01-11 08:30, slack,-
2019-01-11 11:54, ebb,-3.1
2019-01-11 16:30, slack,-
2019-01-11 18:06, flood,0.6
2019-01-11 19:48, slack,-
2019-01-11 23:30, ebb,-2.3
2019-01-12 02:48, slack,-
2019-01-12 05:54, flood,3.0
2019-01-12 08:54, slack,-
2019-01-12 12:18, ebb,-3.1
2019-01-12 17:00, slack,-
2019-01-12 19:06, flood,0.9
2019-01-12 21:12, slack,-
2019-01-13 00:30, ebb,-2.1
2019-01-13 03:42, slack,-
2019-01-13 06:42, flood,2.4
2019-01-13 09:24, slack,-
2019-01-13 12:54, ebb,-3.2
2019-01-13 17:36, slack,-
2019-01-13 20:12, flood,1.4
2019-01-13 22:48, slack,-
2019-01-14 01:42, ebb,-1.9
2019-01-14 04:48, slack,-
2019-01-14 07:36, flood,1.9
2019-01-14 10:00, slack,-
2019-01-14 13:30, ebb,-3.3
2019-01-14 18:12, slack,-
2019-01-14 21:18, flood,2.0
2019-01-15 00:12, slack,-
2019-01-15 03:06, ebb,-1.9
2019-01-15 06:06, slack,-
2019-01-15 08:30, flood,1.5
2019-01-15 10:42, slack,-
2019-01-15 14:18, ebb,-3.5
2019-01-15 19:00, slack,-
2019-01-15 22:18, flood,2.7
2019-01-16 01:24, slack,-
2019-01-16 04:18, ebb,-2.0
2019-01-16 07:18, slack,-
2019-01-16 09:36, flood,1.2
2019-01-16 11:24, slack,-
2019-01-16 15:12, ebb,-3.9
2019-01-16 19:42, slack,-
2019-01-16 23:06, flood,3.5
2019-01-17 02:24, slack,-
2019-01-17 05:24, ebb,-2.2
2019-01-17 08:30, slack,-
2019-01-17 10:30, flood,1.1
2019-01-17 12:06, slack,-
2019-01-17 16:00, ebb,-4.3
2019-01-17 20:30, slack,-
2019-01-17 23:54, flood,4.3
2019-01-18 03:18, slack,-
2019-01-18 06:18, ebb,-2.5
2019-01-18 09:30, slack,-
2019-01-18 11:24, flood,1.1
2019-01-18 12:54, slack,-
2019-01-18 16:48, ebb,-4.7
2019-01-18 21:12, slack,-
2019-01-19 00:42, flood,5.0
2019-01-19 04:06, slack,-
2019-01-19 07:06, ebb,-2.7
2019-01-19 10:30, slack,-
2019-01-19 12:12, flood,1.1
2019-01-19 13:42, slack,-
2019-01-19 17:36, ebb,-5.1
2019-01-19 21:54, slack,-
2019-01-20 01:24, flood,5.5
2019-01-20 04:48, slack,-
2019-01-20 07:54, ebb,-3.0
2019-01-20 11:24, slack,-
2019-01-20 13:06, flood,1.1
2019-01-20 14:36, slack,-
2019-01-20 18:24, ebb,-5.2
2019-01-20 22:36, slack,-
