Date_Time (LST/LDT), Event, Speed (knots)
2019-01-01 00:00, flood,1.8
2019-01-01 03:06, slack,-
2019-01-01 05:48, ebb,-1.2
2019-01-01 08:30, slack,-
2019-01-01 11:24, flood,1.2
2019-01-01 13:30, slack,-
2019-01-01 17:48, ebb,-3.9
2019-01-01 21:42, slack,-
2019-01-02 00:42, flood,2.5
2019-01-02 04:36, slack,-
2019-01-02 07:12, ebb,-1.3
2019-01-02 10:12, slack,-
2019-01-02 12:18, flood,0.8
2019-01-02 14:00, slack,-
2019-01-02 18:30, ebb,-4.0
2019-01-02 22:18, slack,-
2019-01-03 01:36, flood,3.0
2019-01-03 05:42, slack,-
2019-01-03 08:18, ebb,-1.5
2019-01-03 11:42, slack,-
2019-01-03 13:06, flood,0.5
2019-01-03 14:24, slack,-
2019-01-03 19:12, ebb,-4.1
2019-01-03 23:00, slack,-
2019-01-04 02:24, flood,3.4
2019-01-04 06:42, slack,-
2019-01-04 09:12, ebb,-1.6
2019-01-04 12:54, slack,-
2019-01-04 13:48, flood,0.2
2019-01-04 14:42, slack,-
2019-01-04 19:54, ebb,-4.1
2019-01-04 23:36, slack,-
2019-01-05 03:06, flood,3.5
2019-01-05 07:30, slack,-
2019-01-05 10:00, ebb,-1.7
2019-01-05 13:54, slack,-
2019-01-05 15:00, slack,-
2019-01-05 20:30, ebb,-4.0
2019-01-06 00:18, slack,-
2019-01-06 03:48, flood,3.4
2019-01-06 08:12, slack,-
2019-01-06 10:42, ebb,-1.6
2019-01-06 15:12, slack,-
2019-01-06 21:06, ebb,-3.9
2019-01-07 00:54, slack,-
2019-01-07 04:30, flood,3.2
2019-01-07 08:54, slack,-
2019-01-07 11:24, ebb,-1.5
2019-01-07 15:42, slack,-
2019-01-07 21:42, ebb,-3.7
2019-01-08 01:30, slack,-
2019-01-08 05:06, flood,3.0
2019-01-08 09:24, slack,-
2019-01-08 12:00, ebb,-1.4
2019-01-08 16:18, ebb,-0.2
2019-01-08 22:12, ebb,-3.5
2019-01-09 02:06, slack,-
2019-01-09 05:48, flood,2.7
2019-01-09 09:54, slack,-
2019-01-09 12:42, ebb,-1.4
2019-01-09 16:54, ebb,-0.3
2019-01-09 22:48, ebb,-3.1
2019-01-10 02:36, slack,-
2019-01-10 06:24, flood,2.5
2019-01-10 10:24, slack,-
2019-01-10 13:24, ebb,-1.5
2019-01-10 17:42, ebb,-0.4
2019-01-10 23:24, ebb,-2.8
2019-01-11 03:12, slack,-
2019-01-11 07:06, flood,2.4
2019-01-11 10:48, slack,-
2019-01-11 14:06, ebb,-1.8
2019-01-11 18:48, ebb,-0.4
2019-01-12 00:00, ebb,-2.3
2019-01-12 03:48, slack,-
2019-01-12 07:42, flood,2.2
2019-01-12 11:12, slack,-
2019-01-12 14:42, ebb,-2.1
2019-01-12 20:06, ebb,-0.2
2019-01-13 00:54, ebb,-1.8
2019-01-13 04:24, slack,-
2019-01-13 08:18, flood,1.9
2019-01-13 11:36, slack,-
2019-01-13 15:18, ebb,-2.5
2019-01-13 20:36, slack,-
2019-01-13 22:00, slack,-
2019-01-14 02:06, ebb,-1.2
2019-01-14 05:12, slack,-
2019-01-14 09:00, flood,1.6
2019-01-14 11:54, slack,-
2019-01-14 15:54, ebb,-2.9
2019-01-14 20:30, slack,-
2019-01-14 22:30, flood,0.6
2019-01-15 00:42, slack,-
2019-01-15 03:24, ebb,-0.7
2019-01-15 06:06, slack,-
2019-01-15 09:42, flood,1.2
2019-01-15 12:18, slack,-
2019-01-15 16:30, ebb,-3.3
2019-01-15 20:54, slack,-
2019-01-15 23:30, flood,1.3
2019-01-16 03:06, slack,-
2019-01-16 05:18, ebb,-0.5
2019-01-16 07:18, slack,-
2019-01-16 10:36, flood,0.8
2019-01-16 12:42, slack,-
2019-01-16 17:12, ebb,-3.7
2019-01-16 21:24, slack,-
2019-01-17 00:30, flood,2.0
2019-01-17 04:48, slack,-
2019-01-17 06:48, ebb,-0.5
2019-01-17 08:48, slack,-
2019-01-17 11:30, flood,0.6
2019-01-17 13:06, slack,-
2019-01-17 17:54, ebb,-4.0
2019-01-17 22:00, slack,-
2019-01-18 01:18, flood,2.6
2019-01-18 05:48, slack,-
2019-01-18 07:54, ebb,-0.7
2019-01-18 10:12, slack,-
2019-01-18 12:24, flood,0.5
2019-01-18 13:42, slack,-
2019-01-18 18:36, ebb,-4.4
2019-01-18 22:42, slack,-
2019-01-19 02:06, flood,3.1
2019-01-19 06:36, slack,-
2019-01-19 08:48, ebb,-0.9
2019-01-19 11:18, slack,-
2019-01-19 13:06, flood,0.5
2019-01-19 14:30, slack,-
2019-01-19 19:24, ebb,-4.6
2019-01-19 23:18, slack,-
2019-01-20 02:48, flood,3.4
2019-01-20 07:12, slack,-
2019-01-20 09:36, ebb,-1.2
2019-01-20 12:00, slack,-
2019-01-20 13:54, flood,0.6
2019-01-20 15:18, slack,-
2019-01-20 20:06, ebb,-4.7
2019-01-21 00:00, slack,-
2019-01-21 03:30, flood,3.5
2019-01-21 07:48, slack,-
2019-01-21 10:12, ebb,-1.4
2019-01-21 12:48, slack,-
2019-01-21 14:36, flood,0.7
2019-01-21 16:12, slack,-
2019-01-21 20:54, ebb,-4.7
2019-01-22 00:42, slack,-
2019-01-22 04:12, flood,3.5
2019-01-22 08:18, slack,-
2019-01-22 10:54, ebb,-1.7
2019-01-22 13:36, slack,-
2019-01-22 15:30, flood,0.7
2019-01-22 17:06, slack,-
2019-01-22 21:42, ebb,-4.5
2019-01-23 01:24, slack,-
2019-01-23 04:54, flood,3.4
2019-01-23 08:48, slack,-
