Date_Time (LST/LDT), Event, Speed (knots)
2019-01-01 01:18, flood,1.3
2019-01-01 05:12, slack,-
2019-01-01 07:36, ebb,-0.5
2019-01-01 10:06, slack,-
2019-01-01 12:12, flood,0.5
2019-01-01 14:12, slack,-
2019-01-01 18:42, ebb,-2.5
2019-01-01 22:42, slack,-
2019-01-02 02:06, flood,1.6
2019-01-02 06:24, slack,-
2019-01-02 08:54, ebb,-0.6
2019-01-02 11:18, slack,-
2019-01-02 12:54, flood,0.3
2019-01-02 14:36, slack,-
2019-01-02 19:24, ebb,-2.6
2019-01-02 23:24, slack,-
2019-01-03 02:48, flood,1.7
2019-01-03 07:12, slack,-
2019-01-03 09:48, ebb,-0.6
2019-01-03 12:24, slack,-
2019-01-03 13:30, flood,0.2
2019-01-03 14:48, slack,-
2019-01-03 20:00, ebb,-2.6
2019-01-03 23:54, slack,-
2019-01-04 03:24, flood,1.8
2019-01-04 07:48, slack,-
2019-01-04 10:30, ebb,-0.6
2019-01-04 13:18, slack,-
2019-01-04 14:54, slack,-
2019-01-04 20:42, ebb,-2.6
2019-01-05 00:30, slack,-
2019-01-05 03:48, flood,1.8
2019-01-05 08:24, slack,-
2019-01-05 10:48, ebb,-0.6
2019-01-05 14:12, slack,-
2019-01-05 21:18, ebb,-2.5
2019-01-06 01:00, slack,-
2019-01-06 04:18, flood,1.8
2019-01-06 08:48, slack,-
2019-01-06 11:06, ebb,-0.6
2019-01-06 14:42, slack,-
2019-01-06 21:54, ebb,-2.5
2019-01-07 01:36, slack,-
2019-01-07 04:42, flood,1.8
2019-01-07 09:18, slack,-
2019-01-07 11:18, ebb,-0.6
2019-01-07 15:00, slack,-
2019-01-07 16:36, slack,-
2019-01-07 22:24, ebb,-2.4
2019-01-08 02:18, slack,-
2019-01-08 05:18, flood,1.7
2019-01-08 09:42, slack,-
2019-01-08 11:48, ebb,-0.6
2019-01-08 15:18, slack,-
2019-01-08 16:30, flood,0.2
2019-01-08 17:36, slack,-
2019-01-08 23:00, ebb,-2.2
2019-01-09 03:00, slack,-
2019-01-09 06:00, flood,1.6
2019-01-09 10:06, slack,-
2019-01-09 12:24, ebb,-0.6
2019-01-09 15:48, slack,-
2019-01-09 17:18, flood,0.2
2019-01-09 18:30, slack,-
2019-01-09 23:36, ebb,-1.9
2019-01-10 03:48, slack,-
2019-01-10 06:36, flood,1.3
2019-01-10 10:30, slack,-
2019-01-10 13:12, ebb,-0.7
2019-01-10 16:36, slack,-
2019-01-10 18:06, flood,0.3
2019-01-10 19:30, slack,-
2019-01-11 00:18, ebb,-1.6
2019-01-11 04:36, slack,-
2019-01-11 07:24, flood,1.1
2019-01-11 10:54, slack,-
2019-01-11 14:06, ebb,-0.9
2019-01-11 17:36, slack,-
2019-01-11 19:06, flood,0.3
2019-01-11 20:36, slack,-
2019-01-12 01:30, ebb,-1.1
2019-01-12 05:24, slack,-
2019-01-12 08:06, flood,0.9
2019-01-12 11:18, slack,-
2019-01-12 14:54, ebb,-1.2
2019-01-12 18:42, slack,-
2019-01-12 20:12, flood,0.3
2019-01-12 21:48, slack,-
2019-01-13 02:42, ebb,-0.8
2019-01-13 06:24, slack,-
2019-01-13 08:54, flood,0.7
2019-01-13 11:48, slack,-
2019-01-13 15:42, ebb,-1.4
2019-01-13 19:36, slack,-
2019-01-13 21:18, flood,0.4
2019-01-13 23:54, slack,-
2019-01-14 03:54, ebb,-0.5
2019-01-14 07:30, slack,-
2019-01-14 09:42, flood,0.5
2019-01-14 12:18, slack,-
2019-01-14 16:30, ebb,-1.6
2019-01-14 20:24, slack,-
2019-01-14 22:24, flood,0.6
2019-01-15 02:24, slack,-
2019-01-15 05:36, ebb,-0.4
2019-01-15 08:54, slack,-
2019-01-15 10:42, flood,0.3
2019-01-15 12:48, slack,-
2019-01-15 17:18, ebb,-1.8
2019-01-15 21:06, slack,-
2019-01-15 23:30, flood,0.8
2019-01-16 04:00, slack,-
2019-01-16 07:06, ebb,-0.5
2019-01-16 10:18, slack,-
2019-01-16 11:42, flood,0.2
2019-01-16 13:12, slack,-
2019-01-16 18:00, ebb,-2.0
2019-01-16 21:48, slack,-
2019-01-17 00:24, flood,1.2
2019-01-17 05:00, slack,-
2019-01-17 08:12, ebb,-0.6
2019-01-17 11:30, slack,-
2019-01-17 12:30, flood,0.2
2019-01-17 13:42, slack,-
2019-01-17 18:42, ebb,-2.1
2019-01-17 22:24, slack,-
2019-01-18 01:06, flood,1.6
2019-01-18 05:48, slack,-
2019-01-18 09:00, ebb,-0.8
2019-01-18 12:30, slack,-
2019-01-18 13:18, flood,0.1
2019-01-18 14:12, slack,-
2019-01-18 19:24, ebb,-2.3
2019-01-18 23:00, slack,-
2019-01-19 01:54, flood,2.0
2019-01-19 06:30, slack,-
2019-01-19 09:42, ebb,-1.0
2019-01-19 13:24, slack,-
2019-01-19 14:42, slack,-
2019-01-19 20:06, ebb,-2.4
2019-01-19 23:36, slack,-
2019-01-20 02:42, flood,2.2
2019-01-20 07:12, slack,-
2019-01-20 10:18, ebb,-1.1
2019-01-20 14:06, slack,-
2019-01-20 15:30, slack,-
2019-01-20 20:54, ebb,-2.6
2019-01-21 00:24, slack,-
2019-01-21 03:36, flood,2.4
2019-01-21 07:54, slack,-
2019-01-21 10:48, ebb,-1.2
2019-01-21 14:48, slack,-
2019-01-21 15:36, flood,0.1
2019-01-21 16:30, slack,-
2019-01-21 21:42, ebb,-2.6
2019-01-22 01:12, slack,-
2019-01-22 04:24, flood,2.4
2019-01-22 08:36, slack,-
2019-01-22 11:24, ebb,-1.3
2019-01-22 15:24, slack,-
2019-01-22 16:30, flood,0.2
2019-01-22 17:36, slack,-
2019-01-22 22:30, ebb,-2.5
2019-01-23 02:00, slack,-
2019-01-23 05:12, flood,2.3
2019-01-23 09:18, slack,-
2019-01-23 12:12, ebb,-1.3
2019-01-23 16:06, slack,-
