Date_Time (LST/LDT), Event, Speed (knots)
2019-01-01 02:42, slack,-
2019-01-01 04:54, ebb,-0.8
2019-01-01 08:18, slack,-
2019-01-01 10:54, flood,1.4
2019-01-01 13:18, slack,-
2019-01-01 19:06, ebb,-2.3
2019-01-01 21:42, slack,-
2019-01-02 00:24, flood,2.7
2019-01-02 04:12, slack,-
2019-01-02 07:54, ebb,-0.7
2019-01-02 09:42, slack,-
2019-01-02 11:48, flood,1.1
2019-01-02 13:48, slack,-
2019-01-02 19:48, ebb,-2.6
2019-01-02 22:24, slack,-
2019-01-03 01:12, flood,3.3
2019-01-03 05:42, slack,-
2019-01-03 09:06, ebb,-0.9
2019-01-03 11:00, slack,-
2019-01-03 12:36, flood,0.7
2019-01-03 14:12, slack,-
2019-01-03 20:30, ebb,-2.8
2019-01-03 23:06, slack,-
2019-01-04 01:54, flood,3.7
2019-01-04 07:06, slack,-
2019-01-04 10:06, ebb,-1.0
2019-01-04 12:18, slack,-
2019-01-04 13:24, flood,0.3
2019-01-04 14:30, slack,-
2019-01-04 21:12, ebb,-2.9
2019-01-04 23:48, slack,-
2019-01-05 02:36, flood,3.8
2019-01-05 08:12, slack,-
2019-01-05 11:00, ebb,-1.1
2019-01-05 13:48, slack,-
2019-01-05 21:48, ebb,-2.8
2019-01-06 00:30, slack,-
2019-01-06 03:18, flood,3.7
2019-01-06 09:06, slack,-
2019-01-06 11:54, ebb,-1.0
2019-01-06 14:48, ebb,-0.1
2019-01-06 22:24, ebb,-2.7
2019-01-07 01:12, slack,-
2019-01-07 04:00, flood,3.4
2019-01-07 09:48, slack,-
2019-01-07 12:42, ebb,-0.8
2019-01-07 15:18, ebb,-0.2
2019-01-07 23:00, ebb,-2.4
2019-01-08 01:54, slack,-
2019-01-08 04:36, flood,3.0
2019-01-08 10:12, slack,-
2019-01-08 13:24, ebb,-0.6
2019-01-08 15:48, ebb,-0.2
2019-01-08 23:30, ebb,-2.1
2019-01-09 02:30, slack,-
2019-01-09 05:12, flood,2.7
2019-01-09 10:12, slack,-
2019-01-09 13:54, ebb,-0.5
2019-01-09 16:24, ebb,-0.2
2019-01-10 00:00, ebb,-1.9
2019-01-10 02:54, slack,-
2019-01-10 05:42, flood,2.4
2019-01-10 10:06, slack,-
2019-01-10 12:36, ebb,-0.6
2019-01-10 17:06, ebb,-0.2
2019-01-11 00:30, ebb,-1.6
2019-01-11 03:12, slack,-
2019-01-11 06:12, flood,2.3
2019-01-11 10:12, slack,-
2019-01-11 13:06, ebb,-0.9
2019-01-11 18:12, ebb,-0.2
2019-01-12 01:06, ebb,-1.3
2019-01-12 03:30, slack,-
2019-01-12 06:42, flood,2.2
2019-01-12 10:30, slack,-
2019-01-12 13:48, ebb,-1.3
2019-01-12 20:00, ebb,-0.2
2019-01-13 01:42, ebb,-1.0
2019-01-13 03:48, slack,-
2019-01-13 07:18, flood,2.1
2019-01-13 11:00, slack,-
2019-01-13 14:42, ebb,-1.7
2019-01-13 20:12, slack,-
2019-01-13 22:18, flood,0.4
2019-01-14 00:06, slack,-
2019-01-14 02:30, ebb,-0.7
2019-01-14 04:12, slack,-
2019-01-14 08:00, flood,1.8
2019-01-14 11:30, slack,-
2019-01-14 15:42, ebb,-2.1
2019-01-14 20:30, slack,-
2019-01-14 23:00, flood,1.0
2019-01-15 01:54, slack,-
2019-01-15 03:24, ebb,-0.4
2019-01-15 04:48, slack,-
2019-01-15 08:48, flood,1.5
2019-01-15 12:06, slack,-
2019-01-15 16:42, ebb,-2.5
2019-01-15 21:06, slack,-
2019-01-15 23:42, flood,1.8
2019-01-16 03:24, slack,-
2019-01-16 04:18, ebb,-0.2
2019-01-16 05:18, slack,-
2019-01-16 09:54, flood,1.2
2019-01-16 12:36, slack,-
2019-01-16 17:42, ebb,-2.8
2019-01-16 21:42, slack,-
2019-01-17 00:18, flood,2.4
2019-01-17 05:00, slack,-
2019-01-17 10:54, flood,1.0
2019-01-17 13:12, slack,-
2019-01-17 18:48, ebb,-3.0
2019-01-17 22:18, slack,-
2019-01-18 01:00, flood,2.9
2019-01-18 06:24, slack,-
2019-01-18 11:48, flood,0.9
2019-01-18 13:54, slack,-
2019-01-18 19:48, ebb,-3.2
2019-01-18 23:00, slack,-
2019-01-19 01:36, flood,3.2
2019-01-19 08:36, slack,-
2019-01-19 09:54, slack,-
2019-01-19 12:42, flood,0.9
2019-01-19 14:42, slack,-
2019-01-19 20:42, ebb,-3.2
2019-01-19 23:42, slack,-
2019-01-20 02:18, flood,3.3
2019-01-20 07:48, slack,-
2019-01-20 10:00, ebb,-0.1
2019-01-20 11:00, slack,-
2019-01-20 13:36, flood,1.0
2019-01-20 15:30, slack,-
2019-01-20 21:30, ebb,-3.3
2019-01-21 00:30, slack,-
2019-01-21 02:54, flood,3.2
2019-01-21 07:54, slack,-
2019-01-21 09:42, ebb,-0.2
2019-01-21 11:48, slack,-
2019-01-21 14:24, flood,1.2
2019-01-21 16:24, slack,-
2019-01-21 22:18, ebb,-3.2
2019-01-22 01:12, slack,-
2019-01-22 03:36, flood,3.1
2019-01-22 07:42, slack,-
2019-01-22 10:06, ebb,-0.3
2019-01-22 12:36, slack,-
2019-01-22 15:12, flood,1.3
2019-01-22 17:24, slack,-
2019-01-22 23:00, ebb,-3.0
2019-01-23 01:54, slack,-
2019-01-23 04:12, flood,3.0
2019-01-23 07:54, slack,-
2019-01-23 10:30, ebb,-0.5
2019-01-23 13:30, slack,-
2019-01-23 16:00, flood,1.3
2019-01-23 18:18, slack,-
2019-01-23 23:36, ebb,-2.8
2019-01-24 02:30, slack,-
2019-01-24 04:54, flood,2.9
2019-01-24 08:18, slack,-
2019-01-24 11:30, ebb,-0.7
2019-01-24 14:30, slack,-
2019-01-24 16:54, flood,1.3
2019-01-24 19:18, slack,-
2019-01-25 00:12, ebb,-2.5
2019-01-25 03:12, slack,-
2019-01-25 05:36, flood,2.7
