Date_Time (LST/LDT), Event, Speed (knots)
2019-01-01 02:18, slack,-
2019-01-01 04:48, ebb,-0.7
2019-01-01 07:18, slack,-
2019-01-01 10:06, flood,0.8
2019-01-01 12:48, slack,-
2019-01-01 16:36, ebb,-1.5
2019-01-01 20:18, slack,-
2019-01-01 23:54, flood,1.2
2019-01-02 03:24, slack,-
2019-01-02 05:54, ebb,-0.7
2019-01-02 08:18, slack,-
2019-01-02 11:00, flood,0.7
2019-01-02 13:30, slack,-
2019-01-02 17:18, ebb,-1.5
2019-01-02 21:06, slack,-
2019-01-03 00:42, flood,1.4
2019-01-03 04:24, slack,-
2019-01-03 06:48, ebb,-0.8
2019-01-03 09:18, slack,-
2019-01-03 11:48, flood,0.7
2019-01-03 14:06, slack,-
2019-01-03 18:00, ebb,-1.5
2019-01-03 21:48, slack,-
2019-01-04 01:30, flood,1.4
2019-01-04 05:18, slack,-
2019-01-04 07:42, ebb,-0.8
2019-01-04 10:12, slack,-
2019-01-04 12:30, flood,0.6
2019-01-04 14:42, slack,-
2019-01-04 18:42, ebb,-1.5
2019-01-04 22:24, slack,-
2019-01-05 02:12, flood,1.5
2019-01-05 06:00, slack,-
2019-01-05 08:30, ebb,-0.8
2019-01-05 11:06, slack,-
2019-01-05 13:12, flood,0.5
2019-01-05 15:12, slack,-
2019-01-05 19:24, ebb,-1.5
2019-01-05 23:00, slack,-
2019-01-06 02:48, flood,1.5
2019-01-06 06:48, slack,-
2019-01-06 09:18, ebb,-0.8
2019-01-06 12:00, slack,-
2019-01-06 13:54, flood,0.4
2019-01-06 15:48, slack,-
2019-01-06 20:00, ebb,-1.4
2019-01-06 23:36, slack,-
2019-01-07 03:18, flood,1.5
2019-01-07 07:24, slack,-
2019-01-07 10:00, ebb,-0.8
2019-01-07 12:54, slack,-
2019-01-07 14:36, flood,0.3
2019-01-07 16:30, slack,-
2019-01-07 20:42, ebb,-1.3
2019-01-08 00:06, slack,-
2019-01-08 03:48, flood,1.4
2019-01-08 07:54, slack,-
2019-01-08 10:36, ebb,-0.8
2019-01-08 13:42, slack,-
2019-01-08 15:18, flood,0.3
2019-01-08 17:12, slack,-
2019-01-08 21:24, ebb,-1.2
2019-01-09 00:42, slack,-
2019-01-09 04:12, flood,1.4
2019-01-09 08:18, slack,-
2019-01-09 11:06, ebb,-0.8
2019-01-09 14:24, slack,-
2019-01-09 16:00, flood,0.3
2019-01-09 18:06, slack,-
2019-01-09 22:06, ebb,-1.1
2019-01-10 01:18, slack,-
2019-01-10 04:42, flood,1.3
2019-01-10 08:36, slack,-
2019-01-10 11:36, ebb,-0.9
2019-01-10 15:00, slack,-
2019-01-10 16:48, flood,0.3
2019-01-10 19:06, slack,-
2019-01-10 23:00, ebb,-0.9
2019-01-11 02:00, slack,-
2019-01-11 05:12, flood,1.2
2019-01-11 09:00, slack,-
2019-01-11 12:00, ebb,-0.9
2019-01-11 15:36, slack,-
2019-01-11 17:36, flood,0.4
2019-01-11 20:12, slack,-
2019-01-11 23:48, ebb,-0.8
2019-01-12 02:42, slack,-
2019-01-12 05:54, flood,1.1
2019-01-12 09:24, slack,-
2019-01-12 12:30, ebb,-1.0
2019-01-12 16:12, slack,-
2019-01-12 18:24, flood,0.4
2019-01-12 21:24, slack,-
2019-01-13 00:48, ebb,-0.7
2019-01-13 03:30, slack,-
2019-01-13 06:36, flood,1.0
2019-01-13 09:54, slack,-
2019-01-13 13:06, ebb,-1.1
2019-01-13 16:48, slack,-
2019-01-13 19:18, flood,0.5
2019-01-13 22:48, slack,-
2019-01-14 01:48, ebb,-0.6
2019-01-14 04:24, slack,-
2019-01-14 07:24, flood,0.9
2019-01-14 10:24, slack,-
2019-01-14 13:48, ebb,-1.1
2019-01-14 17:30, slack,-
2019-01-14 20:24, flood,0.6
2019-01-15 00:12, slack,-
2019-01-15 02:54, ebb,-0.5
2019-01-15 05:24, slack,-
2019-01-15 08:12, flood,0.8
2019-01-15 11:06, slack,-
2019-01-15 14:30, ebb,-1.2
2019-01-15 18:18, slack,-
2019-01-15 21:48, flood,0.8
2019-01-16 01:36, slack,-
2019-01-16 04:00, ebb,-0.5
2019-01-16 06:30, slack,-
2019-01-16 09:06, flood,0.7
2019-01-16 11:42, slack,-
2019-01-16 15:18, ebb,-1.4
2019-01-16 19:12, slack,-
2019-01-16 23:00, flood,1.0
2019-01-17 02:48, slack,-
2019-01-17 05:12, ebb,-0.5
2019-01-17 07:42, slack,-
2019-01-17 10:00, flood,0.6
2019-01-17 12:24, slack,-
2019-01-17 16:12, ebb,-1.5
2019-01-17 20:00, slack,-
2019-01-17 23:54, flood,1.2
2019-01-18 03:54, slack,-
2019-01-18 06:12, ebb,-0.6
2019-01-18 08:48, slack,-
2019-01-18 10:54, flood,0.6
2019-01-18 13:06, slack,-
2019-01-18 17:06, ebb,-1.7
2019-01-18 20:48, slack,-
2019-01-19 00:42, flood,1.5
2019-01-19 04:54, slack,-
2019-01-19 07:12, ebb,-0.7
2019-01-19 09:48, slack,-
2019-01-19 11:48, flood,0.5
2019-01-19 13:54, slack,-
2019-01-19 18:00, ebb,-1.8
2019-01-19 21:42, slack,-
2019-01-20 01:30, flood,1.7
2019-01-20 05:42, slack,-
2019-01-20 08:06, ebb,-0.8
2019-01-20 10:48, slack,-
2019-01-20 12:42, flood,0.5
2019-01-20 14:48, slack,-
2019-01-20 18:54, ebb,-1.8
2019-01-20 22:30, slack,-
2019-01-21 02:18, flood,1.8
2019-01-21 06:24, slack,-
2019-01-21 09:00, ebb,-0.9
2019-01-21 11:48, slack,-
2019-01-21 13:42, flood,0.5
2019-01-21 15:42, slack,-
2019-01-21 19:54, ebb,-1.8
2019-01-21 23:18, slack,-
2019-01-22 03:00, flood,1.9
2019-01-22 07:00, slack,-
2019-01-22 09:42, ebb,-1.1
2019-01-22 12:42, slack,-
2019-01-22 14:42, flood,0.5
2019-01-22 16:48, slack,-
2019-01-22 20:48, ebb,-1.7
2019-01-23 00:06, slack,-
2019-01-23 03:42, flood,1.8
2019-01-23 07:36, slack,-
2019-01-23 10:24, ebb,-1.2
2019-01-23 13:36, slack,-
2019-01-23 15:42, flood,0.6
2019-01-23 18:00, slack,-
2019-01-23 21:48, ebb,-1.5
2019-01-24 01:00, slack,-
2019-01-24 04:24, flood,1.7
2019-01-24 08:12, slack,-
2019-01-24 11:12, ebb,-1.3
2019-01-24 14:24, slack,-
2019-01-24 16:48, flood,0.7
2019-01-24 19:18, slack,-
2019-01-24 22:54, ebb,-1.3
2019-01-25 01:54, slack,-
2019-01-25 05:06, flood,1.5
2019-01-25 08:48, slack,-
2019-01-25 11:54, ebb,-1.3
2019-01-25 15:12, slack,-
2019-01-25 17:54, flood,0.8
2019-01-25 20:42, slack,-
2019-01-25 23:54, ebb,-1.1
2019-01-26 02:48, slack,-
2019-01-26 05:54, flood,1.3
2019-01-26 09:18, slack,-
2019-01-26 12:36, ebb,-1.4
2019-01-26 16:06, slack,-
2019-01-26 19:06, flood,0.8
2019-01-26 22:00, slack,-
2019-01-27 01:00, ebb,-1.0
2019-01-27 03:42, slack,-
2019-01-27 06:48, flood,1.1
2019-01-27 10:00, slack,-
2019-01-27 13:24, ebb,-1.4
2019-01-27 17:00, slack,-
2019-01-27 20:18, flood,0.9
2019-01-27 23:24, slack,-
2019-01-28 02:06, ebb,-0.8
2019-01-28 04:42, slack,-
2019-01-28 07:36, flood,0.9
2019-01-28 10:36, slack,-
2019-01-28 14:06, ebb,-1.3
2019-01-28 18:00, slack,-
2019-01-28 21:30, flood,0.9
2019-01-29 00:48, slack,-
2019-01-29 03:12, ebb,-0.7
2019-01-29 05:48, slack,-
