Year,Month,Day,Amplitude,Station
2019,10,01,5.4,PCT1971
2019,10,02,3.9,PCT1971
2019,10,03,5.4,PCT1971
2019,10,04,5,PCT1971
2019,10,05,4.5,PCT1971
2019,10,06,3.9000000000000004,PCT1971
2019,10,07,3.4,PCT1971
2019,10,08,3.2,PCT1971
2019,10,09,3.2,PCT1971
2019,10,10,3.2,PCT1971
2019,10,11,3.2,PCT1971
2019,10,12,3.4,PCT1971
2019,10,13,3.7,PCT1971
2019,10,14,4.1,PCT1971
2019,10,15,4.4,PCT1971
2019,10,16,4.8,PCT1971
2019,10,17,2.9000000000000004,PCT1971
2019,10,18,5.1,PCT1971
2019,10,19,5,PCT1971
2019,10,20,4.7,PCT1971
2019,10,21,4.4,PCT1971
2019,10,22,4,PCT1971
2019,10,23,3.8,PCT1971
2019,10,24,3.7,PCT1971
2019,10,25,4,PCT1971
2019,10,26,4.6,PCT1971
2019,10,27,5.1,PCT1971
2019,10,28,5.9,PCT1971
2019,10,29,6.3,PCT1971
2019,10,30,6.4,PCT1971
2019,10,31,6.1,PCT1971
2019,11,01,3.8,PCT1971
2019,11,02,5.3,PCT1971
2019,11,03,4.5,PCT1971
2019,11,04,3.6999999999999997,PCT1971
2019,11,05,3,PCT1971
2019,11,06,2.5,PCT1971
2019,11,07,2.7,PCT1971
2019,11,08,3,PCT1971
2019,11,09,3.5,PCT1971
2019,11,10,4,PCT1971
2019,11,11,4.6,PCT1971
2019,11,12,5.199999999999999,PCT1971
2019,11,13,5.6,PCT1971
2019,11,14,5.9,PCT1971
2019,11,15,5.9,PCT1971
2019,11,16,5.7,PCT1971
2019,11,17,5.2,PCT1971
2019,11,18,3,PCT1971
2019,11,19,4.5,PCT1971
2019,11,20,3.8,PCT1971
2019,11,21,3.7,PCT1971
2019,11,22,4.1,PCT1971
2019,11,23,4.6,PCT1971
2019,11,24,5.3,PCT1971
2019,11,25,6.1,PCT1971
2019,11,26,6.7,PCT1971
2019,11,27,6.9,PCT1971
2019,11,28,6.800000000000001,PCT1971
2019,11,29,6.4,PCT1971
2019,11,30,5.699999999999999,PCT1971
2019,12,01,4.9,PCT1971
2019,12,02,3.1,PCT1971
2019,12,03,3.6999999999999997,PCT1971
2019,12,04,2.9,PCT1971
2019,12,05,3,PCT1971
2019,12,06,3.3,PCT1971
2019,12,07,3.7,PCT1971
2019,12,08,4,PCT1971
2019,12,09,4.6000000000000005,PCT1971
2019,12,10,5.3999999999999995,PCT1971
2019,12,11,6,PCT1971
2019,12,12,6.4,PCT1971
2019,12,13,6.6,PCT1971
2019,12,14,6.4,PCT1971
2019,12,15,6,PCT1971
2019,12,16,5.4,PCT1971
2019,12,17,3.5,PCT1971
2019,12,18,4.4,PCT1971
2019,12,19,4,PCT1971
2019,12,20,4.3,PCT1971
2019,12,21,4.5,PCT1971
2019,12,22,5,PCT1971
2019,12,23,5.9,PCT1971
2019,12,24,6.5,PCT1971
2019,12,25,6.8,PCT1971
2019,12,26,6.8,PCT1971
2019,12,27,6.6,PCT1971
2019,12,28,6.1,PCT1971
2019,12,29,5.5,PCT1971
2019,12,30,4.8,PCT1971
2019,12,31,3.9000000000000004,PCT1971
