Year,Month,Day,Amplitude,Station
2019,10,01,5.8,PCT2026
2019,10,02,5.8,PCT2026
2019,10,03,4.3,PCT2026
2019,10,04,5.6,PCT2026
2019,10,05,5.1,PCT2026
2019,10,06,4.800000000000001,PCT2026
2019,10,07,4.4,PCT2026
2019,10,08,4.3,PCT2026
2019,10,09,4.2,PCT2026
2019,10,10,4.2,PCT2026
2019,10,11,4.1,PCT2026
2019,10,12,4.4,PCT2026
2019,10,13,4.4,PCT2026
2019,10,14,4.4,PCT2026
2019,10,15,4.7,PCT2026
2019,10,16,5.1,PCT2026
2019,10,17,5.3,PCT2026
2019,10,18,5.4,PCT2026
2019,10,19,3.1,PCT2026
2019,10,20,5.2,PCT2026
2019,10,21,5,PCT2026
2019,10,22,4.8,PCT2026
2019,10,23,4.8,PCT2026
2019,10,24,4.7,PCT2026
2019,10,25,4.800000000000001,PCT2026
2019,10,26,5.2,PCT2026
2019,10,27,5.4,PCT2026
2019,10,28,6.2,PCT2026
2019,10,29,6.699999999999999,PCT2026
2019,10,30,6.9,PCT2026
2019,10,31,6.6,PCT2026
2019,11,01,6.1,PCT2026
2019,11,02,5.5,PCT2026
2019,11,03,3.9,PCT2026
2019,11,04,4.5,PCT2026
2019,11,05,3.9000000000000004,PCT2026
2019,11,06,3.6,PCT2026
2019,11,07,3.7,PCT2026
2019,11,08,3.8,PCT2026
2019,11,09,4.1,PCT2026
2019,11,10,4.3,PCT2026
2019,11,11,4.6,PCT2026
2019,11,12,5.4,PCT2026
2019,11,13,5.9,PCT2026
2019,11,14,6.300000000000001,PCT2026
2019,11,15,6.4,PCT2026
2019,11,16,6.300000000000001,PCT2026
2019,11,17,5.9,PCT2026
2019,11,18,5.4,PCT2026
2019,11,19,3.7,PCT2026
2019,11,20,4.7,PCT2026
2019,11,21,4.3,PCT2026
2019,11,22,4.6,PCT2026
2019,11,23,5.1,PCT2026
2019,11,24,5.1,PCT2026
2019,11,25,6.3,PCT2026
2019,11,26,7,PCT2026
2019,11,27,7.4,PCT2026
2019,11,28,7.3,PCT2026
2019,11,29,6.9,PCT2026
2019,11,30,6.300000000000001,PCT2026
2019,12,01,5.4,PCT2026
2019,12,02,4.6,PCT2026
2019,12,03,3.7,PCT2026
2019,12,04,3.6,PCT2026
2019,12,05,3.5,PCT2026
2019,12,06,3.7,PCT2026
2019,12,07,3.7,PCT2026
2019,12,08,3.9,PCT2026
2019,12,09,4.6,PCT2026
2019,12,10,5.5,PCT2026
2019,12,11,6.3,PCT2026
2019,12,12,6.8,PCT2026
2019,12,13,7.1,PCT2026
2019,12,14,7,PCT2026
2019,12,15,6.7,PCT2026
2019,12,16,6.1,PCT2026
2019,12,17,5.5,PCT2026
2019,12,18,4.3,PCT2026
2019,12,19,4.4,PCT2026
2019,12,20,4.6,PCT2026
2019,12,21,4.8,PCT2026
2019,12,22,5.9,PCT2026
2019,12,23,4.6,PCT2026
2019,12,24,6.9,PCT2026
2019,12,25,7.4,PCT2026
2019,12,26,7.5,PCT2026
2019,12,27,7.300000000000001,PCT2026
2019,12,28,6.699999999999999,PCT2026
2019,12,29,6,PCT2026
2019,12,30,5.2,PCT2026
2019,12,31,4.4,PCT2026
