Year,Month,Day,Amplitude,Station
2019,10,01,3.9,PCT2281
2019,10,02,3.5,PCT2281
2019,10,03,3.8,PCT2281
2019,10,04,3.5,PCT2281
2019,10,05,3.3,PCT2281
2019,10,06,3,PCT2281
2019,10,07,2.8,PCT2281
2019,10,08,2.8,PCT2281
2019,10,09,2.8,PCT2281
2019,10,10,2.9000000000000004,PCT2281
2019,10,11,3,PCT2281
2019,10,12,3,PCT2281
2019,10,13,3.1,PCT2281
2019,10,14,3.3,PCT2281
2019,10,15,3.5,PCT2281
2019,10,16,3.6999999999999997,PCT2281
2019,10,17,3.6999999999999997,PCT2281
2019,10,18,2.8,PCT2281
2019,10,19,3.8,PCT2281
2019,10,20,3.8,PCT2281
2019,10,21,3.7,PCT2281
2019,10,22,3.5,PCT2281
2019,10,23,3.3,PCT2281
2019,10,24,3.5,PCT2281
2019,10,25,3.6999999999999997,PCT2281
2019,10,26,3.9,PCT2281
2019,10,27,4.1000000000000005,PCT2281
2019,10,28,4.2,PCT2281
2019,10,29,4.300000000000001,PCT2281
2019,10,30,4.3,PCT2281
2019,10,31,3.6,PCT2281
2019,11,01,4,PCT2281
2019,11,02,3.6,PCT2281
2019,11,03,3.1999999999999997,PCT2281
2019,11,04,2.8,PCT2281
2019,11,05,2.7,PCT2281
2019,11,06,2.6,PCT2281
2019,11,07,2.6,PCT2281
2019,11,08,2.8,PCT2281
2019,11,09,2.9,PCT2281
2019,11,10,3.3,PCT2281
2019,11,11,3.5,PCT2281
2019,11,12,3.8,PCT2281
2019,11,13,4.1,PCT2281
2019,11,14,4.300000000000001,PCT2281
2019,11,15,4.300000000000001,PCT2281
2019,11,16,4.3,PCT2281
2019,11,17,4.1,PCT2281
2019,11,18,3.1,PCT2281
2019,11,19,3.6,PCT2281
2019,11,20,3.3,PCT2281
2019,11,21,3.4,PCT2281
2019,11,22,3.5999999999999996,PCT2281
2019,11,23,3.7,PCT2281
2019,11,24,4.1000000000000005,PCT2281
2019,11,25,4.5,PCT2281
2019,11,26,4.6,PCT2281
2019,11,27,4.6,PCT2281
2019,11,28,4.5,PCT2281
2019,11,29,4.1,PCT2281
2019,11,30,3.7,PCT2281
2019,12,01,3.1,PCT2281
2019,12,02,3,PCT2281
2019,12,03,2.8,PCT2281
2019,12,04,2.6,PCT2281
2019,12,05,2.6,PCT2281
2019,12,06,2.6,PCT2281
2019,12,07,2.6999999999999997,PCT2281
2019,12,08,3.1,PCT2281
2019,12,09,3.4000000000000004,PCT2281
2019,12,10,3.9,PCT2281
2019,12,11,4.2,PCT2281
2019,12,12,4.6,PCT2281
2019,12,13,4.8,PCT2281
2019,12,14,4.7,PCT2281
2019,12,15,4.5,PCT2281
2019,12,16,4.2,PCT2281
2019,12,17,3.5,PCT2281
2019,12,18,3.5,PCT2281
2019,12,19,3.5,PCT2281
2019,12,20,3.4000000000000004,PCT2281
2019,12,21,3.7,PCT2281
2019,12,22,3.7,PCT2281
2019,12,23,4.3,PCT2281
2019,12,24,4.6,PCT2281
2019,12,25,4.7,PCT2281
2019,12,26,4.6,PCT2281
2019,12,27,4.4,PCT2281
2019,12,28,4,PCT2281
2019,12,29,3.5,PCT2281
2019,12,30,3.1,PCT2281
2019,12,31,2.9000000000000004,PCT2281
