Year,Month,Day,Amplitude,Station
2019,10,01,4.3,PUG1712
2019,10,02,4.4,PUG1712
2019,10,03,4.3,PUG1712
2019,10,04,4.1,PUG1712
2019,10,05,3.8000000000000003,PUG1712
2019,10,06,3.5,PUG1712
2019,10,07,3.3,PUG1712
2019,10,08,3.2,PUG1712
2019,10,09,3,PUG1712
2019,10,10,3,PUG1712
2019,10,11,2.8,PUG1712
2019,10,12,2.7,PUG1712
2019,10,13,2.8,PUG1712
2019,10,14,3.2,PUG1712
2019,10,15,3.4000000000000004,PUG1712
2019,10,16,2.0999999999999996,PUG1712
2019,10,17,3.5,PUG1712
2019,10,18,3.5,PUG1712
2019,10,19,3.4,PUG1712
2019,10,20,3.3,PUG1712
2019,10,21,3.3,PUG1712
2019,10,22,3.3,PUG1712
2019,10,23,3.3,PUG1712
2019,10,24,3.3,PUG1712
2019,10,25,3.6,PUG1712
2019,10,26,3.6999999999999997,PUG1712
2019,10,27,4,PUG1712
2019,10,28,4.7,PUG1712
2019,10,29,4.9,PUG1712
2019,10,30,2.7,PUG1712
2019,10,31,4.8,PUG1712
2019,11,01,4.5,PUG1712
2019,11,02,4,PUG1712
2019,11,03,3.6,PUG1712
2019,11,04,3.0999999999999996,PUG1712
2019,11,05,2.8,PUG1712
2019,11,06,2.5999999999999996,PUG1712
2019,11,07,2.5,PUG1712
2019,11,08,2.5,PUG1712
2019,11,09,2.7,PUG1712
2019,11,10,2.8,PUG1712
2019,11,11,3.3000000000000003,PUG1712
2019,11,12,3.5999999999999996,PUG1712
2019,11,13,3.8,PUG1712
2019,11,14,3.9,PUG1712
2019,11,15,3.8,PUG1712
2019,11,16,2.4,PUG1712
2019,11,17,3.8,PUG1712
2019,11,18,3.6,PUG1712
2019,11,19,3.5,PUG1712
2019,11,20,3.1,PUG1712
2019,11,21,3.1,PUG1712
2019,11,22,3.3,PUG1712
2019,11,23,3.5,PUG1712
2019,11,24,4.2,PUG1712
2019,11,25,4.9,PUG1712
2019,11,26,5.300000000000001,PUG1712
2019,11,27,5.3,PUG1712
2019,11,28,5,PUG1712
2019,11,29,4.6,PUG1712
2019,11,30,2.5,PUG1712
2019,12,01,3.8,PUG1712
2019,12,02,3.3,PUG1712
2019,12,03,3,PUG1712
2019,12,04,2.5,PUG1712
2019,12,05,2.1,PUG1712
2019,12,06,2.3,PUG1712
2019,12,07,2.4,PUG1712
2019,12,08,2.7,PUG1712
2019,12,09,3.2,PUG1712
2019,12,10,3.7,PUG1712
2019,12,11,3.9,PUG1712
2019,12,12,4.1,PUG1712
2019,12,13,4.1,PUG1712
2019,12,14,4.1,PUG1712
2019,12,15,4.1,PUG1712
2019,12,16,2.9,PUG1712
2019,12,17,3.8,PUG1712
2019,12,18,3.3,PUG1712
2019,12,19,3,PUG1712
2019,12,20,3.1,PUG1712
2019,12,21,3.3,PUG1712
2019,12,22,4.2,PUG1712
2019,12,23,4.8,PUG1712
2019,12,24,5.2,PUG1712
2019,12,25,5.199999999999999,PUG1712
2019,12,26,5.1,PUG1712
2019,12,27,4.7,PUG1712
2019,12,28,4.3,PUG1712
2019,12,29,3.8,PUG1712
2019,12,30,2.2,PUG1712
2019,12,31,3.0999999999999996,PUG1712
