Year,Month,Day,Amplitude,Station
2019,10,01,8,PUG1703
2019,10,02,7.9,PUG1703
2019,10,03,7.6,PUG1703
2019,10,04,7.5,PUG1703
2019,10,05,7.1,PUG1703
2019,10,06,6.7,PUG1703
2019,10,07,6.5,PUG1703
2019,10,08,6.4,PUG1703
2019,10,09,6.4,PUG1703
2019,10,10,6.3,PUG1703
2019,10,11,6.1,PUG1703
2019,10,12,6,PUG1703
2019,10,13,6,PUG1703
2019,10,14,6.6,PUG1703
2019,10,15,7.1,PUG1703
2019,10,16,7.5,PUG1703
2019,10,17,7.8,PUG1703
2019,10,18,8,PUG1703
2019,10,19,6.7,PUG1703
2019,10,20,8,PUG1703
2019,10,21,7.8,PUG1703
2019,10,22,7.6,PUG1703
2019,10,23,7.3,PUG1703
2019,10,24,7.6,PUG1703
2019,10,25,7.8,PUG1703
2019,10,26,7.8999999999999995,PUG1703
2019,10,27,7.9,PUG1703
2019,10,28,8.5,PUG1703
2019,10,29,8.899999999999999,PUG1703
2019,10,30,8.899999999999999,PUG1703
2019,10,31,8.7,PUG1703
2019,11,01,8.2,PUG1703
2019,11,02,7.699999999999999,PUG1703
2019,11,03,7.1,PUG1703
2019,11,04,6.5,PUG1703
2019,11,05,6.1,PUG1703
2019,11,06,5.7,PUG1703
2019,11,07,5.5,PUG1703
2019,11,08,5.300000000000001,PUG1703
2019,11,09,5.6,PUG1703
2019,11,10,6.3,PUG1703
2019,11,11,7.1,PUG1703
2019,11,12,7.8,PUG1703
2019,11,13,8.5,PUG1703
2019,11,14,9.1,PUG1703
2019,11,15,9.3,PUG1703
2019,11,16,9.3,PUG1703
2019,11,17,8.899999999999999,PUG1703
2019,11,18,8.3,PUG1703
2019,11,19,7.4,PUG1703
2019,11,20,7.199999999999999,PUG1703
2019,11,21,7.2,PUG1703
2019,11,22,7.199999999999999,PUG1703
2019,11,23,7.3,PUG1703
2019,11,24,8,PUG1703
2019,11,25,8.9,PUG1703
2019,11,26,9.6,PUG1703
2019,11,27,9.8,PUG1703
2019,11,28,9.7,PUG1703
2019,11,29,9.1,PUG1703
2019,11,30,8.5,PUG1703
2019,12,01,7.800000000000001,PUG1703
2019,12,02,7.1,PUG1703
2019,12,03,6.4,PUG1703
2019,12,04,5.7,PUG1703
2019,12,05,5.1,PUG1703
2019,12,06,5,PUG1703
2019,12,07,5.7,PUG1703
2019,12,08,4.9,PUG1703
2019,12,09,7,PUG1703
2019,12,10,8.1,PUG1703
2019,12,11,9.1,PUG1703
2019,12,12,9.7,PUG1703
2019,12,13,10.2,PUG1703
2019,12,14,10.2,PUG1703
2019,12,15,9.9,PUG1703
2019,12,16,9.2,PUG1703
2019,12,17,8.3,PUG1703
2019,12,18,7.800000000000001,PUG1703
2019,12,19,7.4,PUG1703
2019,12,20,6.9,PUG1703
2019,12,21,7.3,PUG1703
2019,12,22,8.4,PUG1703
2019,12,23,6.8,PUG1703
2019,12,24,9.5,PUG1703
2019,12,25,10.100000000000001,PUG1703
2019,12,26,10.1,PUG1703
2019,12,27,9.8,PUG1703
2019,12,28,9.1,PUG1703
2019,12,29,8.3,PUG1703
2019,12,30,7.5,PUG1703
2019,12,31,6.7,PUG1703
