Year,Month,Day,net_move,Station
2020,10,01,4.049,9449880
2020,10,02,4.933,9449880
2020,10,03,4.909,9449880
2020,10,04,3.0860000000000003,9449880
2020,10,05,4.643,9449880
2020,10,06,4.495000000000001,9449880
2020,10,07,4.311,9449880
2020,10,08,4.166,9449880
2020,10,09,3.925,9449880
2020,10,10,4.217,9449880
2020,10,11,4.866,9449880
2020,10,12,4.514,9449880
2020,10,13,4.907,9449880
2020,10,14,5.435,9449880
2020,10,15,6.027,9449880
2020,10,16,6.551,9449880
2020,10,17,6.928,9449880
2020,10,18,7.085999999999999,9449880
2020,10,19,4.211,9449880
2020,10,20,6.678,9449880
2020,10,21,6.282,9449880
2020,10,22,5.851,9449880
2020,10,23,4.7379999999999995,9449880
2020,10,24,4.807,9449880
2020,10,25,5.4030000000000005,9449880
2020,10,26,4.332,9449880
2020,10,27,4.371,9449880
2020,10,28,4.516,9449880
2020,10,29,4.693,9449880
2020,10,30,4.8950000000000005,9449880
2020,10,31,5.100000000000001,9449880
