Year,Month,Day,net_move,Station
2020,10,01,3.814,9449982
2020,10,02,4.646,9449982
2020,10,03,4.631,9449982
2020,10,04,4.528,9449982
2020,10,05,2.6000000000000005,9449982
2020,10,06,4.055999999999999,9449982
2020,10,07,3.8269999999999995,9449982
2020,10,08,3.7220000000000004,9449982
2020,10,09,3.6639999999999997,9449982
2020,10,10,3.863,9449982
2020,10,11,3.944,9449982
2020,10,12,4.710000000000001,9449982
2020,10,13,4.378,9449982
2020,10,14,5.154,9449982
2020,10,15,5.8149999999999995,9449982
2020,10,16,6.390000000000001,9449982
2020,10,17,6.769,9449982
2020,10,18,6.882,9449982
2020,10,19,6.707,9449982
2020,10,20,3.5999999999999996,9449982
2020,10,21,5.906,9449982
2020,10,22,5.072,9449982
2020,10,23,4.925999999999999,9449982
2020,10,24,4.526,9449982
2020,10,25,5.125,9449982
2020,10,26,3.9010000000000007,9449982
2020,10,27,3.9880000000000004,9449982
2020,10,28,4.077,9449982
2020,10,29,4.256,9449982
2020,10,30,4.507000000000001,9449982
2020,10,31,4.754,9449982
