Year,Month,Day,net_move,Station
2020,10,01,4.439,9449994
2020,10,02,5.5520000000000005,9449994
2020,10,03,5.5200000000000005,9449994
2020,10,04,5.3870000000000005,9449994
2020,10,05,5.143,9449994
2020,10,06,2.8970000000000002,9449994
2020,10,07,4.457999999999999,9449994
2020,10,08,4.145,9449994
2020,10,09,3.755,9449994
2020,10,10,4.0329999999999995,9449994
2020,10,11,4.824,9449994
2020,10,12,4.8420000000000005,9449994
2020,10,13,4.856999999999999,9449994
2020,10,14,5.918999999999999,9449994
2020,10,15,6.665,9449994
2020,10,16,7.2829999999999995,9449994
2020,10,17,7.659,9449994
2020,10,18,7.7219999999999995,9449994
2020,10,19,7.446,9449994
2020,10,20,4.223,9449994
2020,10,21,6.411,9449994
2020,10,22,5.773000000000001,9449994
2020,10,23,5.322000000000001,9449994
2020,10,24,4.9879999999999995,9449994
2020,10,25,4.82,9449994
2020,10,26,4.28,9449994
2020,10,27,4.731000000000001,9449994
2020,10,28,4.9399999999999995,9449994
2020,10,29,5.164000000000001,9449994
2020,10,30,5.386,9449994
2020,10,31,5.578,9449994
