Year,Month,Day,net_move,Station
2020,11,01,3.3899999999999997,9449904
2020,11,02,5.503,9449904
2020,11,03,3.0369999999999995,9449904
2020,11,04,5.246,9449904
2020,11,05,5.2509999999999994,9449904
2020,11,06,4.6770000000000005,9449904
2020,11,07,4.906000000000001,9449904
2020,11,08,5.4350000000000005,9449904
2020,11,09,4.495,9449904
2020,11,10,4.466,9449904
2020,11,11,4.994000000000001,9449904
2020,11,12,5.784,9449904
2020,11,13,6.646,9449904
2020,11,14,7.3759999999999994,9449904
2020,11,15,7.82,9449904
2020,11,16,7.897,9449904
2020,11,17,4.417,9449904
2020,11,18,7.276,9449904
2020,11,19,6.714,9449904
2020,11,20,6.166,9449904
2020,11,21,5.475,9449904
2020,11,22,4.736,9449904
2020,11,23,4.102,9449904
2020,11,24,3.9219999999999997,9449904
2020,11,25,4.072,9449904
2020,11,26,4.398,9449904
2020,11,27,4.7860000000000005,9449904
2020,11,28,5.1659999999999995,9449904
2020,11,29,5.497,9449904
2020,11,30,5.720999999999999,9449904
