Year,Month,Day,net_move,Station
2020,11,01,4.179,9449712
2020,11,02,3.9710000000000005,9449712
2020,11,03,6.4399999999999995,9449712
2020,11,04,6.237,9449712
2020,11,05,5.970000000000001,9449712
2020,11,06,5.2219999999999995,9449712
2020,11,07,5.494,9449712
2020,11,08,6.1690000000000005,9449712
2020,11,09,5.459,9449712
2020,11,10,5.243,9449712
2020,11,11,5.976,9449712
2020,11,12,6.813,9449712
2020,11,13,7.734,9449712
2020,11,14,8.524,9449712
2020,11,15,9.012,9449712
2020,11,16,5.484,9449712
2020,11,17,8.941,9449712
2020,11,18,8.468,9449712
2020,11,19,7.751999999999999,9449712
2020,11,20,7.018000000000001,9449712
2020,11,21,6.339,9449712
2020,11,22,5.72,9449712
2020,11,23,4.872,9449712
2020,11,24,4.853000000000001,9449712
2020,11,25,5.023,9449712
2020,11,26,5.382,9449712
2020,11,27,5.811,9449712
2020,11,28,6.23,9449712
2020,11,29,6.587999999999999,9449712
2020,11,30,6.833,9449712
