Year,Month,Day,net_move,Station
2020,11,01,2.695,9449988
2020,11,02,4.2860000000000005,9449988
2020,11,03,4.227,9449988
2020,11,04,2.301,9449988
2020,11,05,4.075,9449988
2020,11,06,3.826,9449988
2020,11,07,3.959,9449988
2020,11,08,3.854,9449988
2020,11,09,3.649,9449988
2020,11,10,4.594,9449988
2020,11,11,3.5589999999999997,9449988
2020,11,12,4.362,9449988
2020,11,13,5.026,9449988
2020,11,14,5.627000000000001,9449988
2020,11,15,6.038,9449988
2020,11,16,6.183999999999999,9449988
2020,11,17,6.039,9449988
2020,11,18,3.2369999999999997,9449988
2020,11,19,5.409,9449988
2020,11,20,4.519,9449988
2020,11,21,4.378,9449988
2020,11,22,3.846,9449988
2020,11,23,4.449999999999999,9449988
2020,11,24,3.0450000000000004,9449988
2020,11,25,3.263,9449988
2020,11,26,3.512,9449988
2020,11,27,3.841,9449988
2020,11,28,4.183,9449988
2020,11,29,4.477,9449988
2020,11,30,4.683,9449988
