Year,Month,Day,net_move,Station
2020,10,01,4.292,9449911
2020,10,02,5.157,9449911
2020,10,03,5.0329999999999995,9449911
2020,10,04,3.158,9449911
2020,10,05,4.5649999999999995,9449911
2020,10,06,4.345000000000001,9449911
2020,10,07,4.1579999999999995,9449911
2020,10,08,4.069,9449911
2020,10,09,3.8729999999999998,9449911
2020,10,10,4.208,9449911
2020,10,11,4.351000000000001,9449911
2020,10,12,5.4830000000000005,9449911
2020,10,13,4.869000000000001,9449911
2020,10,14,5.642,9449911
2020,10,15,6.248,9449911
2020,10,16,6.7890000000000015,9449911
2020,10,17,7.156000000000001,9449911
2020,10,18,7.260000000000001,9449911
2020,10,19,4.311,9449911
2020,10,20,6.736,9449911
2020,10,21,6.308,9449911
2020,10,22,5.316,9449911
2020,10,23,5.301,9449911
2020,10,24,4.871,9449911
2020,10,25,5.559,9449911
2020,10,26,4.246,9449911
2020,10,27,4.466,9449911
2020,10,28,4.668,9449911
2020,10,29,4.897,9449911
2020,10,30,5.112,9449911
2020,10,31,5.289000000000001,9449911
