Year,Month,Day,net_move,Station
2020,11,01,3.628,9449746
2020,11,02,3.529,9449746
2020,11,03,5.708,9449746
2020,11,04,5.587,9449746
2020,11,05,5.454999999999999,9449746
2020,11,06,4.907,9449746
2020,11,07,5.258,9449746
2020,11,08,5.1,9449746
2020,11,09,6.024,9449746
2020,11,10,4.83,9449746
2020,11,11,5.267,9449746
2020,11,12,6.027,9449746
2020,11,13,6.879,9449746
2020,11,14,7.641,9449746
2020,11,15,8.157,9449746
2020,11,16,8.326,9449746
2020,11,17,4.858,9449746
2020,11,18,7.859999999999999,9449746
2020,11,19,7.295,9449746
2020,11,20,5.808,9449746
2020,11,21,5.812,9449746
2020,11,22,5.06,9449746
2020,11,23,5.763,9449746
2020,11,24,4.272,9449746
2020,11,25,4.422999999999999,9449746
2020,11,26,4.759,9449746
2020,11,27,5.178999999999999,9449746
2020,11,28,5.606,9449746
2020,11,29,5.976999999999999,9449746
2020,11,30,6.247,9449746
