Year,Month,Day,net_move,Station
2020,10,01,4.930000000000001,9448683
2020,10,02,6.198,9448683
2020,10,03,6.167999999999999,9448683
2020,10,04,6.035,9448683
2020,10,05,3.711,9448683
2020,10,06,5.453,9448683
2020,10,07,5.091,9448683
2020,10,08,4.769,9448683
2020,10,09,4.067,9448683
2020,10,10,5.1370000000000005,9448683
2020,10,11,4.987,9448683
2020,10,12,5.003,9448683
2020,10,13,5.812,9448683
2020,10,14,6.568999999999999,9448683
2020,10,15,7.342999999999999,9448683
2020,10,16,7.988999999999999,9448683
2020,10,17,8.385,9448683
2020,10,18,8.457999999999998,9448683
2020,10,19,8.186,9448683
2020,10,20,4.773999999999999,9448683
2020,10,21,7.1259999999999994,9448683
2020,10,22,6.464,9448683
2020,10,23,5.987,9448683
2020,10,24,5.628,9448683
2020,10,25,5.442,9448683
2020,10,26,4.772,9448683
2020,10,27,5.349,9448683
2020,10,28,5.568,9448683
2020,10,29,5.804,9448683
2020,10,30,6.042,9448683
2020,10,31,6.246,9448683
