Year,Month,Day,net_move,Station
2020,10,01,4.154999999999999,9449932
2020,10,02,5.13,9449932
2020,10,03,5.112,9449932
2020,10,04,5.029,9449932
2020,10,05,2.9309999999999996,9449932
2020,10,06,4.566,9449932
2020,10,07,4.311000000000001,9449932
2020,10,08,3.9960000000000004,9449932
2020,10,09,4.245000000000001,9449932
2020,10,10,4.3020000000000005,9449932
2020,10,11,4.986000000000001,9449932
2020,10,12,4.757000000000001,9449932
2020,10,13,4.723999999999999,9449932
2020,10,14,5.545,9449932
2020,10,15,6.2219999999999995,9449932
2020,10,16,6.851,9449932
2020,10,17,7.309,9449932
2020,10,18,7.494999999999999,9449932
2020,10,19,4.404,9449932
2020,10,20,7.023999999999999,9449932
2020,10,21,6.556,9449932
2020,10,22,6.086,9449932
2020,10,23,4.9,9449932
2020,10,24,5.892999999999999,9449932
2020,10,25,4.843000000000001,9449932
2020,10,26,4.248,9449932
2020,10,27,4.519,9449932
2020,10,28,4.665,9449932
2020,10,29,4.843000000000001,9449932
2020,10,30,5.063000000000001,9449932
2020,10,31,5.298,9449932
