Year,Month,Day,net_move,Station
2020,11,01,3.598,9449994
2020,11,02,5.678,9449994
2020,11,03,5.547000000000001,9449994
2020,11,04,3.133,9449994
2020,11,05,5.149,9449994
2020,11,06,4.5440000000000005,9449994
2020,11,07,4.782,9449994
2020,11,08,4.577,9449994
2020,11,09,5.442,9449994
2020,11,10,5.031000000000001,9449994
2020,11,11,4.656,9449994
2020,11,12,5.890000000000001,9449994
2020,11,13,6.701,9449994
2020,11,14,7.398,9449994
2020,11,15,7.8260000000000005,9449994
2020,11,16,7.907,9449994
2020,11,17,7.639,9449994
2020,11,18,4.309,9449994
2020,11,19,6.7170000000000005,9449994
2020,11,20,6.07,9449994
2020,11,21,5.472,9449994
2020,11,22,4.928000000000001,9449994
2020,11,23,4.577,9449994
2020,11,24,3.7969999999999997,9449994
2020,11,25,4.3149999999999995,9449994
2020,11,26,4.631,9449994
2020,11,27,5.009,9449994
2020,11,28,5.377000000000001,9449994
2020,11,29,5.691000000000001,9449994
2020,11,30,5.9079999999999995,9449994
