Year,Month,Day,Amplitude,Station
2021,10,01,2,PCT1966
2021,10,02,2.2,PCT1966
2021,10,03,2.4000000000000004,PCT1966
2021,10,04,2.6,PCT1966
2021,10,05,2.6,PCT1966
2021,10,06,2.5999999999999996,PCT1966
2021,10,07,2.8,PCT1966
2021,10,08,3.2,PCT1966
2021,10,09,3.4,PCT1966
2021,10,10,2.6,PCT1966
2021,10,11,3.5,PCT1966
2021,10,12,3.3,PCT1966
2021,10,13,2.9,PCT1966
2021,10,14,2.6,PCT1966
2021,10,15,2.4,PCT1966
2021,10,16,2.4,PCT1966
2021,10,17,2.4,PCT1966
2021,10,18,2.3,PCT1966
2021,10,19,2.3,PCT1966
2021,10,20,2.4,PCT1966
2021,10,21,2.7,PCT1966
2021,10,22,3,PCT1966
2021,10,23,3.0999999999999996,PCT1966
2021,10,24,3.0999999999999996,PCT1966
2021,10,25,1.9000000000000001,PCT1966
2021,10,26,2.8,PCT1966
2021,10,27,2.5999999999999996,PCT1966
2021,10,28,2.4000000000000004,PCT1966
2021,10,29,2.1,PCT1966
2021,10,30,2,PCT1966
2021,10,31,2,PCT1966
2021,11,01,2.1,PCT1966
2021,11,02,2.4,PCT1966
2021,11,03,2.5,PCT1966
2021,11,04,3.2,PCT1966
2021,11,05,3.8,PCT1966
2021,11,06,4.2,PCT1966
2021,11,07,4.3,PCT1966
2021,11,08,4.2,PCT1966
2021,11,09,3.8,PCT1966
2021,11,10,2.7,PCT1966
2021,11,11,2.9000000000000004,PCT1966
2021,11,12,2.5,PCT1966
2021,11,13,2.2,PCT1966
2021,11,14,2.2,PCT1966
2021,11,15,2.1,PCT1966
2021,11,16,2.2,PCT1966
2021,11,17,2.5999999999999996,PCT1966
2021,11,18,3,PCT1966
2021,11,19,3.2,PCT1966
2021,11,20,3.5,PCT1966
2021,11,21,3.5,PCT1966
2021,11,22,3.5,PCT1966
2021,11,23,3.3,PCT1966
2021,11,24,3,PCT1966
2021,11,25,2.1,PCT1966
2021,11,26,2.7,PCT1966
2021,11,27,2.3,PCT1966
2021,11,28,2.1,PCT1966
2021,11,29,2.2,PCT1966
2021,11,30,2.3,PCT1966
2021,12,01,2.4,PCT1966
2021,12,02,3.3,PCT1966
2021,12,03,4,PCT1966
2021,12,04,4.5,PCT1966
2021,12,05,4.699999999999999,PCT1966
2021,12,06,4.6,PCT1966
2021,12,07,4.300000000000001,PCT1966
2021,12,08,3.8,PCT1966
2021,12,09,2.9000000000000004,PCT1966
2021,12,10,2.9,PCT1966
2021,12,11,2.5,PCT1966
2021,12,12,2.3,PCT1966
2021,12,13,2.1,PCT1966
2021,12,14,2,PCT1966
2021,12,15,2.5,PCT1966
2021,12,16,2.9,PCT1966
2021,12,17,3.2,PCT1966
2021,12,18,3.4000000000000004,PCT1966
2021,12,19,3.5,PCT1966
2021,12,20,3.6,PCT1966
2021,12,21,3.5,PCT1966
2021,12,22,3.4,PCT1966
2021,12,23,3.3,PCT1966
2021,12,24,3,PCT1966
2021,12,25,2.5,PCT1966
2021,12,26,2.5,PCT1966
2021,12,27,2.4000000000000004,PCT1966
2021,12,28,2.3,PCT1966
2021,12,29,2.3,PCT1966
2021,12,30,3,PCT1966
2021,12,31,3.7,PCT1966
