Year,Month,Day,Amplitude,Station
2021,10,01,2.5,PUG1719
2021,10,02,3.3000000000000003,PUG1719
2021,10,03,4.1,PUG1719
2021,10,04,4.9,PUG1719
2021,10,05,5.6,PUG1719
2021,10,06,6,PUG1719
2021,10,07,7,PUG1719
2021,10,08,7.8,PUG1719
2021,10,09,8.2,PUG1719
2021,10,10,7.9,PUG1719
2021,10,11,6,PUG1719
2021,10,12,6.8,PUG1719
2021,10,13,5.6,PUG1719
2021,10,14,4.800000000000001,PUG1719
2021,10,15,4.7,PUG1719
2021,10,16,5.199999999999999,PUG1719
2021,10,17,5.6,PUG1719
2021,10,18,5.699999999999999,PUG1719
2021,10,19,6,PUG1719
2021,10,20,6.4,PUG1719
2021,10,21,6.7,PUG1719
2021,10,22,6.7,PUG1719
2021,10,23,6.5,PUG1719
2021,10,24,6,PUG1719
2021,10,25,5.3,PUG1719
2021,10,26,3.6,PUG1719
2021,10,27,4.1,PUG1719
2021,10,28,3.3,PUG1719
2021,10,29,2.9,PUG1719
2021,10,30,3.1,PUG1719
2021,10,31,3.6999999999999997,PUG1719
2021,11,01,4.2,PUG1719
2021,11,02,5.2,PUG1719
2021,11,03,6.1,PUG1719
2021,11,04,7.3,PUG1719
2021,11,05,8.2,PUG1719
2021,11,06,8.6,PUG1719
2021,11,07,8.6,PUG1719
2021,11,08,8,PUG1719
2021,11,09,7.1,PUG1719
2021,11,10,5.5,PUG1719
2021,11,11,5.7,PUG1719
2021,11,12,5,PUG1719
2021,11,13,5.1,PUG1719
2021,11,14,5.2,PUG1719
2021,11,15,5.3,PUG1719
2021,11,16,5.6,PUG1719
2021,11,17,6.1,PUG1719
2021,11,18,6.5,PUG1719
2021,11,19,6.699999999999999,PUG1719
2021,11,20,6.6,PUG1719
2021,11,21,6.3,PUG1719
2021,11,22,5.800000000000001,PUG1719
2021,11,23,5.4,PUG1719
2021,11,24,4.800000000000001,PUG1719
2021,11,25,3.2,PUG1719
2021,11,26,4.3,PUG1719
2021,11,27,4.2,PUG1719
2021,11,28,4.2,PUG1719
2021,11,29,4.4,PUG1719
2021,11,30,5.199999999999999,PUG1719
2021,12,01,5.8,PUG1719
2021,12,02,6.9,PUG1719
2021,12,03,7.9,PUG1719
2021,12,04,8.4,PUG1719
2021,12,05,8.5,PUG1719
2021,12,06,8.3,PUG1719
2021,12,07,7.699999999999999,PUG1719
2021,12,08,7.2,PUG1719
2021,12,09,5.800000000000001,PUG1719
2021,12,10,6.1,PUG1719
2021,12,11,5.4,PUG1719
2021,12,12,5,PUG1719
2021,12,13,4.8,PUG1719
2021,12,14,4.6,PUG1719
2021,12,15,5.2,PUG1719
2021,12,16,5.7,PUG1719
2021,12,17,5.9,PUG1719
2021,12,18,6,PUG1719
2021,12,19,5.9,PUG1719
2021,12,20,5.8,PUG1719
2021,12,21,5.699999999999999,PUG1719
2021,12,22,5.699999999999999,PUG1719
2021,12,23,5.6,PUG1719
2021,12,24,5.5,PUG1719
2021,12,25,4,PUG1719
2021,12,26,5.4,PUG1719
2021,12,27,5,PUG1719
2021,12,28,5.2,PUG1719
2021,12,29,5.5,PUG1719
2021,12,30,5.699999999999999,PUG1719
2021,12,31,6.800000000000001,PUG1719
