Year,Month,Day,Amplitude,Station
2021,10,01,3,PUG1718
2021,10,02,3.4000000000000004,PUG1718
2021,10,03,3.5,PUG1718
2021,10,04,3.4000000000000004,PUG1718
2021,10,05,3.3,PUG1718
2021,10,06,3.1,PUG1718
2021,10,07,2.9,PUG1718
2021,10,08,2.8,PUG1718
2021,10,09,2.6,PUG1718
2021,10,10,2.9,PUG1718
2021,10,11,3.1,PUG1718
2021,10,12,3.2,PUG1718
2021,10,13,3.1,PUG1718
2021,10,14,3,PUG1718
2021,10,15,3,PUG1718
2021,10,16,3,PUG1718
2021,10,17,2.8,PUG1718
2021,10,18,2.6,PUG1718
2021,10,19,2.4000000000000004,PUG1718
2021,10,20,2.8,PUG1718
2021,10,21,3,PUG1718
2021,10,22,3,PUG1718
2021,10,23,3,PUG1718
2021,10,24,3.1,PUG1718
2021,10,25,1.8,PUG1718
2021,10,26,3.1,PUG1718
2021,10,27,3.2,PUG1718
2021,10,28,3.2,PUG1718
2021,10,29,3.3,PUG1718
2021,10,30,3.2,PUG1718
2021,10,31,3.2,PUG1718
2021,11,01,3,PUG1718
2021,11,02,2.7,PUG1718
2021,11,03,2.6,PUG1718
2021,11,04,2.8,PUG1718
2021,11,05,3.1,PUG1718
2021,11,06,3.4000000000000004,PUG1718
2021,11,07,3.4000000000000004,PUG1718
2021,11,08,3.5999999999999996,PUG1718
2021,11,09,2.5999999999999996,PUG1718
2021,11,10,3.7,PUG1718
2021,11,11,3.6,PUG1718
2021,11,12,3.3,PUG1718
2021,11,13,2.8,PUG1718
2021,11,14,2.3,PUG1718
2021,11,15,2.3,PUG1718
2021,11,16,2.5,PUG1718
2021,11,17,2.8,PUG1718
2021,11,18,3.0999999999999996,PUG1718
2021,11,19,3.3,PUG1718
2021,11,20,3.4000000000000004,PUG1718
2021,11,21,3.4000000000000004,PUG1718
2021,11,22,3.5999999999999996,PUG1718
2021,11,23,3.7,PUG1718
2021,11,24,1.9,PUG1718
2021,11,25,4,PUG1718
2021,11,26,3.8,PUG1718
2021,11,27,3.6,PUG1718
2021,11,28,3.2,PUG1718
2021,11,29,2.8,PUG1718
2021,11,30,2.6,PUG1718
2021,12,01,2.7,PUG1718
2021,12,02,2.8,PUG1718
2021,12,03,3.4,PUG1718
2021,12,04,3.5999999999999996,PUG1718
2021,12,05,3.8,PUG1718
2021,12,06,4,PUG1718
2021,12,07,4.2,PUG1718
2021,12,08,2.8,PUG1718
2021,12,09,4.1,PUG1718
2021,12,10,3.8000000000000003,PUG1718
2021,12,11,3.2,PUG1718
2021,12,12,2.4,PUG1718
2021,12,13,2.2,PUG1718
2021,12,14,2.2,PUG1718
2021,12,15,2.8,PUG1718
2021,12,16,3.1,PUG1718
2021,12,17,3.4000000000000004,PUG1718
2021,12,18,3.4000000000000004,PUG1718
2021,12,19,3.5,PUG1718
2021,12,20,3.8,PUG1718
2021,12,21,4.1,PUG1718
2021,12,22,4.300000000000001,PUG1718
2021,12,23,2.2,PUG1718
2021,12,24,4.4,PUG1718
2021,12,25,4.2,PUG1718
2021,12,26,3.6,PUG1718
2021,12,27,3,PUG1718
2021,12,28,2.8,PUG1718
2021,12,29,2.8,PUG1718
2021,12,30,2.9000000000000004,PUG1718
2021,12,31,3.1999999999999997,PUG1718
