Year,Month,Day,Amplitude,Station
2021,10,01,3.8,PUG1706
2021,10,02,4.4,PUG1706
2021,10,03,5,PUG1706
2021,10,04,5.300000000000001,PUG1706
2021,10,05,5.2,PUG1706
2021,10,06,5.3,PUG1706
2021,10,07,5.6,PUG1706
2021,10,08,6.5,PUG1706
2021,10,09,7,PUG1706
2021,10,10,5.2,PUG1706
2021,10,11,7.1,PUG1706
2021,10,12,6.5,PUG1706
2021,10,13,5.7,PUG1706
2021,10,14,5.199999999999999,PUG1706
2021,10,15,4.9,PUG1706
2021,10,16,4.800000000000001,PUG1706
2021,10,17,4.7,PUG1706
2021,10,18,4.8,PUG1706
2021,10,19,4.8,PUG1706
2021,10,20,4.9,PUG1706
2021,10,21,5.4,PUG1706
2021,10,22,5.7,PUG1706
2021,10,23,5.7,PUG1706
2021,10,24,5.6,PUG1706
2021,10,25,3.9000000000000004,PUG1706
2021,10,26,5.1,PUG1706
2021,10,27,4.5,PUG1706
2021,10,28,4,PUG1706
2021,10,29,3.6,PUG1706
2021,10,30,3.6,PUG1706
2021,10,31,3.9000000000000004,PUG1706
2021,11,01,4.4,PUG1706
2021,11,02,4.9,PUG1706
2021,11,03,5.1,PUG1706
2021,11,04,6.5,PUG1706
2021,11,05,7.5,PUG1706
2021,11,06,8.1,PUG1706
2021,11,07,8.2,PUG1706
2021,11,08,7.9,PUG1706
2021,11,09,7.1,PUG1706
2021,11,10,5.2,PUG1706
2021,11,11,5.6,PUG1706
2021,11,12,4.8,PUG1706
2021,11,13,4.3,PUG1706
2021,11,14,4.4,PUG1706
2021,11,15,4.5,PUG1706
2021,11,16,4.5,PUG1706
2021,11,17,5.4,PUG1706
2021,11,18,5.9,PUG1706
2021,11,19,6.199999999999999,PUG1706
2021,11,20,6.4,PUG1706
2021,11,21,6.300000000000001,PUG1706
2021,11,22,6,PUG1706
2021,11,23,5.7,PUG1706
2021,11,24,5.3,PUG1706
2021,11,25,4.800000000000001,PUG1706
2021,11,26,3.7,PUG1706
2021,11,27,3.9000000000000004,PUG1706
2021,11,28,3.9,PUG1706
2021,11,29,4.1,PUG1706
2021,11,30,4.4,PUG1706
2021,12,01,5.1,PUG1706
2021,12,02,6.6,PUG1706
2021,12,03,7.8,PUG1706
2021,12,04,8.600000000000001,PUG1706
2021,12,05,8.8,PUG1706
2021,12,06,8.6,PUG1706
2021,12,07,8.1,PUG1706
2021,12,08,7.1,PUG1706
2021,12,09,5.4,PUG1706
2021,12,10,5.5,PUG1706
2021,12,11,4.7,PUG1706
2021,12,12,4.4,PUG1706
2021,12,13,4.199999999999999,PUG1706
2021,12,14,4.4,PUG1706
2021,12,15,5.3,PUG1706
2021,12,16,5.9,PUG1706
2021,12,17,6.199999999999999,PUG1706
2021,12,18,6.4,PUG1706
2021,12,19,6.5,PUG1706
2021,12,20,6.5,PUG1706
2021,12,21,6.4,PUG1706
2021,12,22,6.1,PUG1706
2021,12,23,5.800000000000001,PUG1706
2021,12,24,5.2,PUG1706
2021,12,25,4.2,PUG1706
2021,12,26,4.2,PUG1706
2021,12,27,4.2,PUG1706
2021,12,28,4.1,PUG1706
2021,12,29,4.699999999999999,PUG1706
2021,12,30,6.1,PUG1706
2021,12,31,7.2,PUG1706
