Year,Month,Day,net_move,Station
2019,10,01,5.026,9449994
2019,10,02,4.223999999999999,9449994
2019,10,03,5.946,9449994
2019,10,04,5.271,9449994
2019,10,05,4.789,9449994
2019,10,06,4.553,9449994
2019,10,07,4.457999999999999,9449994
2019,10,08,4.164,9449994
2019,10,09,4.482,9449994
2019,10,10,4.704,9449994
2019,10,11,4.965,9449994
2019,10,12,5.236,9449994
2019,10,13,5.4879999999999995,9449994
2019,10,14,5.67,9449994
2019,10,15,5.744999999999999,9449994
2019,10,16,5.687,9449994
2019,10,17,5.506,9449994
2019,10,18,3.116,9449994
2019,10,19,4.985,9449994
2019,10,20,4.7669999999999995,9449994
2019,10,21,4.708,9449994
2019,10,22,4.832,9449994
2019,10,23,5.18,9449994
2019,10,24,4.977,9449994
2019,10,25,6.0040000000000004,9449994
2019,10,26,6.6690000000000005,9449994
2019,10,27,7.208,9449994
2019,10,28,7.5009999999999994,9449994
2019,10,29,7.493,9449994
2019,10,30,7.180999999999999,9449994
2019,10,31,4.120000000000001,9449994
