Year,Month,Day,net_move,Station
2019,11,01,3.911000000000001,9448918
2019,11,02,5.901,9448918
2019,11,03,4.537,9448918
2019,11,04,5.657,9448918
2019,11,05,4.555,9448918
2019,11,06,4.055000000000001,9448918
2019,11,07,4.301,9448918
2019,11,08,4.6129999999999995,9448918
2019,11,09,5.038,9448918
2019,11,10,5.5,9448918
2019,11,11,5.9319999999999995,9448918
2019,11,12,6.287,9448918
2019,11,13,6.521999999999999,9448918
2019,11,14,6.606,9448918
2019,11,15,3.838,9448918
2019,11,16,6.417,9448918
2019,11,17,6.169,9448918
2019,11,18,5.917,9448918
2019,11,19,5.654,9448918
2019,11,20,5.5360000000000005,9448918
2019,11,21,5.074000000000001,9448918
2019,11,22,5.5969999999999995,9448918
2019,11,23,6.209999999999999,9448918
2019,11,24,6.907,9448918
2019,11,25,7.479,9448918
2019,11,26,7.803000000000001,9448918
2019,11,27,7.821999999999999,9448918
2019,11,28,7.5489999999999995,9448918
2019,11,29,4.3260000000000005,9448918
2019,11,30,6.747999999999999,9448918
