Year,Month,Day,net_move,Station
2019,11,01,3.581,9449880
2019,11,02,4.982,9449880
2019,11,03,5.048,9449880
2019,11,04,4.555,9449880
2019,11,05,5.138,9449880
2019,11,06,3.7390000000000003,9449880
2019,11,07,3.759,9449880
2019,11,08,3.982,9449880
2019,11,09,4.324999999999999,9449880
2019,11,10,4.728,9449880
2019,11,11,5.145,9449880
2019,11,12,5.529,9449880
2019,11,13,5.83,9449880
2019,11,14,6.007000000000001,9449880
2019,11,15,3.481,9449880
2019,11,16,5.989,9449880
2019,11,17,5.378,9449880
2019,11,18,5.593,9449880
2019,11,19,5.239,9449880
2019,11,20,5.993,9449880
2019,11,21,4.630000000000001,9449880
2019,11,22,4.861000000000001,9449880
2019,11,23,5.375,9449880
2019,11,24,6.019,9449880
2019,11,25,6.591999999999999,9449880
2019,11,26,6.972,9449880
2019,11,27,7.087,9449880
2019,11,28,6.943,9449880
2019,11,29,3.9829999999999997,9449880
2019,11,30,5.715,9449880
