Year,Month,Day,net_move,Station
2019,11,01,3.308,9449828
2019,11,02,4.878,9449828
2019,11,03,4.886000000000001,9449828
2019,11,04,4.432,9449828
2019,11,05,4.989000000000001,9449828
2019,11,06,3.6979999999999995,9449828
2019,11,07,3.68,9449828
2019,11,08,3.8800000000000003,9449828
2019,11,09,4.183000000000001,9449828
2019,11,10,4.541,9449828
2019,11,11,4.912,9449828
2019,11,12,5.243,9449828
2019,11,13,5.495000000000001,9449828
2019,11,14,5.646,9449828
2019,11,15,5.681000000000001,9449828
2019,11,16,3.1780000000000004,9449828
2019,11,17,5.2219999999999995,9449828
2019,11,18,5.407,9449828
2019,11,19,5.098,9449828
2019,11,20,5.815,9449828
2019,11,21,4.949999999999999,9449828
2019,11,22,4.25,9449828
2019,11,23,5.152,9449828
2019,11,24,5.771,9449828
2019,11,25,6.322000000000001,9449828
2019,11,26,6.674,9449828
2019,11,27,6.771,9449828
2019,11,28,6.616999999999999,9449828
2019,11,29,6.269000000000001,9449828
2019,11,30,3.008,9449828
