Year,Month,Day,net_move,Station
2019,11,01,3.4589999999999996,9449834
2019,11,02,5.554,9449834
2019,11,03,5.082,9449834
2019,11,04,4.5409999999999995,9449834
2019,11,05,4.0600000000000005,9449834
2019,11,06,3.6820000000000004,9449834
2019,11,07,3.812,9449834
2019,11,08,4.122,9449834
2019,11,09,4.536999999999999,9449834
2019,11,10,4.993,9449834
2019,11,11,5.418,9449834
2019,11,12,5.765999999999999,9449834
2019,11,13,5.993,9449834
2019,11,14,6.074,9449834
2019,11,15,3.381,9449834
2019,11,16,5.94,9449834
2019,11,17,5.901,9449834
2019,11,18,5.718,9449834
2019,11,19,5.368,9449834
2019,11,20,5.053,9449834
2019,11,21,4.713,9449834
2019,11,22,5.114,9449834
2019,11,23,5.7219999999999995,9449834
2019,11,24,6.404999999999999,9449834
2019,11,25,6.962,9449834
2019,11,26,7.272,9449834
2019,11,27,7.278,9449834
2019,11,28,7.002,9449834
2019,11,29,3.8510000000000004,9449834
2019,11,30,6.343,9449834
