Year,Month,Day,net_move,Station
2019,11,01,2.7039999999999997,9449988
2019,11,02,4.0440000000000005,9449988
2019,11,03,3.979,9449988
2019,11,04,3.6550000000000002,9449988
2019,11,05,3.312,9449988
2019,11,06,3.987,9449988
2019,11,07,2.9070000000000005,9449988
2019,11,08,3.251,9449988
2019,11,09,3.5540000000000003,9449988
2019,11,10,3.902,9449988
2019,11,11,4.24,9449988
2019,11,12,4.515,9449988
2019,11,13,4.701,9449988
2019,11,14,4.791,9449988
2019,11,15,4.788,9449988
2019,11,16,2.64,9449988
2019,11,17,4.355,9449988
2019,11,18,4.452,9449988
2019,11,19,4.224,9449988
2019,11,20,4.778,9449988
2019,11,21,4.094,9449988
2019,11,22,3.572,9449988
2019,11,23,4.378,9449988
2019,11,24,4.943,9449988
2019,11,25,5.422,9449988
2019,11,26,5.718,9449988
2019,11,27,5.779,9449988
2019,11,28,5.606999999999999,9449988
2019,11,29,5.255000000000001,9449988
2019,11,30,2.8369999999999997,9449988
