"","longitude","latitude"
"141",-122.74917757088,48.3980939673486
"142",-122.742444752173,48.3980939673486
"143",-122.735711933466,48.3980939673486
"144",-122.728979114758,48.3980939673486
"145",-123.207009242962,48.4025938603329
"146",-123.200276424255,48.4025938603329
"147",-123.193543605548,48.4025938603329
"148",-123.186810786841,48.4025938603329
"149",-123.180077968134,48.4025938603329
"150",-123.173345149427,48.4025938603329
"151",-123.16661233072,48.4025938603329
"152",-123.159879512012,48.4025938603329
"153",-123.153146693305,48.4025938603329
"154",-123.146413874598,48.4025938603329
"155",-123.139681055891,48.4025938603329
"156",-123.132948237184,48.4025938603329
"157",-123.126215418477,48.4025938603329
"158",-123.11948259977,48.4025938603329
"159",-123.112749781063,48.4025938603329
"160",-123.106016962356,48.4025938603329
"161",-123.099284143649,48.4025938603329
"162",-123.092551324941,48.4025938603329
"163",-123.085818506234,48.4025938603329
"164",-123.079085687527,48.4025938603329
"165",-123.07235286882,48.4025938603329
"166",-123.065620050113,48.4025938603329
"167",-123.058887231406,48.4025938603329
"168",-123.052154412699,48.4025938603329
"169",-123.045421593992,48.4025938603329
"170",-123.038688775285,48.4025938603329
"171",-123.031955956578,48.4025938603329
"172",-123.025223137871,48.4025938603329
"173",-123.018490319163,48.4025938603329
"174",-123.011757500456,48.4025938603329
"175",-123.005024681749,48.4025938603329
"176",-122.998291863042,48.4025938603329
"177",-122.991559044335,48.4025938603329
"178",-122.984826225628,48.4025938603329
"179",-122.978093406921,48.4025938603329
"180",-122.971360588214,48.4025938603329
"181",-122.964627769507,48.4025938603329
"182",-122.9578949508,48.4025938603329
"183",-122.951162132093,48.4025938603329
"184",-122.944429313385,48.4025938603329
"185",-122.937696494678,48.4025938603329
"186",-122.930963675971,48.4025938603329
"187",-122.924230857264,48.4025938603329
"188",-122.917498038557,48.4025938603329
"189",-122.91076521985,48.4025938603329
"190",-122.904032401143,48.4025938603329
"191",-122.897299582436,48.4025938603329
"192",-122.890566763729,48.4025938603329
"193",-122.883833945022,48.4025938603329
"194",-122.877101126315,48.4025938603329
"195",-122.870368307607,48.4025938603329
"196",-122.8636354889,48.4025938603329
"197",-122.856902670193,48.4025938603329
"198",-122.850169851486,48.4025938603329
"199",-122.843437032779,48.4025938603329
"200",-122.836704214072,48.4025938603329
"201",-122.829971395365,48.4025938603329
"202",-122.823238576658,48.4025938603329
"203",-122.816505757951,48.4025938603329
"204",-122.809772939244,48.4025938603329
"205",-122.803040120536,48.4025938603329
"206",-122.796307301829,48.4025938603329
"207",-122.789574483122,48.4025938603329
"208",-122.782841664415,48.4025938603329
"209",-122.776108845708,48.4025938603329
"210",-122.769376027001,48.4025938603329
"211",-122.762643208294,48.4025938603329
"212",-122.755910389587,48.4025938603329
"213",-122.74917757088,48.4025938603329
"214",-122.742444752173,48.4025938603329
"215",-122.735711933466,48.4025938603329
"216",-122.728979114758,48.4025938603329
"217",-123.207009242962,48.4070937533172
"218",-123.200276424255,48.4070937533172
"219",-123.193543605548,48.4070937533172
"220",-123.186810786841,48.4070937533172
"221",-123.180077968134,48.4070937533172
"222",-123.173345149427,48.4070937533172
"223",-123.16661233072,48.4070937533172
"224",-123.159879512012,48.4070937533172
"225",-123.153146693305,48.4070937533172
"226",-123.146413874598,48.4070937533172
"227",-123.139681055891,48.4070937533172
"228",-123.132948237184,48.4070937533172
"229",-123.126215418477,48.4070937533172
"230",-123.11948259977,48.4070937533172
"231",-123.112749781063,48.4070937533172
"232",-123.106016962356,48.4070937533172
"233",-123.099284143649,48.4070937533172
"234",-123.092551324941,48.4070937533172
"235",-123.085818506234,48.4070937533172
"236",-123.079085687527,48.4070937533172
"237",-123.07235286882,48.4070937533172
"238",-123.065620050113,48.4070937533172
"239",-123.058887231406,48.4070937533172
"240",-123.052154412699,48.4070937533172
"241",-123.045421593992,48.4070937533172
"242",-123.038688775285,48.4070937533172
"243",-123.031955956578,48.4070937533172
"244",-123.025223137871,48.4070937533172
"245",-123.018490319163,48.4070937533172
"246",-123.011757500456,48.4070937533172
"247",-123.005024681749,48.4070937533172
"248",-122.998291863042,48.4070937533172
"249",-122.991559044335,48.4070937533172
"250",-122.984826225628,48.4070937533172
"251",-122.978093406921,48.4070937533172
"252",-122.971360588214,48.4070937533172
"253",-122.964627769507,48.4070937533172
"254",-122.9578949508,48.4070937533172
"255",-122.951162132093,48.4070937533172
"256",-122.944429313385,48.4070937533172
"257",-122.937696494678,48.4070937533172
"258",-122.930963675971,48.4070937533172
"259",-122.924230857264,48.4070937533172
"260",-122.917498038557,48.4070937533172
"261",-122.91076521985,48.4070937533172
"262",-122.904032401143,48.4070937533172
"263",-122.897299582436,48.4070937533172
"264",-122.890566763729,48.4070937533172
"265",-122.883833945022,48.4070937533172
"266",-122.877101126315,48.4070937533172
"267",-122.870368307607,48.4070937533172
"268",-122.8636354889,48.4070937533172
"269",-122.856902670193,48.4070937533172
"270",-122.850169851486,48.4070937533172
"271",-122.843437032779,48.4070937533172
"272",-122.836704214072,48.4070937533172
"273",-122.829971395365,48.4070937533172
"274",-122.823238576658,48.4070937533172
"275",-122.816505757951,48.4070937533172
"276",-122.809772939244,48.4070937533172
"277",-122.803040120536,48.4070937533172
"278",-122.796307301829,48.4070937533172
"279",-122.789574483122,48.4070937533172
"280",-122.782841664415,48.4070937533172
"281",-122.776108845708,48.4070937533172
"282",-122.769376027001,48.4070937533172
"283",-122.762643208294,48.4070937533172
"284",-122.755910389587,48.4070937533172
"285",-122.74917757088,48.4070937533172
"286",-122.742444752173,48.4070937533172
"287",-122.735711933466,48.4070937533172
"288",-122.728979114758,48.4070937533172
"289",-123.207009242962,48.4115936463015
"290",-123.200276424255,48.4115936463015
"291",-123.193543605548,48.4115936463015
"292",-123.186810786841,48.4115936463015
"293",-123.180077968134,48.4115936463015
"294",-123.173345149427,48.4115936463015
"295",-123.16661233072,48.4115936463015
"296",-123.159879512012,48.4115936463015
"297",-123.153146693305,48.4115936463015
"298",-123.146413874598,48.4115936463015
"299",-123.139681055891,48.4115936463015
"300",-123.132948237184,48.4115936463015
"301",-123.126215418477,48.4115936463015
"302",-123.11948259977,48.4115936463015
"303",-123.112749781063,48.4115936463015
"304",-123.106016962356,48.4115936463015
"305",-123.099284143649,48.4115936463015
"306",-123.092551324941,48.4115936463015
"307",-123.085818506234,48.4115936463015
"308",-123.079085687527,48.4115936463015
"309",-123.07235286882,48.4115936463015
"310",-123.065620050113,48.4115936463015
"311",-123.058887231406,48.4115936463015
"312",-123.052154412699,48.4115936463015
"313",-123.045421593992,48.4115936463015
"314",-123.038688775285,48.4115936463015
"315",-123.031955956578,48.4115936463015
"316",-123.025223137871,48.4115936463015
"317",-123.018490319163,48.4115936463015
"318",-123.011757500456,48.4115936463015
"319",-123.005024681749,48.4115936463015
"320",-122.998291863042,48.4115936463015
"321",-122.991559044335,48.4115936463015
"322",-122.984826225628,48.4115936463015
"323",-122.978093406921,48.4115936463015
"324",-122.971360588214,48.4115936463015
"325",-122.964627769507,48.4115936463015
"326",-122.9578949508,48.4115936463015
"327",-122.951162132093,48.4115936463015
"328",-122.944429313385,48.4115936463015
"329",-122.937696494678,48.4115936463015
"330",-122.930963675971,48.4115936463015
"331",-122.924230857264,48.4115936463015
"332",-122.917498038557,48.4115936463015
"333",-122.91076521985,48.4115936463015
"334",-122.904032401143,48.4115936463015
"335",-122.897299582436,48.4115936463015
"336",-122.890566763729,48.4115936463015
"337",-122.883833945022,48.4115936463015
"338",-122.877101126315,48.4115936463015
"339",-122.870368307607,48.4115936463015
"340",-122.8636354889,48.4115936463015
"341",-122.856902670193,48.4115936463015
"342",-122.850169851486,48.4115936463015
"343",-122.843437032779,48.4115936463015
"344",-122.836704214072,48.4115936463015
"345",-122.829971395365,48.4115936463015
"346",-122.823238576658,48.4115936463015
"347",-122.816505757951,48.4115936463015
"348",-122.809772939244,48.4115936463015
"349",-122.803040120536,48.4115936463015
"350",-122.796307301829,48.4115936463015
"351",-122.789574483122,48.4115936463015
"352",-122.782841664415,48.4115936463015
"353",-122.776108845708,48.4115936463015
"354",-122.769376027001,48.4115936463015
"355",-122.762643208294,48.4115936463015
"356",-122.755910389587,48.4115936463015
"357",-122.74917757088,48.4115936463015
"358",-122.742444752173,48.4115936463015
"359",-122.735711933466,48.4115936463015
"360",-122.728979114758,48.4115936463015
"361",-123.207009242962,48.4160935392859
"362",-123.200276424255,48.4160935392859
"363",-123.193543605548,48.4160935392859
"364",-123.186810786841,48.4160935392859
"365",-123.180077968134,48.4160935392859
"366",-123.173345149427,48.4160935392859
"367",-123.16661233072,48.4160935392859
"368",-123.159879512012,48.4160935392859
"369",-123.153146693305,48.4160935392859
"370",-123.146413874598,48.4160935392859
"371",-123.139681055891,48.4160935392859
"372",-123.132948237184,48.4160935392859
"373",-123.126215418477,48.4160935392859
"374",-123.11948259977,48.4160935392859
"375",-123.112749781063,48.4160935392859
"376",-123.106016962356,48.4160935392859
"377",-123.099284143649,48.4160935392859
"378",-123.092551324941,48.4160935392859
"379",-123.085818506234,48.4160935392859
"380",-123.079085687527,48.4160935392859
"381",-123.07235286882,48.4160935392859
"382",-123.065620050113,48.4160935392859
"383",-123.058887231406,48.4160935392859
"384",-123.052154412699,48.4160935392859
"385",-123.045421593992,48.4160935392859
"386",-123.038688775285,48.4160935392859
"387",-123.031955956578,48.4160935392859
"388",-123.025223137871,48.4160935392859
"389",-123.018490319163,48.4160935392859
"390",-123.011757500456,48.4160935392859
"391",-123.005024681749,48.4160935392859
"392",-122.998291863042,48.4160935392859
"393",-122.991559044335,48.4160935392859
"394",-122.984826225628,48.4160935392859
"395",-122.978093406921,48.4160935392859
"396",-122.971360588214,48.4160935392859
"397",-122.964627769507,48.4160935392859
"398",-122.9578949508,48.4160935392859
"399",-122.951162132093,48.4160935392859
"400",-122.944429313385,48.4160935392859
"401",-122.937696494678,48.4160935392859
"402",-122.930963675971,48.4160935392859
"403",-122.924230857264,48.4160935392859
"404",-122.917498038557,48.4160935392859
"405",-122.91076521985,48.4160935392859
"406",-122.904032401143,48.4160935392859
"407",-122.897299582436,48.4160935392859
"408",-122.890566763729,48.4160935392859
"409",-122.883833945022,48.4160935392859
"410",-122.877101126315,48.4160935392859
"411",-122.870368307607,48.4160935392859
"412",-122.8636354889,48.4160935392859
"413",-122.856902670193,48.4160935392859
"414",-122.850169851486,48.4160935392859
"415",-122.843437032779,48.4160935392859
"416",-122.836704214072,48.4160935392859
"417",-122.829971395365,48.4160935392859
"418",-122.823238576658,48.4160935392859
"419",-122.816505757951,48.4160935392859
"420",-122.809772939244,48.4160935392859
"421",-122.803040120536,48.4160935392859
"422",-122.796307301829,48.4160935392859
"423",-122.789574483122,48.4160935392859
"424",-122.782841664415,48.4160935392859
"425",-122.776108845708,48.4160935392859
"426",-122.769376027001,48.4160935392859
"427",-122.762643208294,48.4160935392859
"428",-122.755910389587,48.4160935392859
"429",-122.74917757088,48.4160935392859
"430",-122.742444752173,48.4160935392859
"431",-122.735711933466,48.4160935392859
"432",-122.728979114758,48.4160935392859
"433",-123.207009242962,48.4205934322702
"434",-123.200276424255,48.4205934322702
"435",-123.193543605548,48.4205934322702
"436",-123.186810786841,48.4205934322702
"437",-123.180077968134,48.4205934322702
"438",-123.173345149427,48.4205934322702
"439",-123.16661233072,48.4205934322702
"440",-123.159879512012,48.4205934322702
"441",-123.153146693305,48.4205934322702
"442",-123.146413874598,48.4205934322702
"443",-123.139681055891,48.4205934322702
"444",-123.132948237184,48.4205934322702
"445",-123.126215418477,48.4205934322702
"446",-123.11948259977,48.4205934322702
"447",-123.112749781063,48.4205934322702
"448",-123.106016962356,48.4205934322702
"449",-123.099284143649,48.4205934322702
"450",-123.092551324941,48.4205934322702
"451",-123.085818506234,48.4205934322702
"452",-123.079085687527,48.4205934322702
"453",-123.07235286882,48.4205934322702
"454",-123.065620050113,48.4205934322702
"455",-123.058887231406,48.4205934322702
"456",-123.052154412699,48.4205934322702
"457",-123.045421593992,48.4205934322702
"458",-123.038688775285,48.4205934322702
"459",-123.031955956578,48.4205934322702
"460",-123.025223137871,48.4205934322702
"461",-123.018490319163,48.4205934322702
"462",-123.011757500456,48.4205934322702
"463",-123.005024681749,48.4205934322702
"464",-122.998291863042,48.4205934322702
"465",-122.991559044335,48.4205934322702
"466",-122.984826225628,48.4205934322702
"467",-122.978093406921,48.4205934322702
"468",-122.971360588214,48.4205934322702
"469",-122.964627769507,48.4205934322702
"470",-122.9578949508,48.4205934322702
"471",-122.951162132093,48.4205934322702
"472",-122.944429313385,48.4205934322702
"473",-122.937696494678,48.4205934322702
"474",-122.930963675971,48.4205934322702
"475",-122.924230857264,48.4205934322702
"476",-122.917498038557,48.4205934322702
"477",-122.91076521985,48.4205934322702
"478",-122.904032401143,48.4205934322702
"479",-122.897299582436,48.4205934322702
"480",-122.890566763729,48.4205934322702
"481",-122.883833945022,48.4205934322702
"482",-122.877101126315,48.4205934322702
"483",-122.870368307607,48.4205934322702
"484",-122.8636354889,48.4205934322702
"485",-122.856902670193,48.4205934322702
"486",-122.850169851486,48.4205934322702
"487",-122.843437032779,48.4205934322702
"488",-122.836704214072,48.4205934322702
"489",-122.829971395365,48.4205934322702
"490",-122.823238576658,48.4205934322702
"491",-122.816505757951,48.4205934322702
"492",-122.809772939244,48.4205934322702
"493",-122.803040120536,48.4205934322702
"494",-122.796307301829,48.4205934322702
"495",-122.789574483122,48.4205934322702
"496",-122.782841664415,48.4205934322702
"497",-122.776108845708,48.4205934322702
"498",-122.769376027001,48.4205934322702
"499",-122.762643208294,48.4205934322702
"500",-122.755910389587,48.4205934322702
"501",-122.74917757088,48.4205934322702
"502",-122.742444752173,48.4205934322702
"503",-122.735711933466,48.4205934322702
"504",-122.728979114758,48.4205934322702
"505",-123.207009242962,48.4250933252545
"506",-123.200276424255,48.4250933252545
"507",-123.193543605548,48.4250933252545
"508",-123.186810786841,48.4250933252545
"509",-123.180077968134,48.4250933252545
"510",-123.173345149427,48.4250933252545
"511",-123.16661233072,48.4250933252545
"512",-123.159879512012,48.4250933252545
"513",-123.153146693305,48.4250933252545
"514",-123.146413874598,48.4250933252545
"515",-123.139681055891,48.4250933252545
"516",-123.132948237184,48.4250933252545
"517",-123.126215418477,48.4250933252545
"518",-123.11948259977,48.4250933252545
"519",-123.112749781063,48.4250933252545
"520",-123.106016962356,48.4250933252545
"521",-123.099284143649,48.4250933252545
"522",-123.092551324941,48.4250933252545
"523",-123.085818506234,48.4250933252545
"524",-123.079085687527,48.4250933252545
"525",-123.07235286882,48.4250933252545
"526",-123.065620050113,48.4250933252545
"527",-123.058887231406,48.4250933252545
"528",-123.052154412699,48.4250933252545
"529",-123.045421593992,48.4250933252545
"530",-123.038688775285,48.4250933252545
"531",-123.031955956578,48.4250933252545
"532",-123.025223137871,48.4250933252545
"533",-123.018490319163,48.4250933252545
"534",-123.011757500456,48.4250933252545
"535",-123.005024681749,48.4250933252545
"536",-122.998291863042,48.4250933252545
"537",-122.991559044335,48.4250933252545
"538",-122.984826225628,48.4250933252545
"539",-122.978093406921,48.4250933252545
"540",-122.971360588214,48.4250933252545
"541",-122.964627769507,48.4250933252545
"542",-122.9578949508,48.4250933252545
"543",-122.951162132093,48.4250933252545
"544",-122.944429313385,48.4250933252545
"545",-122.937696494678,48.4250933252545
"546",-122.930963675971,48.4250933252545
"547",-122.924230857264,48.4250933252545
"548",-122.917498038557,48.4250933252545
"549",-122.91076521985,48.4250933252545
"550",-122.904032401143,48.4250933252545
"551",-122.897299582436,48.4250933252545
"552",-122.890566763729,48.4250933252545
"553",-122.883833945022,48.4250933252545
"554",-122.877101126315,48.4250933252545
"555",-122.870368307607,48.4250933252545
"556",-122.8636354889,48.4250933252545
"557",-122.856902670193,48.4250933252545
"558",-122.850169851486,48.4250933252545
"559",-122.843437032779,48.4250933252545
"560",-122.836704214072,48.4250933252545
"561",-122.829971395365,48.4250933252545
"562",-122.823238576658,48.4250933252545
"563",-122.816505757951,48.4250933252545
"564",-122.809772939244,48.4250933252545
"565",-122.803040120536,48.4250933252545
"566",-122.796307301829,48.4250933252545
"567",-122.789574483122,48.4250933252545
"568",-122.782841664415,48.4250933252545
"569",-122.776108845708,48.4250933252545
"570",-122.769376027001,48.4250933252545
"571",-122.762643208294,48.4250933252545
"572",-122.755910389587,48.4250933252545
"573",-122.74917757088,48.4250933252545
"574",-122.742444752173,48.4250933252545
"575",-122.735711933466,48.4250933252545
"576",-122.728979114758,48.4250933252545
"577",-123.207009242962,48.4295932182388
"578",-123.200276424255,48.4295932182388
"579",-123.193543605548,48.4295932182388
"580",-123.186810786841,48.4295932182388
"581",-123.180077968134,48.4295932182388
"582",-123.173345149427,48.4295932182388
"583",-123.16661233072,48.4295932182388
"584",-123.159879512012,48.4295932182388
"585",-123.153146693305,48.4295932182388
"586",-123.146413874598,48.4295932182388
"587",-123.139681055891,48.4295932182388
"588",-123.132948237184,48.4295932182388
"589",-123.126215418477,48.4295932182388
"590",-123.11948259977,48.4295932182388
"591",-123.112749781063,48.4295932182388
"592",-123.106016962356,48.4295932182388
"593",-123.099284143649,48.4295932182388
"594",-123.092551324941,48.4295932182388
"595",-123.085818506234,48.4295932182388
"596",-123.079085687527,48.4295932182388
"597",-123.07235286882,48.4295932182388
"598",-123.065620050113,48.4295932182388
"599",-123.058887231406,48.4295932182388
"600",-123.052154412699,48.4295932182388
"601",-123.045421593992,48.4295932182388
"602",-123.038688775285,48.4295932182388
"603",-123.031955956578,48.4295932182388
"604",-123.025223137871,48.4295932182388
"605",-123.018490319163,48.4295932182388
"606",-123.011757500456,48.4295932182388
"607",-123.005024681749,48.4295932182388
"608",-122.998291863042,48.4295932182388
"609",-122.991559044335,48.4295932182388
"610",-122.984826225628,48.4295932182388
"611",-122.978093406921,48.4295932182388
"612",-122.971360588214,48.4295932182388
"613",-122.964627769507,48.4295932182388
"614",-122.9578949508,48.4295932182388
"615",-122.951162132093,48.4295932182388
"616",-122.944429313385,48.4295932182388
"617",-122.937696494678,48.4295932182388
"618",-122.930963675971,48.4295932182388
"619",-122.924230857264,48.4295932182388
"620",-122.917498038557,48.4295932182388
"621",-122.91076521985,48.4295932182388
"622",-122.904032401143,48.4295932182388
"623",-122.897299582436,48.4295932182388
"624",-122.890566763729,48.4295932182388
"625",-122.883833945022,48.4295932182388
"626",-122.877101126315,48.4295932182388
"627",-122.870368307607,48.4295932182388
"628",-122.8636354889,48.4295932182388
"629",-122.856902670193,48.4295932182388
"630",-122.850169851486,48.4295932182388
"631",-122.843437032779,48.4295932182388
"632",-122.836704214072,48.4295932182388
"633",-122.829971395365,48.4295932182388
"634",-122.823238576658,48.4295932182388
"635",-122.816505757951,48.4295932182388
"636",-122.809772939244,48.4295932182388
"637",-122.803040120536,48.4295932182388
"638",-122.796307301829,48.4295932182388
"639",-122.789574483122,48.4295932182388
"640",-122.782841664415,48.4295932182388
"641",-122.776108845708,48.4295932182388
"642",-122.769376027001,48.4295932182388
"643",-122.762643208294,48.4295932182388
"644",-122.755910389587,48.4295932182388
"645",-122.74917757088,48.4295932182388
"646",-122.742444752173,48.4295932182388
"647",-122.735711933466,48.4295932182388
"648",-122.728979114758,48.4295932182388
"649",-123.207009242962,48.4340931112231
"650",-123.200276424255,48.4340931112231
"651",-123.193543605548,48.4340931112231
"652",-123.186810786841,48.4340931112231
"653",-123.180077968134,48.4340931112231
"654",-123.173345149427,48.4340931112231
"655",-123.16661233072,48.4340931112231
"656",-123.159879512012,48.4340931112231
"657",-123.153146693305,48.4340931112231
"658",-123.146413874598,48.4340931112231
"659",-123.139681055891,48.4340931112231
"660",-123.132948237184,48.4340931112231
"661",-123.126215418477,48.4340931112231
"662",-123.11948259977,48.4340931112231
"663",-123.112749781063,48.4340931112231
"664",-123.106016962356,48.4340931112231
"665",-123.099284143649,48.4340931112231
"666",-123.092551324941,48.4340931112231
"667",-123.085818506234,48.4340931112231
"668",-123.079085687527,48.4340931112231
"669",-123.07235286882,48.4340931112231
"670",-123.065620050113,48.4340931112231
"671",-123.058887231406,48.4340931112231
"672",-123.052154412699,48.4340931112231
"673",-123.045421593992,48.4340931112231
"674",-123.038688775285,48.4340931112231
"675",-123.031955956578,48.4340931112231
"676",-123.025223137871,48.4340931112231
"677",-123.018490319163,48.4340931112231
"678",-123.011757500456,48.4340931112231
"679",-123.005024681749,48.4340931112231
"680",-122.998291863042,48.4340931112231
"681",-122.991559044335,48.4340931112231
"682",-122.984826225628,48.4340931112231
"683",-122.978093406921,48.4340931112231
"684",-122.971360588214,48.4340931112231
"685",-122.964627769507,48.4340931112231
"686",-122.9578949508,48.4340931112231
"687",-122.951162132093,48.4340931112231
"688",-122.944429313385,48.4340931112231
"689",-122.937696494678,48.4340931112231
"690",-122.930963675971,48.4340931112231
"691",-122.924230857264,48.4340931112231
"692",-122.917498038557,48.4340931112231
"693",-122.91076521985,48.4340931112231
"694",-122.904032401143,48.4340931112231
"695",-122.897299582436,48.4340931112231
"696",-122.890566763729,48.4340931112231
"697",-122.883833945022,48.4340931112231
"698",-122.877101126315,48.4340931112231
"699",-122.870368307607,48.4340931112231
"700",-122.8636354889,48.4340931112231
"701",-122.856902670193,48.4340931112231
"702",-122.850169851486,48.4340931112231
"703",-122.843437032779,48.4340931112231
"704",-122.836704214072,48.4340931112231
"705",-122.829971395365,48.4340931112231
"706",-122.823238576658,48.4340931112231
"707",-122.816505757951,48.4340931112231
"708",-122.809772939244,48.4340931112231
"709",-122.803040120536,48.4340931112231
"710",-122.796307301829,48.4340931112231
"711",-122.789574483122,48.4340931112231
"712",-122.782841664415,48.4340931112231
"713",-122.776108845708,48.4340931112231
"714",-122.769376027001,48.4340931112231
"715",-122.762643208294,48.4340931112231
"716",-122.755910389587,48.4340931112231
"717",-122.74917757088,48.4340931112231
"718",-122.742444752173,48.4340931112231
"719",-122.735711933466,48.4340931112231
"720",-122.728979114758,48.4340931112231
"721",-123.207009242962,48.4385930042074
"722",-123.200276424255,48.4385930042074
"723",-123.193543605548,48.4385930042074
"724",-123.186810786841,48.4385930042074
"725",-123.180077968134,48.4385930042074
"726",-123.173345149427,48.4385930042074
"727",-123.16661233072,48.4385930042074
"728",-123.159879512012,48.4385930042074
"729",-123.153146693305,48.4385930042074
"730",-123.146413874598,48.4385930042074
"731",-123.139681055891,48.4385930042074
"732",-123.132948237184,48.4385930042074
"733",-123.126215418477,48.4385930042074
"734",-123.11948259977,48.4385930042074
"735",-123.112749781063,48.4385930042074
