Date_Time (LST/LDT), Event, Speed (knots)
2021-01-01 01:24, slack,-
2021-01-01 03:54, flood,1.1
2021-01-01 09:06, slack,-
2021-01-01 11:12, ebb,-0.5
2021-01-01 12:36, ebb,-0.4
2021-01-01 22:42, ebb,-2.1
2021-01-02 02:00, slack,-
2021-01-02 04:42, flood,1.1
2021-01-02 09:42, slack,-
2021-01-02 12:00, ebb,-0.6
2021-01-02 13:18, ebb,-0.5
2021-01-02 23:24, ebb,-1.9
2021-01-03 02:36, slack,-
2021-01-03 05:18, flood,1.0
2021-01-03 10:06, slack,-
2021-01-03 12:54, ebb,-0.8
2021-01-03 14:06, ebb,-0.7
2021-01-03 15:54, ebb,-0.8
2021-01-03 19:24, ebb,-0.7
2021-01-04 00:12, ebb,-1.6
2021-01-04 03:12, slack,-
2021-01-04 05:54, flood,1.0
2021-01-04 10:12, slack,-
2021-01-04 13:48, ebb,-1.1
2021-01-04 20:48, ebb,-0.5
2021-01-05 01:06, ebb,-1.2
2021-01-05 03:54, slack,-
2021-01-05 06:36, flood,0.9
2021-01-05 10:18, slack,-
2021-01-05 14:42, ebb,-1.4
2021-01-05 21:24, ebb,-0.2
2021-01-06 02:06, ebb,-0.9
2021-01-06 04:36, slack,-
2021-01-06 07:24, flood,0.8
2021-01-06 10:24, slack,-
2021-01-06 15:24, ebb,-1.7
2021-01-06 20:54, slack,-
2021-01-06 23:48, slack,-
2021-01-07 03:12, ebb,-0.8
2021-01-07 05:42, slack,-
2021-01-07 08:12, flood,0.6
2021-01-07 10:36, slack,-
2021-01-07 16:12, ebb,-2.0
2021-01-07 20:42, slack,-
2021-01-07 22:42, flood,0.4
2021-01-08 02:06, slack,-
2021-01-08 04:18, ebb,-0.7
2021-01-08 07:00, slack,-
2021-01-08 09:06, flood,0.4
2021-01-08 10:54, slack,-
2021-01-08 17:00, ebb,-2.3
2021-01-08 21:00, slack,-
2021-01-08 23:30, flood,0.7
2021-01-09 03:30, slack,-
2021-01-09 05:30, ebb,-0.6
2021-01-09 08:42, slack,-
2021-01-09 09:48, flood,0.1
2021-01-09 11:06, slack,-
2021-01-09 17:48, ebb,-2.5
2021-01-09 21:42, slack,-
2021-01-10 00:24, flood,1.0
2021-01-10 04:42, slack,-
2021-01-10 06:36, ebb,-0.6
2021-01-10 10:54, slack,-
2021-01-10 18:42, ebb,-2.7
2021-01-10 22:30, slack,-
2021-01-11 01:18, flood,1.2
2021-01-11 05:54, slack,-
2021-01-11 07:48, ebb,-0.5
2021-01-11 12:00, ebb,-0.1
2021-01-11 19:30, ebb,-2.9
2021-01-11 23:18, slack,-
2021-01-12 02:06, flood,1.3
2021-01-12 07:00, slack,-
2021-01-12 09:30, ebb,-0.5
2021-01-12 13:06, ebb,-0.1
2021-01-12 20:24, ebb,-2.9
2021-01-13 00:12, slack,-
2021-01-13 03:00, flood,1.3
2021-01-13 08:00, slack,-
2021-01-13 10:54, ebb,-0.5
2021-01-13 14:00, ebb,-0.2
2021-01-13 21:12, ebb,-2.9
2021-01-14 01:00, slack,-
2021-01-14 03:48, flood,1.2
2021-01-14 08:48, slack,-
2021-01-14 11:42, ebb,-0.6
2021-01-14 15:06, ebb,-0.2
2021-01-14 22:06, ebb,-2.6
2021-01-15 01:48, slack,-
2021-01-15 04:24, flood,1.0
2021-01-15 09:18, slack,-
2021-01-15 12:36, ebb,-0.7
2021-01-15 16:42, ebb,-0.2
2021-01-15 22:48, ebb,-2.3
2021-01-16 02:30, slack,-
2021-01-16 04:54, flood,0.9
2021-01-16 09:36, slack,-
2021-01-16 13:30, ebb,-0.8
2021-01-16 18:06, ebb,-0.3
2021-01-16 23:30, ebb,-1.8
2021-01-17 03:12, slack,-
2021-01-17 05:24, flood,0.8
2021-01-17 09:42, slack,-
2021-01-17 14:12, ebb,-1.0
2021-01-17 19:30, ebb,-0.2
2021-01-18 00:12, ebb,-1.3
2021-01-18 03:42, slack,-
2021-01-18 06:00, flood,0.7
2021-01-18 09:36, slack,-
2021-01-18 14:30, ebb,-1.2
2021-01-18 20:24, ebb,-0.2
2021-01-19 00:54, ebb,-1.0
2021-01-19 04:18, slack,-
2021-01-19 06:42, flood,0.6
2021-01-19 09:30, slack,-
2021-01-19 14:18, ebb,-1.3
2021-01-19 20:36, ebb,-0.1
2021-01-20 01:42, ebb,-0.8
2021-01-20 05:06, slack,-
2021-01-20 07:24, flood,0.5
2021-01-20 09:42, slack,-
2021-01-20 14:48, ebb,-1.3
2021-01-20 20:48, slack,-
2021-01-21 02:36, ebb,-0.7
2021-01-21 06:18, slack,-
2021-01-21 08:12, flood,0.3
2021-01-21 10:06, slack,-
2021-01-21 15:24, ebb,-1.3
2021-01-21 20:12, slack,-
2021-01-21 21:12, flood,0.1
2021-01-21 22:30, slack,-
2021-01-22 03:24, ebb,-0.7
2021-01-22 08:00, slack,-
2021-01-22 09:06, flood,0.1
2021-01-22 10:12, slack,-
2021-01-22 16:06, ebb,-1.4
2021-01-22 20:18, slack,-
2021-01-22 21:48, flood,0.3
2021-01-22 23:54, slack,-
2021-01-23 04:18, ebb,-0.7
2021-01-23 10:00, slack,-
2021-01-23 16:48, ebb,-1.4
2021-01-23 20:42, slack,-
2021-01-23 22:30, flood,0.5
2021-01-24 01:24, slack,-
2021-01-24 05:24, ebb,-0.7
2021-01-24 11:06, ebb,-0.3
2021-01-24 17:36, ebb,-1.6
2021-01-24 21:24, slack,-
2021-01-24 23:24, flood,0.6
2021-01-25 03:12, slack,-
2021-01-25 06:30, ebb,-0.6
2021-01-25 08:06, ebb,-0.5
2021-01-25 09:12, ebb,-0.5
2021-01-25 12:30, ebb,-0.3
2021-01-25 18:30, ebb,-1.8
2021-01-25 22:12, slack,-
2021-01-26 00:24, flood,0.7
2021-01-26 05:06, slack,-
2021-01-26 07:24, ebb,-0.4
2021-01-26 10:36, ebb,-0.6
2021-01-26 13:18, ebb,-0.4
2021-01-26 19:18, ebb,-2.0
2021-01-26 23:06, slack,-
2021-01-27 01:24, flood,0.8
2021-01-27 06:30, slack,-
2021-01-27 11:36, ebb,-0.6
2021-01-27 13:42, ebb,-0.5
2021-01-27 20:06, ebb,-2.2
2021-01-27 23:54, slack,-
2021-01-28 02:12, flood,0.9
2021-01-28 07:36, slack,-
2021-01-28 12:18, ebb,-0.6
2021-01-28 14:18, ebb,-0.5
2021-01-28 20:48, ebb,-2.2
2021-01-29 00:30, slack,-
2021-01-29 03:00, flood,0.9
2021-01-29 08:12, slack,-
2021-01-29 13:00, ebb,-0.6
2021-01-29 15:18, ebb,-0.5
2021-01-29 21:36, ebb,-2.2
2021-01-30 01:06, slack,-
2021-01-30 03:42, flood,1.0
2021-01-30 08:42, slack,-
2021-01-30 11:06, ebb,-0.7
2021-01-30 16:42, ebb,-0.5
2021-01-30 22:24, ebb,-2.0
2021-01-31 01:36, slack,-
2021-01-31 04:18, flood,1.0
2021-01-31 08:54, slack,-
2021-01-31 11:42, ebb,-1.0
2021-01-31 17:36, ebb,-0.4
2021-01-31 23:06, ebb,-1.7
2021-02-01 02:06, slack,-
2021-02-01 04:48, flood,1.0
2021-02-01 09:00, slack,-
2021-02-01 12:18, ebb,-1.3
2021-02-01 18:30, ebb,-0.3
2021-02-01 23:54, ebb,-1.5
2021-02-02 02:42, slack,-
2021-02-02 05:24, flood,0.9
2021-02-02 09:06, slack,-
2021-02-02 13:06, ebb,-1.6
2021-02-02 19:24, slack,-
2021-02-03 00:48, ebb,-1.2
2021-02-03 03:30, slack,-
2021-02-03 06:06, flood,0.8
2021-02-03 09:12, slack,-
2021-02-03 13:54, ebb,-1.8
2021-02-03 18:36, slack,-
2021-02-03 20:06, flood,0.2
2021-02-03 22:06, slack,-
2021-02-04 01:48, ebb,-0.9
2021-02-04 04:24, slack,-
2021-02-04 06:54, flood,0.6
2021-02-04 09:24, slack,-
2021-02-04 14:42, ebb,-2.0
2021-02-04 18:54, slack,-
2021-02-04 20:48, flood,0.5
2021-02-05 00:00, slack,-
2021-02-05 02:48, ebb,-0.7
2021-02-05 05:36, slack,-
2021-02-05 07:42, flood,0.4
2021-02-05 09:42, slack,-
2021-02-05 15:36, ebb,-2.2
2021-02-05 19:30, slack,-
2021-02-05 21:36, flood,0.7
2021-02-06 01:48, slack,-
2021-02-06 03:54, ebb,-0.6
2021-02-06 07:06, slack,-
2021-02-06 08:36, flood,0.2
2021-02-06 09:54, slack,-
2021-02-06 16:30, ebb,-2.4
2021-02-06 20:18, slack,-
2021-02-06 22:36, flood,0.8
2021-02-07 03:24, slack,-
2021-02-07 05:12, ebb,-0.4
2021-02-07 09:06, slack,-
2021-02-07 17:24, ebb,-2.6
2021-02-07 21:18, slack,-
2021-02-07 23:48, flood,0.9
2021-02-08 04:54, slack,-
2021-02-08 06:48, ebb,-0.3
2021-02-08 10:24, ebb,-0.1
2021-02-08 18:18, ebb,-2.7
2021-02-08 22:18, slack,-
2021-02-09 01:48, flood,1.0
2021-02-09 06:12, slack,-
2021-02-09 09:06, ebb,-0.4
2021-02-09 11:54, ebb,-0.2
2021-02-09 19:12, ebb,-2.8
2021-02-09 23:18, slack,-
2021-02-10 03:48, flood,1.0
2021-02-10 07:06, slack,-
2021-02-10 10:06, ebb,-0.5
2021-02-10 13:24, ebb,-0.2
2021-02-10 20:06, ebb,-2.7
2021-02-11 00:12, slack,-
2021-02-11 04:36, flood,1.0
2021-02-11 07:42, slack,-
2021-02-11 10:48, ebb,-0.6
2021-02-11 14:48, ebb,-0.1
2021-02-11 21:00, ebb,-2.5
2021-02-12 00:54, slack,-
2021-02-12 04:48, flood,0.9
2021-02-12 08:06, slack,-
2021-02-12 11:24, ebb,-0.8
2021-02-12 16:12, slack,-
2021-02-12 21:48, ebb,-2.2
2021-02-13 01:36, slack,-
2021-02-13 03:54, flood,0.8
2021-02-13 08:18, slack,-
2021-02-13 11:42, ebb,-1.0
2021-02-13 17:12, slack,-
2021-02-13 22:30, ebb,-1.8
2021-02-14 02:06, slack,-
2021-02-14 04:24, flood,0.7
2021-02-14 08:24, slack,-
2021-02-14 11:48, ebb,-1.2
2021-02-14 17:36, slack,-
2021-02-14 23:06, ebb,-1.5
2021-02-15 02:42, slack,-
2021-02-15 04:54, flood,0.7
2021-02-15 08:18, slack,-
2021-02-15 12:00, ebb,-1.3
2021-02-15 17:54, slack,-
2021-02-15 23:42, ebb,-1.2
2021-02-16 03:12, slack,-
2021-02-16 05:24, flood,0.6
2021-02-16 08:24, slack,-
2021-02-16 12:24, ebb,-1.3
2021-02-16 17:48, slack,-
2021-02-16 19:30, slack,-
2021-02-17 00:18, ebb,-1.1
2021-02-17 04:00, slack,-
2021-02-17 06:06, flood,0.5
2021-02-17 08:36, slack,-
2021-02-17 13:00, ebb,-1.3
2021-02-17 17:54, slack,-
2021-02-17 19:00, flood,0.2
2021-02-17 20:24, slack,-
2021-02-18 00:54, ebb,-1.0
2021-02-18 05:12, slack,-
2021-02-18 07:00, flood,0.3
2021-02-18 09:00, slack,-
2021-02-18 13:42, ebb,-1.3
2021-02-18 18:00, slack,-
2021-02-18 19:36, flood,0.3
2021-02-18 21:12, slack,-
2021-02-19 01:42, ebb,-0.9
2021-02-19 06:48, slack,-
