Date_Time (LST/LDT), Event, Speed (knots)
2021-01-01 01:54, slack,-
2021-01-01 04:30, flood,3.3
2021-01-01 09:18, slack,-
2021-01-01 10:54, ebb,-0.4
2021-01-01 13:06, slack,-
2021-01-01 15:42, flood,0.8
2021-01-01 17:30, slack,-
2021-01-01 23:42, ebb,-3.1
2021-01-02 02:42, slack,-
2021-01-02 05:18, flood,3.1
2021-01-02 09:48, slack,-
2021-01-02 11:48, ebb,-0.5
2021-01-02 14:00, slack,-
2021-01-02 16:30, flood,0.8
2021-01-02 18:30, slack,-
2021-01-03 00:24, ebb,-3.0
2021-01-03 03:24, slack,-
2021-01-03 06:00, flood,2.8
2021-01-03 10:24, slack,-
2021-01-03 12:36, ebb,-0.6
2021-01-03 15:06, slack,-
2021-01-03 17:30, flood,0.7
2021-01-03 19:30, slack,-
2021-01-04 01:12, ebb,-2.6
2021-01-04 04:12, slack,-
2021-01-04 06:42, flood,2.5
2021-01-04 10:48, slack,-
2021-01-04 13:30, ebb,-0.7
2021-01-04 16:42, slack,-
2021-01-04 18:36, flood,0.6
2021-01-04 20:54, slack,-
2021-01-05 01:54, ebb,-2.2
2021-01-05 04:54, slack,-
2021-01-05 07:24, flood,2.2
2021-01-05 11:06, slack,-
2021-01-05 14:18, ebb,-1.0
2021-01-05 18:18, slack,-
2021-01-05 20:18, flood,0.6
2021-01-05 23:00, slack,-
2021-01-06 02:36, ebb,-1.6
2021-01-06 05:30, slack,-
2021-01-06 08:06, flood,1.8
2021-01-06 11:24, slack,-
2021-01-06 15:18, ebb,-1.4
2021-01-06 19:36, slack,-
2021-01-06 22:06, flood,1.0
2021-01-07 00:54, slack,-
2021-01-07 03:24, ebb,-1.0
2021-01-07 06:00, slack,-
2021-01-07 08:54, flood,1.5
2021-01-07 11:48, slack,-
2021-01-07 16:18, ebb,-1.8
2021-01-07 20:30, slack,-
2021-01-07 23:06, flood,1.6
2021-01-08 02:24, slack,-
2021-01-08 04:12, ebb,-0.5
2021-01-08 06:24, slack,-
2021-01-08 09:48, flood,1.3
2021-01-08 12:12, slack,-
2021-01-08 17:18, ebb,-2.2
2021-01-08 21:12, slack,-
2021-01-08 23:54, flood,2.2
2021-01-09 03:48, slack,-
2021-01-09 05:00, ebb,-0.3
2021-01-09 06:54, slack,-
2021-01-09 10:42, flood,1.1
2021-01-09 12:48, slack,-
2021-01-09 18:18, ebb,-2.4
2021-01-09 21:54, slack,-
2021-01-10 00:36, flood,2.8
2021-01-10 04:54, slack,-
2021-01-10 06:00, ebb,-0.2
2021-01-10 09:12, slack,-
2021-01-10 11:36, flood,0.9
2021-01-10 13:30, slack,-
2021-01-10 19:24, ebb,-2.6
2021-01-10 22:36, slack,-
2021-01-11 01:18, flood,3.3
2021-01-11 05:42, slack,-
2021-01-11 09:18, ebb,-0.4
2021-01-11 10:36, slack,-
2021-01-11 12:30, flood,0.8
2021-01-11 14:12, slack,-
2021-01-11 20:24, ebb,-2.7
2021-01-11 23:18, slack,-
2021-01-12 02:00, flood,3.7
2021-01-12 06:18, slack,-
2021-01-12 10:00, ebb,-0.7
2021-01-12 11:48, slack,-
2021-01-12 13:30, flood,0.7
2021-01-12 15:06, slack,-
2021-01-12 21:12, ebb,-2.8
2021-01-13 00:00, slack,-
2021-01-13 02:42, flood,3.8
2021-01-13 07:00, slack,-
2021-01-13 10:48, ebb,-0.8
2021-01-13 12:48, slack,-
2021-01-13 14:24, flood,0.7
2021-01-13 16:00, slack,-
2021-01-13 22:00, ebb,-2.8
2021-01-14 00:48, slack,-
2021-01-14 03:24, flood,3.8
2021-01-14 07:48, slack,-
2021-01-14 11:36, ebb,-1.0
2021-01-14 13:42, slack,-
2021-01-14 15:18, flood,0.7
2021-01-14 16:54, slack,-
2021-01-14 22:48, ebb,-2.8
2021-01-15 01:36, slack,-
2021-01-15 04:12, flood,3.6
2021-01-15 08:36, slack,-
2021-01-15 12:24, ebb,-1.0
2021-01-15 14:42, slack,-
2021-01-15 16:12, flood,0.6
2021-01-15 17:54, slack,-
2021-01-15 23:30, ebb,-2.7
2021-01-16 02:24, slack,-
2021-01-16 05:00, flood,3.2
2021-01-16 09:30, slack,-
2021-01-16 13:12, ebb,-1.0
2021-01-16 15:42, slack,-
2021-01-16 17:12, flood,0.4
2021-01-16 18:54, slack,-
2021-01-17 00:12, ebb,-2.4
2021-01-17 03:06, slack,-
2021-01-17 05:48, flood,2.8
2021-01-17 10:18, slack,-
2021-01-17 14:12, ebb,-1.0
2021-01-17 17:00, slack,-
2021-01-17 18:24, flood,0.3
2021-01-17 20:06, slack,-
2021-01-18 00:54, ebb,-1.9
2021-01-18 03:48, slack,-
2021-01-18 06:30, flood,2.3
2021-01-18 10:54, slack,-
2021-01-18 15:18, ebb,-1.2
2021-01-18 18:36, slack,-
2021-01-18 20:12, flood,0.3
2021-01-18 22:00, slack,-
2021-01-19 01:30, ebb,-1.2
2021-01-19 04:18, slack,-
2021-01-19 07:06, flood,1.7
2021-01-19 11:06, slack,-
2021-01-19 16:18, ebb,-1.4
2021-01-19 19:42, slack,-
2021-01-19 22:00, flood,0.6
2021-01-20 00:24, slack,-
2021-01-20 02:06, ebb,-0.5
2021-01-20 04:06, slack,-
2021-01-20 07:30, flood,1.2
2021-01-20 11:00, slack,-
2021-01-20 17:06, ebb,-1.8
2021-01-20 20:30, slack,-
2021-01-20 23:00, flood,1.1
2021-01-21 02:42, flood,0.3
2021-01-21 07:36, flood,0.8
2021-01-21 10:48, slack,-
2021-01-21 17:42, ebb,-2.1
2021-01-21 21:00, slack,-
2021-01-21 23:42, flood,1.6
2021-01-22 03:18, flood,0.8
2021-01-22 05:24, flood,1.0
2021-01-22 10:36, slack,-
2021-01-22 18:06, ebb,-2.3
2021-01-22 21:30, slack,-
2021-01-23 00:12, flood,2.0
2021-01-23 04:06, flood,1.0
2021-01-23 05:54, flood,1.2
2021-01-23 10:36, slack,-
2021-01-23 17:42, ebb,-2.5
2021-01-23 21:54, slack,-
2021-01-24 00:42, flood,2.4
2021-01-24 04:54, flood,1.0
2021-01-24 06:30, flood,1.1
2021-01-24 11:12, slack,-
2021-01-24 18:24, ebb,-2.7
2021-01-24 22:24, slack,-
2021-01-25 01:06, flood,2.7
2021-01-25 05:48, flood,0.8
2021-01-25 07:12, flood,0.9
2021-01-25 12:12, slack,-
2021-01-25 19:18, ebb,-2.8
2021-01-25 22:54, slack,-
2021-01-26 01:36, flood,3.0
2021-01-26 10:30, flood,0.1
2021-01-26 12:06, flood,0.3
2021-01-26 13:30, slack,-
