Date_Time (LST/LDT), Event, Speed (knots)
2021-01-01 01:30, slack,-
2021-01-01 04:00, flood,2.6
2021-01-01 07:12, slack,-
2021-01-01 09:54, ebb,-1.3
2021-01-01 13:42, slack,-
2021-01-01 15:30, flood,0.7
2021-01-01 17:00, slack,-
2021-01-01 22:00, ebb,-3.7
2021-01-02 02:06, slack,-
2021-01-02 04:42, flood,2.7
2021-01-02 07:48, slack,-
2021-01-02 10:48, ebb,-1.5
2021-01-02 14:24, slack,-
2021-01-02 16:18, flood,0.8
2021-01-02 18:00, slack,-
2021-01-02 22:42, ebb,-3.8
2021-01-03 02:42, slack,-
2021-01-03 05:18, flood,2.8
2021-01-03 08:30, slack,-
2021-01-03 11:30, ebb,-1.8
2021-01-03 15:18, slack,-
2021-01-03 17:12, flood,0.9
2021-01-03 18:54, slack,-
2021-01-03 23:24, ebb,-3.8
2021-01-04 03:18, slack,-
2021-01-04 06:00, flood,2.9
2021-01-04 09:06, slack,-
2021-01-04 12:12, ebb,-2.3
2021-01-04 16:12, slack,-
2021-01-04 18:12, flood,1.0
2021-01-04 20:00, slack,-
2021-01-05 00:18, ebb,-3.6
2021-01-05 03:54, slack,-
2021-01-05 06:42, flood,2.8
2021-01-05 09:42, slack,-
2021-01-05 13:06, ebb,-2.7
2021-01-05 17:18, slack,-
2021-01-05 19:18, flood,1.0
2021-01-05 21:18, slack,-
2021-01-06 01:06, ebb,-3.2
2021-01-06 04:36, slack,-
2021-01-06 07:24, flood,2.7
2021-01-06 10:18, slack,-
2021-01-06 13:54, ebb,-3.2
2021-01-06 18:24, slack,-
2021-01-06 20:30, flood,1.2
2021-01-06 22:42, slack,-
2021-01-07 02:06, ebb,-2.7
2021-01-07 05:18, slack,-
2021-01-07 08:12, flood,2.4
2021-01-07 11:00, slack,-
2021-01-07 14:48, ebb,-3.7
2021-01-07 19:30, slack,-
2021-01-07 21:48, flood,1.5
2021-01-08 00:12, slack,-
2021-01-08 03:06, ebb,-2.3
2021-01-08 06:12, slack,-
2021-01-08 09:06, flood,2.0
