Date_Time (LST/LDT), Event, Speed (knots)
2021-01-01 00:00, slack,-
2021-01-01 02:48, flood,2.9
2021-01-01 07:00, slack,-
2021-01-01 10:00, ebb,-1.9
2021-01-01 13:30, slack,-
2021-01-01 15:00, flood,0.8
2021-01-01 16:54, slack,-
2021-01-01 21:06, ebb,-3.6
2021-01-02 00:42, slack,-
2021-01-02 03:30, flood,3.0
2021-01-02 07:42, slack,-
2021-01-02 10:42, ebb,-2.0
2021-01-02 14:18, slack,-
2021-01-02 15:48, flood,0.7
2021-01-02 17:48, slack,-
2021-01-02 21:54, ebb,-3.5
2021-01-03 01:18, slack,-
2021-01-03 04:12, flood,3.0
2021-01-03 08:24, slack,-
2021-01-03 11:24, ebb,-2.1
2021-01-03 15:18, slack,-
2021-01-03 16:48, flood,0.7
2021-01-03 18:42, slack,-
2021-01-03 22:36, ebb,-3.2
2021-01-04 02:00, slack,-
2021-01-04 05:00, flood,3.0
2021-01-04 08:54, slack,-
2021-01-04 12:12, ebb,-2.4
2021-01-04 16:18, slack,-
2021-01-04 17:48, flood,0.7
2021-01-04 20:00, slack,-
2021-01-04 23:30, ebb,-2.8
2021-01-05 02:48, slack,-
2021-01-05 05:48, flood,2.8
2021-01-05 09:30, slack,-
2021-01-05 12:54, ebb,-2.7
2021-01-05 17:12, slack,-
2021-01-05 19:00, flood,0.9
2021-01-05 21:30, slack,-
2021-01-06 00:24, ebb,-2.2
2021-01-06 03:36, slack,-
2021-01-06 06:36, flood,2.5
2021-01-06 10:00, slack,-
2021-01-06 13:42, ebb,-3.0
2021-01-06 18:00, slack,-
2021-01-06 20:18, flood,1.4
2021-01-06 23:00, slack,-
2021-01-07 01:36, ebb,-1.7
2021-01-07 04:42, slack,-
2021-01-07 07:30, flood,2.1
2021-01-07 10:30, slack,-
2021-01-07 14:30, ebb,-3.3
2021-01-07 18:42, slack,-
2021-01-07 21:30, flood,1.9
2021-01-08 00:36, slack,-
2021-01-08 03:12, ebb,-1.3
2021-01-08 06:00, slack,-
2021-01-08 08:24, flood,1.7
2021-01-08 11:00, slack,-
2021-01-08 15:24, ebb,-3.5
2021-01-08 19:30, slack,-
2021-01-08 22:36, flood,2.5
2021-01-09 02:00, slack,-
