Date_Time (LST/LDT), Event, Speed (knots)
2021-01-01 01:24, slack,-
2021-01-01 04:42, flood,3.9
2021-01-01 08:48, slack,-
2021-01-01 11:18, ebb,-1.0
2021-01-01 16:00, ebb,-0.2
2021-01-01 21:54, ebb,-3.2
2021-01-02 02:12, slack,-
2021-01-02 05:24, flood,3.7
2021-01-02 09:30, slack,-
2021-01-02 12:06, ebb,-0.9
2021-01-02 16:54, ebb,-0.3
2021-01-02 22:48, ebb,-2.9
2021-01-03 02:54, slack,-
2021-01-03 06:12, flood,3.4
2021-01-03 10:12, slack,-
2021-01-03 12:48, ebb,-1.0
2021-01-03 17:54, ebb,-0.3
2021-01-03 23:48, ebb,-2.5
2021-01-04 03:42, slack,-
2021-01-04 06:54, flood,3.0
2021-01-04 10:42, slack,-
2021-01-04 13:24, ebb,-1.1
2021-01-04 19:00, ebb,-0.3
2021-01-05 00:42, ebb,-2.0
2021-01-05 04:24, slack,-
2021-01-05 07:36, flood,2.6
2021-01-05 11:06, slack,-
2021-01-05 14:12, ebb,-1.4
2021-01-05 20:24, slack,-
2021-01-06 01:54, ebb,-1.4
2021-01-06 05:06, slack,-
2021-01-06 08:18, flood,2.2
2021-01-06 11:30, slack,-
2021-01-06 15:06, ebb,-1.9
2021-01-06 20:24, slack,-
2021-01-06 22:18, flood,0.5
2021-01-07 00:18, slack,-
2021-01-07 03:18, ebb,-1.0
2021-01-07 05:48, slack,-
2021-01-07 09:06, flood,1.7
2021-01-07 11:54, slack,-
2021-01-07 15:54, ebb,-2.4
2021-01-07 20:48, slack,-
2021-01-07 23:30, flood,1.3
2021-01-08 02:24, slack,-
2021-01-08 04:30, ebb,-0.8
2021-01-08 06:54, slack,-
2021-01-08 10:00, flood,1.3
2021-01-08 12:18, slack,-
2021-01-08 16:36, ebb,-2.9
2021-01-08 21:18, slack,-
2021-01-09 00:24, flood,2.2
2021-01-09 03:42, slack,-
2021-01-09 05:36, ebb,-0.8
2021-01-09 08:30, slack,-
2021-01-09 10:48, flood,0.9
2021-01-09 12:48, slack,-
2021-01-09 17:12, ebb,-3.3
2021-01-09 21:42, slack,-
2021-01-10 01:00, flood,3.1
2021-01-10 04:36, slack,-
2021-01-10 06:36, ebb,-1.1
2021-01-10 10:12, slack,-
2021-01-10 11:48, flood,0.5
2021-01-10 13:12, slack,-
2021-01-10 17:54, ebb,-3.6
