Date_Time (LST/LDT), Event, Speed (knots)
2021-01-01 02:24, slack,-
2021-01-01 07:12, flood,1.7
2021-01-01 10:24, slack,-
2021-01-01 11:54, ebb,-0.4
2021-01-01 13:36, slack,-
2021-01-01 14:54, flood,0.4
2021-01-01 16:18, slack,-
2021-01-01 22:48, ebb,-2.9
2021-01-02 03:00, slack,-
2021-01-02 07:36, flood,1.7
2021-01-02 10:54, slack,-
2021-01-02 12:30, ebb,-0.5
2021-01-02 14:30, slack,-
2021-01-02 15:42, flood,0.3
2021-01-02 16:54, slack,-
2021-01-02 23:36, ebb,-2.9
2021-01-03 03:36, slack,-
2021-01-03 07:48, flood,1.6
2021-01-03 11:18, slack,-
2021-01-03 13:06, ebb,-0.7
2021-01-03 15:42, slack,-
2021-01-03 16:30, flood,0.1
2021-01-03 17:18, slack,-
2021-01-04 00:24, ebb,-2.7
2021-01-04 04:06, slack,-
2021-01-04 08:00, flood,1.5
2021-01-04 11:42, slack,-
2021-01-04 13:36, ebb,-0.9
2021-01-04 17:24, slack,-
2021-01-05 01:12, ebb,-2.3
2021-01-05 04:42, slack,-
2021-01-05 08:18, flood,1.4
2021-01-05 11:54, slack,-
2021-01-05 14:18, ebb,-1.2
2021-01-05 18:24, ebb,-0.2
2021-01-06 02:06, ebb,-1.9
2021-01-06 05:24, slack,-
2021-01-06 08:24, flood,1.2
2021-01-06 11:54, slack,-
2021-01-06 14:54, ebb,-1.4
2021-01-06 21:42, ebb,-0.1
2021-01-07 03:12, ebb,-1.5
2021-01-07 06:12, slack,-
2021-01-07 08:42, flood,1.1
2021-01-07 11:42, slack,-
2021-01-07 15:36, ebb,-1.6
2021-01-07 21:42, slack,-
2021-01-07 23:18, flood,0.2
2021-01-08 01:30, slack,-
2021-01-08 04:24, ebb,-1.2
2021-01-08 07:12, slack,-
2021-01-08 09:18, flood,0.8
2021-01-08 11:54, slack,-
2021-01-08 16:12, ebb,-1.8
2021-01-08 21:48, slack,-
2021-01-09 01:12, flood,0.7
2021-01-09 03:24, slack,-
2021-01-09 05:36, ebb,-0.9
2021-01-09 08:18, slack,-
2021-01-09 10:00, flood,0.6
2021-01-09 12:12, slack,-
2021-01-09 17:00, ebb,-2.0
2021-01-09 22:24, slack,-
2021-01-10 02:12, flood,1.1
2021-01-10 04:48, slack,-
