Date_Time (LST/LDT), Event, Speed (knots)
2021-01-01 03:09, flood,2.9
2021-01-01 07:33, slack,-
2021-01-01 10:45, ebb,-0.8
2021-01-01 13:30, slack,-
2021-01-01 14:57, flood,0.1
2021-01-01 16:33, slack,-
2021-01-01 21:15, ebb,-1.2
2021-01-01 23:36, slack,-
2021-01-02 03:45, flood,2.8
2021-01-02 08:09, slack,-
2021-01-02 11:15, ebb,-0.8
2021-01-02 14:06, slack,-
2021-01-02 15:45, flood,0.2
2021-01-02 17:33, slack,-
2021-01-02 22:03, ebb,-1.1
2021-01-03 00:18, slack,-
2021-01-03 04:27, flood,2.5
2021-01-03 08:39, slack,-
2021-01-03 11:51, ebb,-0.9
2021-01-03 14:42, slack,-
2021-01-03 16:39, flood,0.3
2021-01-03 18:45, slack,-
2021-01-03 23:03, ebb,-1.0
2021-01-04 01:12, slack,-
2021-01-04 05:15, flood,2.2
2021-01-04 09:15, slack,-
2021-01-04 12:27, ebb,-0.9
2021-01-04 15:18, slack,-
2021-01-04 17:39, flood,0.5
2021-01-04 20:15, slack,-
2021-01-05 00:09, ebb,-0.8
2021-01-05 02:06, slack,-
2021-01-05 06:03, flood,1.8
2021-01-05 09:51, slack,-
2021-01-05 13:09, ebb,-0.9
2021-01-05 16:00, slack,-
2021-01-05 18:51, flood,0.7
2021-01-05 21:51, slack,-
2021-01-06 01:21, ebb,-0.7
2021-01-06 03:18, slack,-
2021-01-06 07:03, flood,1.5
2021-01-06 10:33, slack,-
2021-01-06 13:57, ebb,-1.0
2021-01-06 16:48, slack,-
2021-01-06 20:09, flood,1.0
2021-01-06 23:33, slack,-
2021-01-07 02:45, ebb,-0.6
2021-01-07 04:36, slack,-
2021-01-07 08:03, flood,1.2
2021-01-07 11:15, slack,-
2021-01-07 14:51, ebb,-1.0
2021-01-07 17:42, slack,-
2021-01-07 21:15, flood,1.4
2021-01-08 01:03, slack,-
2021-01-08 04:09, ebb,-0.6
2021-01-08 06:00, slack,-
2021-01-08 09:09, flood,1.0
2021-01-08 12:03, slack,-
2021-01-08 15:51, ebb,-1.1
2021-01-08 18:30, slack,-
2021-01-08 22:21, flood,1.9
2021-01-09 02:21, slack,-
2021-01-09 05:27, ebb,-0.7
2021-01-09 07:18, slack,-
2021-01-09 10:09, flood,0.9
2021-01-09 12:57, slack,-
2021-01-09 16:51, ebb,-1.2
2021-01-09 19:24, slack,-
2021-01-09 23:15, flood,2.3
2021-01-10 03:27, slack,-
2021-01-10 06:39, ebb,-0.8
2021-01-10 08:30, slack,-
2021-01-10 11:09, flood,0.8
2021-01-10 13:45, slack,-
2021-01-10 17:45, ebb,-1.3
2021-01-10 20:12, slack,-
2021-01-11 00:09, flood,2.7
2021-01-11 04:21, slack,-
2021-01-11 07:39, ebb,-0.8
2021-01-11 09:36, slack,-
2021-01-11 12:03, flood,0.8
2021-01-11 14:33, slack,-
2021-01-11 18:33, ebb,-1.4
2021-01-11 21:00, slack,-
2021-01-12 00:57, flood,3.0
2021-01-12 05:15, slack,-
2021-01-12 08:33, ebb,-0.9
2021-01-12 10:36, slack,-
2021-01-12 12:57, flood,0.7
2021-01-12 15:21, slack,-
2021-01-12 19:21, ebb,-1.4
2021-01-12 21:42, slack,-
2021-01-13 01:45, flood,3.1
2021-01-13 06:03, slack,-
2021-01-13 09:27, ebb,-0.9
2021-01-13 11:42, slack,-
2021-01-13 13:51, flood,0.6
2021-01-13 16:09, slack,-
2021-01-13 20:09, ebb,-1.3
2021-01-13 22:30, slack,-
2021-01-14 02:27, flood,3.0
2021-01-14 06:45, slack,-
2021-01-14 10:15, ebb,-0.9
2021-01-14 12:36, slack,-
