Year,Month,Day,net_move,Station
2018,10,01,2.363,9449982
2018,10,02,4.305,9449982
2018,10,03,4.394,9449982
2018,10,04,4.651,9449982
2018,10,05,5.046,9449982
2018,10,06,4.760999999999999,9449982
2018,10,07,5.622,9449982
2018,10,08,5.966,9449982
2018,10,09,6.1370000000000005,9449982
2018,10,10,6.086,9449982
2018,10,11,5.808,9449982
2018,10,12,3.2739999999999996,9449982
2018,10,13,4.912999999999999,9449982
2018,10,14,4.402,9449982
2018,10,15,3.698,9449982
2018,10,16,3.75,9449982
2018,10,17,3.539,9449982
2018,10,18,4.135,9449982
2018,10,19,3.559,9449982
2018,10,20,3.3110000000000004,9449982
2018,10,21,3.8970000000000002,9449982
2018,10,22,4.3839999999999995,9449982
2018,10,23,4.912,9449982
2018,10,24,5.381,9449982
2018,10,25,5.716,9449982
2018,10,26,5.877999999999999,9449982
2018,10,27,5.847,9449982
2018,10,28,3.2340000000000004,9449982
2018,10,29,5.434,9449982
2018,10,30,5.148000000000001,9449982
2018,10,31,4.465,9449982
