Year,Month,Day,net_move,Station
2018,11,01,4.264,9449161
2018,11,02,5.698,9449161
2018,11,03,6.063,9449161
2018,11,04,6.577,9449161
2018,11,05,7.13,9449161
2018,11,06,7.5649999999999995,9449161
2018,11,07,7.778,9449161
2018,11,08,7.737,9449161
2018,11,09,4.691,9449161
2018,11,10,7.1579999999999995,9449161
2018,11,11,6.645999999999999,9449161
2018,11,12,5.305,9449161
2018,11,13,5.625,9449161
2018,11,14,5.211,9449161
2018,11,15,4.764,9449161
2018,11,16,5.789,9449161
2018,11,17,4.15,9449161
2018,11,18,4.536,9449161
2018,11,19,5.101000000000001,9449161
2018,11,20,5.807,9449161
2018,11,21,6.545999999999999,9449161
2018,11,22,7.23,9449161
2018,11,23,7.776000000000001,9449161
2018,11,24,8.108999999999998,9449161
2018,11,25,5.0009999999999994,9449161
2018,11,26,8.153,9449161
2018,11,27,7.88,9449161
2018,11,28,7.4319999999999995,9449161
2018,11,29,6.885,9449161
2018,11,30,6.432,9449161
