Year,Month,Day,net_move,Station
2018,11,01,3.3519999999999994,9449828
2018,11,02,5.029,9449828
2018,11,03,4.457,9449828
2018,11,04,5.039000000000001,9449828
2018,11,05,5.401,9449828
2018,11,06,5.731,9449828
2018,11,07,5.947,9449828
2018,11,08,6.0089999999999995,9449828
2018,11,09,5.9159999999999995,9449828
2018,11,10,5.676,9449828
2018,11,11,3.2010000000000005,9449828
2018,11,12,4.713,9449828
2018,11,13,4.872,9449828
2018,11,14,4.502000000000001,9449828
2018,11,15,4.059,9449828
2018,11,16,4.709999999999999,9449828
2018,11,17,3.3229999999999995,9449828
2018,11,18,3.4559999999999995,9449828
2018,11,19,3.8580000000000005,9449828
2018,11,20,4.433999999999999,9449828
2018,11,21,5.081,9449828
2018,11,22,5.707,9449828
2018,11,23,6.216,9449828
2018,11,24,6.539999999999999,9449828
2018,11,25,6.632999999999999,9449828
2018,11,26,3.7849999999999997,9449828
2018,11,27,6.417,9449828
2018,11,28,6.08,9449828
2018,11,29,5.649,9449828
2018,11,30,5.212,9449828
