Year,Month,Day,net_move,Station
2018,11,01,3.8020000000000005,9448876
2018,11,02,5.252000000000001,9448876
2018,11,03,5.721,9448876
2018,11,04,6.181000000000001,9448876
2018,11,05,6.695,9448876
2018,11,06,7.096,9448876
2018,11,07,7.302,9448876
2018,11,08,7.282,9448876
2018,11,09,7.045999999999999,9448876
2018,11,10,4.117000000000001,9448876
2018,11,11,6.315,9448876
2018,11,12,5.784000000000001,9448876
2018,11,13,4.539,9448876
2018,11,14,4.715999999999999,9448876
2018,11,15,5.3740000000000006,9448876
2018,11,16,4.2989999999999995,9448876
2018,11,17,3.8540000000000005,9448876
2018,11,18,4.318999999999999,9448876
2018,11,19,4.848,9448876
2018,11,20,5.536,9448876
2018,11,21,6.26,9448876
2018,11,22,6.9239999999999995,9448876
2018,11,23,7.438,9448876
2018,11,24,7.721000000000001,9448876
2018,11,25,4.623,9448876
2018,11,26,7.649000000000001,9448876
2018,11,27,7.294,9448876
2018,11,28,6.811999999999999,9448876
2018,11,29,6.3420000000000005,9448876
2018,11,30,5.981,9448876
