Year,Month,Day,net_move,Station
2018,10,01,2.9329999999999994,9449798
2018,10,02,4.930999999999999,9449798
2018,10,03,5.053,9449798
2018,10,04,5.407,9449798
2018,10,05,5.252,9449798
2018,10,06,6.181000000000001,9449798
2018,10,07,6.7,9449798
2018,10,08,7.078000000000001,9449798
2018,10,09,7.234,9449798
2018,10,10,7.134,9449798
2018,10,11,4.491,9449798
2018,10,12,6.33,9449798
2018,10,13,5.75,9449798
2018,10,14,5.121,9449798
2018,10,15,4.598,9449798
2018,10,16,4.279999999999999,9449798
2018,10,17,4.0920000000000005,9449798
2018,10,18,4.06,9449798
2018,10,19,3.803,9449798
2018,10,20,4.315,9449798
2018,10,21,4.752,9449798
2018,10,22,5.2589999999999995,9449798
2018,10,23,5.771,9449798
2018,10,24,6.225,9449798
2018,10,25,6.551,9449798
2018,10,26,6.7010000000000005,9449798
2018,10,27,4.0889999999999995,9449798
2018,10,28,6.449999999999999,9449798
2018,10,29,6.145000000000001,9449798
2018,10,30,5.773000000000001,9449798
2018,10,31,5.482,9449798
