Year,Month,Day,net_move,Station
2018,11,01,3.556,9449771
2018,11,02,5.271,9449771
2018,11,03,4.708,9449771
2018,11,04,5.442,9449771
2018,11,05,5.8790000000000004,9449771
2018,11,06,6.237,9449771
2018,11,07,6.446000000000001,9449771
2018,11,08,6.467999999999999,9449771
2018,11,09,6.295,9449771
2018,11,10,3.604,9449771
2018,11,11,5.718,9449771
2018,11,12,4.772,9449771
2018,11,13,4.923,9449771
2018,11,14,4.592,9449771
2018,11,15,4.223,9449771
2018,11,16,4.985,9449771
2018,11,17,3.665,9449771
2018,11,18,3.881,9449771
2018,11,19,4.356,9449771
2018,11,20,4.960999999999999,9449771
2018,11,21,5.609,9449771
2018,11,22,6.218999999999999,9449771
2018,11,23,6.705,9449771
2018,11,24,6.994,9449771
2018,11,25,4.13,9449771
2018,11,26,7.01,9449771
2018,11,27,6.783,9449771
2018,11,28,6.418,9449771
2018,11,29,5.926,9449771
2018,11,30,5.452,9449771
