Year,Month,Day,net_move,Station
2018,11,01,2.9879999999999995,9449982
2018,11,02,4.678000000000001,9449982
2018,11,03,4.253,9449982
2018,11,04,4.803000000000001,9449982
2018,11,05,5.2620000000000005,9449982
2018,11,06,5.699999999999999,9449982
2018,11,07,5.986,9449982
2018,11,08,6.0520000000000005,9449982
2018,11,09,5.891,9449982
2018,11,10,5.5409999999999995,9449982
2018,11,11,2.9829999999999997,9449982
2018,11,12,4.507,9449982
2018,11,13,4.547000000000001,9449982
2018,11,14,4.191000000000001,9449982
2018,11,15,3.8019999999999996,9449982
2018,11,16,4.425000000000001,9449982
2018,11,17,3.5100000000000002,9449982
2018,11,18,3.1400000000000006,9449982
2018,11,19,3.822,9449982
2018,11,20,4.452999999999999,9449982
2018,11,21,5.157,9449982
2018,11,22,5.817,9449982
2018,11,23,6.335999999999999,9449982
2018,11,24,6.629,9449982
2018,11,25,6.6579999999999995,9449982
2018,11,26,3.6639999999999993,9449982
2018,11,27,6.257999999999999,9449982
2018,11,28,5.24,9449982
2018,11,29,5.1,9449982
2018,11,30,5.744,9449982
